SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
233,1.66182,15,0,1,0,29.57,15,8189,1,0,114,0,7.99981,1,0,1,0,1,-418792251996464
468,3.57843,26,0,0,0,33.454,26,8189,0,0,236,0,10.256,1,0,1,0,1,2790020242
676,5.16884,37,0,0,0,32.385,37,8189,0,0,340,0,14.1641,1,0,1,0,1,2796470886
824,6.30028,100,0,2,0,119.091,140,8189,2,0,316,2,17.4757,3,2,3,0,1,2780467112
797,6.09388,104,0,2,0,147.047,198,8191,2,0,303,2,14.4165,5,4,5,0,1,2785927536
978,7.47784,104,0,3,0,140.264,239,8189,3,0,285,3,13.2157,8,7,8,0,1,2794144333
839,6.41528,176,0,5,0,76.072,273,8191,5,0,268,5,16.4126,13,12,13,0,1,2703326831
935,7.14916,280,0,3,0,208.016,310,8189,3,0,335,3,12.5733,16,15,16,0,1,2907843546
1071,8.18948,81,0,1,0,113.041,348,8189,1,0,392,1,17.0244,17,16,17,0,1,2790103158
899,6.87359,144,0,3,0,163.186,377,8191,3,0,334,3,15.4107,20,19,20,0,1,2798346953
899,6.87397,151,0,1,0,92.835,409,8189,1,0,391,1,15.449,21,20,21,0,1,2783514719
945,7.22576,119,0,1,0,82.071,443,8191,1,0,448,1,15.8696,22,21,22,0,1,2741014326
893,6.82832,69,0,4,0,107.42,462,8115,4,0,270,4,12.7798,26,25,26,0,1,2804799120
1050,8.02819,193,0,0,0,109.568,493,8183,0,0,468,0,13.4911,26,25,26,0,1,2846051406
931,7.11913,100,0,1,0,169.051,520,8189,1,0,421,1,17.1851,27,26,27,0,1,2786524662
895,6.84308,102,0,1,0,153.744,543,8189,1,0,397,1,13.0551,28,27,28,0,1,2778688624
1009,7.71463,210,0,2,0,93.416,564,8189,2,0,364,2,13.5293,30,29,30,0,1,2801422570
889,6.79724,87,0,2,0,94.07,587,8189,2,0,399,2,17.0321,32,31,32,0,1,2805749739
900,6.88129,133,0,2,0,116.081,607,8189,2,0,378,2,17.4451,34,33,34,0,1,2690252871
1055,8.06664,101,0,1,0,80.205,627,8191,1,0,379,1,17.5751,35,34,35,0,1,2885783250
984,7.52351,491,0,1,0,160.652,638,8189,1,0,235,1,14.73,36,35,36,0,1,2768971688
612,4.67922,645,0,1,0,346.606,645,8191,1,0,141,1,14.6918,37,36,37,0,1,1322501720
178,1.36106,42,0,645,0,87.053,42,8187,60,0,41,0,13.5064,97,36,682,0,2,4276009828
899,6.87442,137,0,1,0,148.491,160,8189,1,0,372,1,16.8944,98,37,683,0,2,2797832313
897,6.85897,103,0,5,0,140.739,207,8185,5,0,273,5,13.7664,103,42,688,0,2,2819430075
901,6.88881,224,0,1,0,135.961,255,8189,1,0,348,1,14.1412,104,43,689,0,2,2731976026
876,6.69801,85,0,2,0,90.806,297,8189,2,0,363,2,11.9003,106,45,691,0,2,2806619572
952,7.27873,179,0,2,0,123.289,334,8189,2,0,360,2,12.7416,108,47,693,0,2,2709449558
1208,9.23681,334,0,1,0,269.576,372,8189,1,0,429,1,16.6726,109,48,694,0,2,2917553184
929,7.10376,307,0,1,0,335.196,407,8189,1,0,425,1,19.273,110,49,695,0,2,2765882892
912,6.97341,88,0,1,0,280.521,425,8191,1,0,236,1,13.1393,111,50,696,0,2,2766626674
1043,7.97447,330,0,0,0,158.026,455,8189,0,0,405,0,14.3935,111,50,696,0,2,2781036673
1024,7.82969,258,0,1,0,129.207,478,8189,1,0,336,1,15.6784,112,51,697,0,2,2857518469
