SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
154,0.238206,12,0,1,0,46.448,12,8189,1,0,79,0,1.58867,1,0,1,0,1,-424980623030942
335,0.551948,22,0,0,0,94.127,22,8191,0,0,169,0,1.81115,1,0,1,0,1,2801526586
316,0.520656,28,0,0,0,99.514,28,8189,0,0,163,0,2.90707,1,0,1,0,1,2706493484
866,1.42684,41,0,0,0,57.323,41,8191,0,0,432,0,10.2308,1,0,1,0,1,2883191114
916,1.50924,51,0,0,0,32.6,51,8181,0,0,459,0,9.18266,1,0,1,0,1,2714564966
1119,1.84367,61,0,0,0,50.718,61,8189,0,0,562,0,9.17606,1,0,1,0,1,2850602770
1284,2.11554,70,0,0,0,36.474,70,8187,0,0,645,0,14.5255,1,0,1,0,1,2798565514
1335,2.19948,79,0,0,0,27.308,79,8189,0,0,670,0,11.8722,1,0,1,0,1,2800841116
1809,2.98047,87,0,0,0,52.119,90,8187,0,0,904,0,11.5854,1,0,1,0,1,2787858041
1870,3.08112,100,0,0,0,55.63,100,8187,0,0,935,0,9.9325,1,0,1,0,1,2787086775
1341,2.20968,106,0,0,0,79.677,106,8189,0,0,675,0,24.4431,1,0,1,0,1,2815828456
1713,2.82243,114,0,0,0,63.669,114,8189,0,0,860,0,13.3323,1,0,1,0,1,2753988153
2138,3.5227,123,0,0,0,58.799,123,8189,0,0,1069,0,12.7786,1,0,1,0,1,2814765037
1403,2.31164,127,0,0,0,87.216,129,8189,0,0,703,0,98.4087,1,0,1,0,1,2819960094
1271,2.0941,133,0,0,0,126.548,133,8189,0,0,643,0,23.6933,1,0,1,0,1,2734644426
1929,3.17826,140,0,0,0,72.933,140,8189,0,0,966,0,21.6893,1,0,1,0,1,2849664874
1588,2.61643,142,0,0,0,124.874,146,8189,0,0,797,0,16.4174,1,0,1,0,1,2786580437
1272,2.09576,150,0,0,0,161.738,150,8189,0,0,637,0,12.4144,1,0,1,0,1,2752656923
1973,3.2507,151,0,0,0,98.355,157,8189,0,0,991,0,11.775,1,0,1,0,1,2825735144
1701,2.80285,162,0,0,0,123.677,162,8189,0,0,850,0,15.7335,1,0,1,0,1,2806512208
