SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
123,0.848402,11,0,1,0,51.782,11,8191,1,0,62,0,6.89085,1,0,1,0,1,-429626617839201
246,1.88091,19,0,0,0,44.089,19,8189,0,0,123,0,7.70918,1,0,1,0,1,2761855696
397,3.0356,27,0,0,0,57.108,27,8189,0,0,199,0,9.56765,1,0,1,0,1,2679438734
505,3.85973,33,0,0,0,62.699,35,8189,0,0,259,0,11.6556,1,0,1,0,1,2948594592
526,4.02202,42,0,1,0,69.102,42,8189,1,0,244,1,10.8602,2,1,2,0,1,2763272260
695,5.31438,49,0,1,0,70.711,49,8189,1,0,327,1,15.2195,3,2,3,0,1,2803759712
689,5.26798,55,0,0,0,72.259,55,8189,0,0,345,0,15.1966,3,2,3,0,1,2807583990
626,4.78663,59,0,3,0,62.993,59,8133,3,0,235,3,13.9423,6,5,6,0,1,2794898221
675,5.16152,58,0,1,0,91.945,64,8127,1,0,313,1,16.3667,7,6,7,0,1,2794681525
755,5.77344,68,0,1,0,70.746,70,8189,1,0,347,1,13.644,8,7,8,0,1,2794849328
648,4.95485,73,0,3,0,101.785,73,8189,3,0,257,3,13.0628,11,10,11,0,1,2757459030
704,5.38277,77,0,2,0,85.164,77,8189,2,0,284,2,16.4967,13,12,13,0,1,2826823738
748,5.71945,74,0,3,0,87.957,81,8189,3,0,284,3,16.6956,16,15,16,0,1,2792434146
657,5.02358,84,0,1,0,123.009,84,8189,1,0,299,1,15.449,17,16,17,0,1,2786713530
633,4.84021,88,0,0,0,153.983,88,8187,0,0,321,0,14.2635,17,16,17,0,1,2808887706
766,5.85727,85,0,1,0,96.743,92,8189,1,0,347,1,16.099,18,17,18,0,1,2798195274
802,6.13207,94,0,2,0,79.299,95,8191,2,0,331,2,19.4871,20,19,20,0,1,2767551251
653,4.993,87,0,1,0,147.304,98,8189,1,0,291,1,13.9652,21,20,21,0,1,2737726721
707,5.40586,101,0,3,0,86.096,101,8190,3,0,275,3,14.0876,24,23,24,0,1,2699001512
689,5.26801,104,0,0,0,127.541,104,8189,0,0,313,0,13.1393,24,23,24,0,1,2964981424
669,5.11556,107,0,1,0,127.159,107,8190,1,0,341,1,16.382,25,24,25,0,1,2404811482
748,5.71942,93,0,3,0,116.038,109,8189,3,0,231,3,11.7856,28,27,28,0,1,3167584488
766,5.85714,113,0,0,0,133.609,113,8189,0,0,378,0,11.4108,28,27,28,0,1,2815841218
719,5.49799,64,0,1,0,175.139,116,8158,1,0,344,1,13.2157,29,28,29,0,1,2785991984
768,5.87277,108,0,4,0,103.225,118,8191,4,0,260,4,13.797,33,32,33,0,1,2739522400
755,5.77242,87,0,0,0,163.992,121,8188,0,0,395,0,15.5866,33,32,33,0,1,2855240472
689,5.26803,106,0,4,0,129.423,123,8191,4,0,219,4,13.5293,37,36,37,0,1,2670703980
703,5.37538,59,0,2,0,119.117,125,8067,2,0,268,2,14.08,39,38,39,0,1,2834643952
676,5.16914,127,0,1,0,147.529,127,8189,1,0,247,1,13.4452,40,39,40,0,1,2873481480
769,5.87959,101,0,7,0,83.418,129,8190,7,0,228,7,12.7492,47,46,47,0,1,2739943848
763,5.8342,131,0,1,0,96.735,131,8189,1,0,323,1,14.3706,48,47,48,0,1,2715055576
822,6.2853,107,0,0,0,173.54,135,8189,0,0,431,0,14.4853,48,47,48,0,1,2911071504
839,6.4157,85,0,0,0,131.206,138,8191,0,0,438,0,15.6172,48,47,48,0,1,2794522356
774,5.91859,93,0,2,0,104.641,140,8189,2,0,288,2,14.623,50,49,50,0,1,2774402358
812,6.20883,70,0,7,0,77.456,141,8189,7,0,213,7,12.2903,57,56,57,0,1,2800593770
781,5.97127,138,0,3,0,97.677,143,8191,3,0,207,3,15.4337,60,59,60,0,1,2786486240
806,6.16304,74,0,2,0,110.846,145,8189,2,0,302,2,18.4164,62,61,62,0,1,2833397520
748,5.71941,78,0,5,0,123.725,147,8065,5,0,244,5,16.818,67,66,67,0,1,2788659372
790,6.04062,94,0,6,0,113.802,148,8189,6,0,165,6,15.4107,73,72,73,0,1,2766821240
820,6.27016,132,0,1,0,160.102,150,8185,1,0,322,1,13.3305,74,73,74,0,1,2798524972
833,6.36932,153,0,0,0,201.836,153,8189,0,0,413,0,15.9002,74,73,74,0,1,2820614295
769,5.87998,93,0,2,0,102.909,154,8189,2,0,290,2,14.8754,76,75,76,0,1,2797192997
730,5.58191,87,0,3,0,103.798,156,8189,3,0,200,3,16.5809,79,78,79,0,1,2768835515
778,5.94897,89,0,4,0,150.268,157,8191,4,0,240,4,14.3171,83,82,83,0,1,2811236405
744,5.6893,95,0,1,0,257.133,159,8189,1,0,303,1,14.0647,84,83,84,0,1,2735638918
819,6.26272,112,0,3,0,112.389,161,8189,3,0,279,3,9.77414,87,86,87,0,1,2862114114
623,4.76381,152,0,1,0,175.925,162,8189,1,0,215,1,11.1737,88,87,88,0,1,2720315854
626,4.78614,120,0,2,0,231.358,163,8189,2,0,181,2,13.8811,90,89,90,0,1,2776430118
727,5.55846,165,0,0,0,188.328,165,8189,0,0,346,0,14.6077,90,89,90,0,1,2800733564
682,5.21462,168,0,0,0,204.91,168,8189,0,0,348,0,16.3361,90,89,90,0,1,2753131786
623,4.76361,106,0,4,0,226.679,169,8116,4,0,269,4,15.5025,94,93,94,0,1,2787011068
597,4.56485,167,0,3,0,207.499,170,8191,3,0,114,3,15.2807,97,96,97,0,1,2921641680
529,4.04511,85,0,4,0,202.178,171,8180,4,0,226,4,14.7989,101,100,101,0,1,2801479854
580,4.43475,172,0,1,0,170.635,172,8189,1,0,175,1,14.1717,102,101,102,0,1,2664034224
561,4.28932,174,0,1,0,223.499,174,8189,1,0,286,1,18.4393,103,102,103,0,1,2639350681
491,3.7539,175,0,1,0,233.657,175,8189,1,0,162,1,13.8199,104,103,104,0,1,2926164073
504,3.85301,171,0,0,0,372.893,176,8189,0,0,260,0,16.6038,104,103,104,0,1,2883140718
389,2.97422,177,0,0,0,391.858,177,8189,0,0,197,0,22.2557,104,103,104,0,1,2826193748
683,5.2226,178,0,0,0,209.469,179,8189,0,0,348,0,20.2366,104,103,104,0,1,2796786354
580,4.43474,181,0,0,0,260.607,181,8189,0,0,295,0,21.8044,104,103,104,0,1,2747802794
545,4.16759,179,0,0,0,356.072,182,8189,0,0,282,0,19.2883,104,103,104,0,1,2812302728
746,5.70463,111,0,7,0,146.215,184,8150,7,0,229,7,14.7683,111,110,111,0,1,2819737938
818,6.25499,90,0,3,0,123.963,185,8189,3,0,242,3,11.3879,114,113,114,0,1,2817940374
770,5.88783,89,0,4,0,111.154,186,8191,4,0,188,4,15.0207,118,117,118,0,1,2784870480
857,6.55268,188,0,2,0,145.603,188,8190,2,0,322,2,15.3419,120,119,120,0,1,2675759798
756,5.78091,189,0,1,0,190.917,189,8189,1,0,212,1,15.0054,121,120,121,0,1,2654665181
873,6.6751,191,0,0,0,215.791,191,8189,0,0,441,0,19.9995,121,120,121,0,1,3039809105
