SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
74,0.801357,9,0,1,0,78.521,9,8189,0,0,38,0,10.7395,0,0,1,0,1,-432721005412763
133,1.54886,14,0,0,0,66.883,14,8191,0,0,68,0,12.1722,0,0,1,0,1,2865123839
292,3.40046,22,0,0,0,36.069,22,8189,0,0,150,0,13.1739,0,0,1,0,1,2793841905
362,4.21486,29,0,0,0,52.396,29,8190,0,0,184,0,16.2956,0,0,1,0,1,2777150840
331,3.8539,34,0,0,0,75.341,34,8189,0,0,168,0,19.557,0,0,1,0,1,2734183928
340,3.95901,39,0,0,0,158.882,39,8189,0,0,173,0,18.928,0,0,1,0,1,2857290632
378,4.40222,44,0,0,0,138.955,44,8189,0,0,194,0,18.7067,0,0,1,0,1,2779896220
400,4.6586,48,0,0,0,115.263,48,8189,0,0,205,0,19.6036,0,0,1,0,1,2805063339
411,4.78637,52,0,0,0,110.825,52,8189,0,0,212,0,22.2011,0,0,1,0,1,2779709609
397,4.62347,56,0,0,0,144.865,56,8189,0,0,204,0,24.4375,0,0,1,0,1,2841261050
432,5.03066,57,0,2,0,118.519,59,8191,2,0,193,2,23.5173,2,2,3,0,1,2680425922
432,5.03082,63,0,0,0,146.384,63,8189,0,0,219,0,20.5471,2,2,3,0,1,2876213735
445,5.18212,66,0,1,0,83.662,66,8189,1,0,194,1,18.6368,3,3,4,0,1,2792969781
320,3.72655,68,0,0,0,200.84,68,8191,0,0,166,0,17.9263,3,3,4,0,1,2724093900
430,5.00758,70,0,5,0,148.966,70,8189,5,0,118,5,17.2507,8,8,9,0,1,2884972396
473,5.50834,71,0,3,0,108.163,72,8191,3,0,172,3,15.9112,11,11,12,0,1,2734850432
54,0.62886,73,0,2,0,107.728,73,8191,2,0,26,2,16.3072,13,13,14,0,1,297911304
166,1.93312,35,0,73,0,96.711,35,8188,73,0,33,0,16.5402,86,13,87,0,2,5301164080
261,3.03949,39,0,0,0,154.1,39,8191,0,0,134,0,18.2408,86,13,87,0,2,2844018987
409,4.76295,43,0,2,0,66.764,43,8189,2,0,170,2,15.0026,88,15,89,0,2,2735780981
483,5.62506,48,0,1,0,91.346,48,8190,1,0,224,1,14.3154,89,16,90,0,2,2848539924
431,5.01932,52,0,0,0,137.064,52,8189,0,0,221,0,17.0993,89,16,90,0,2,2791117692
332,3.86631,55,0,0,0,179.072,55,8189,0,0,171,0,14.991,89,16,90,0,2,2654040172
445,5.18235,56,0,1,0,139.712,59,8189,1,0,202,1,20.0812,90,17,91,0,2,2867735475
402,4.68158,61,0,4,0,109.783,61,8189,4,0,148,4,12.9759,94,21,95,0,2,2814763513
415,4.83291,64,0,4,0,137.054,64,8191,4,0,152,4,13.6282,98,25,99,0,2,2407336564
529,6.16094,67,0,0,0,165.987,67,8189,0,0,237,0,15.9811,98,25,99,0,2,3242207088
379,4.41338,70,0,2,0,140.061,70,8191,2,0,158,2,16.7964,100,27,101,0,2,2516883140
424,4.93727,73,0,0,0,187.262,73,8189,0,0,217,0,17.9612,100,27,101,0,2,2996868577
312,3.63351,75,0,0,0,219.773,75,8191,0,0,161,0,17.4953,100,27,101,0,2,2784426014
340,3.95945,77,0,0,0,204.561,77,8189,0,0,180,0,19.5919,100,27,101,0,2,2792992125
339,3.94789,79,0,0,0,192.715,79,8187,0,0,174,0,16.5984,100,27,101,0,2,2840688972
293,3.41181,81,0,0,0,225.598,81,8191,0,0,152,0,16.0393,100,27,101,0,2,2829465716
250,2.91153,83,0,0,0,289.141,83,8191,0,0,130,0,15.9461,100,27,101,0,2,2393010836
221,2.57355,84,0,1,0,331.822,84,8189,1,0,74,1,15.6666,101,28,102,0,2,3134803620
131,1.52554,85,0,0,0,511.902,85,8189,0,0,68,0,15.9811,101,28,102,0,2,2820622722
226,2.63204,86,0,1,0,378.666,86,8190,1,0,117,1,16.878,102,29,103,0,2,2431839395
195,2.27083,87,0,0,0,389.532,87,8189,0,0,59,0,14.7813,102,29,103,0,2,3184583127
174,2.02624,88,0,0,0,297.805,88,8190,0,0,90,0,14.4202,102,29,103,0,2,2681668288
156,1.81666,89,0,0,0,683.797,89,8191,0,0,81,0,14.1057,102,29,103,0,2,2317599236
178,2.07289,90,0,0,0,545.884,90,8189,0,0,92,0,13.9543,102,29,103,0,2,3205841948
247,2.87637,91,0,0,0,448.119,91,8189,0,0,127,0,14.0242,102,29,103,0,2,2924561259
288,3.35387,93,0,0,0,346.397,93,8189,0,0,149,0,15.783,102,29,103,0,2,2575289657
196,2.28268,94,0,0,0,316.846,94,8189,0,0,100,0,17.3322,102,29,103,0,2,2883212268
189,2.20119,95,0,0,0,586.835,95,8191,0,0,99,0,17.9263,102,29,103,0,2,2823589588
366,4.26225,59,0,2,0,194.934,96,8189,2,0,113,2,14.3037,104,31,105,0,2,2827019320
203,2.36396,96,0,1,0,140.079,96,8095,1,0,37,1,13.5932,105,32,106,0,2,2558306794
322,3.74985,97,0,4,0,179.71,97,8189,4,0,115,4,10.0639,109,36,110,0,2,2875598054
404,4.70469,64,0,5,0,158.415,98,8189,5,0,99,5,11.3452,114,41,115,0,2,3039481542
468,5.45009,75,0,11,0,121.004,100,8189,11,0,106,11,13.1972,125,52,126,0,2,2814472418
170,1.97979,100,0,7,0,120.022,100,8174,7,0,14,7,14.1523,132,59,133,0,2,1123935940
215,2.50394,42,0,100,0,65.716,42,8191,100,0,40,0,15.7481,232,59,233,0,3,4459129668
487,5.67158,53,0,2,0,83.41,53,8190,2,0,194,2,14.1523,234,61,235,0,3,2771305592
506,5.89237,57,0,1,0,86.62,57,8189,1,0,235,1,13.0924,235,62,236,0,3,2764035510
478,5.56607,61,0,0,0,97.923,61,8187,0,0,243,0,16.3771,235,62,236,0,3,2853763926
505,5.88098,65,0,0,0,107.893,65,8191,0,0,261,0,18.9396,235,62,236,0,3,2725430975
512,5.96283,69,0,2,0,113.998,69,8191,2,0,225,2,19.1377,237,64,238,0,3,2794457799
542,6.31227,72,0,1,0,99.831,72,8189,1,0,242,1,18.5902,238,65,239,0,3,2718037089
485,5.64812,75,0,2,0,147.447,75,8189,2,0,211,2,19.4056,240,67,241,0,3,2824935661
298,3.47037,76,0,3,0,182.614,76,8190,3,0,80,3,18.8814,243,70,244,0,3,2338933247
535,6.23072,68,0,2,0,100.787,78,8189,2,0,175,2,17.5768,245,72,246,0,3,3321454793
557,6.48649,81,0,2,0,118.788,81,8189,2,0,200,2,16.5751,247,74,248,0,3,2828623776
539,6.27743,83,0,4,0,138.902,83,8190,4,0,204,3,14.0125,251,77,252,0,3,2667247605
556,6.47521,86,0,1,0,149.347,86,8191,1,0,209,1,14.758,252,78,253,0,3,2937084443
334,3.88985,87,0,4,0,100.684,87,8189,4,0,89,4,14.758,256,82,257,0,3,1907922432
69,0.80355,6,0,87,0,113.938,6,8189,58,0,4,0,15.8762,314,82,344,0,4,3571700968
316,3.67985,44,0,1,0,170.895,44,8191,1,0,124,1,15.7597,315,83,345,0,4,2785775856
364,4.23901,48,0,0,0,89.566,48,8190,0,0,187,0,16.4004,315,83,345,0,4,2868870025
343,3.99445,51,0,5,0,89.19,51,8190,5,0,109,5,14.9444,320,88,350,0,4,2655711815
407,4.73964,54,0,1,0,122.538,54,8191,1,0,161,1,14.8745,321,89,351,0,4,2969877406
360,4.19227,57,0,1,0,140.735,57,8189,1,0,161,1,14.2455,322,90,352,0,4,2793570282
414,4.82113,57,0,0,0,134.09,60,8189,0,0,213,0,17.239,322,90,352,0,4,2749235364
393,4.57681,62,0,2,0,125.881,62,8189,2,0,141,2,19.2192,324,92,354,0,4,2807016260
437,5.08898,64,0,0,0,200.607,66,8189,0,0,224,0,18.6834,324,92,354,0,4,2811107376
414,4.82137,62,0,6,0,127.716,68,8189,6,0,147,6,17.076,330,98,360,0,4,2799425756
477,5.55439,71,0,6,0,99.875,71,8151,6,0,173,6,15.7132,336,104,366,0,4,2543423922
436,5.07709,73,0,1,0,119.3,73,8191,1,0,190,1,16.4353,337,105,367,0,4,3052197334
422,4.91442,76,0,1,0,159.031,76,8189,1,0,179,1,19.9181,338,106,368,0,4,2780553479
492,5.72957,78,0,2,0,134.89,78,8189,2,0,215,2,24.3676,340,108,370,0,4,2766160245
439,5.11147,81,0,1,0,146.379,81,8189,1,0,185,1,21.2692,341,109,371,0,4,2821356744
433,5.04294,78,0,2,0,120.604,82,8189,2,0,142,2,18.3456,343,111,373,0,4,2795674570
426,4.96122,72,0,3,0,138.326,84,8189,3,0,103,3,19.1493,346,114,376,0,4,2804770198
433,5.04281,80,0,3,0,108.658,85,8189,3,0,136,3,18.7882,349,117,379,0,4,2688368140
570,6.63768,82,0,6,0,142.379,87,8191,6,0,169,6,17.6584,355,123,385,0,4,2843835363
388,4.51872,82,0,3,0,111.539,88,8189,3,0,109,3,16.7848,358,126,388,0,4,2743208436
518,6.03275,83,0,3,0,168.891,90,8191,3,0,179,3,16.2606,361,129,391,0,4,2875725305
460,5.35643,92,0,4,0,133.835,92,8107,4,0,99,4,17.4138,365,133,395,0,4,2560968968
452,5.26362,94,0,3,0,156.669,94,8189,3,0,188,3,18.4038,368,136,398,0,4,2857771136
460,5.35681,95,0,3,0,165.551,95,8142,3,0,143,3,16.7265,371,139,401,0,4,2897118454
454,5.28692,67,0,7,0,173.239,97,8191,7,0,150,7,19.8831,378,146,408,0,4,2832363744
559,6.50975,84,0,8,0,115.073,98,8189,8,0,136,8,20.5704,386,154,416,0,4,2753629170
525,6.11363,99,0,6,0,130.245,99,8191,6,0,137,6,15.4103,392,160,422,0,4,2572117916
600,6.98769,100,0,4,0,122.128,101,8189,4,0,156,4,17.0294,396,164,426,0,4,3097792424
518,6.03234,103,0,2,0,150.806,103,8189,2,0,217,2,16.5285,398,166,428,0,4,2555791094
210,2.44555,103,0,3,0,164.954,103,8159,3,0,40,3,14.5949,401,169,431,0,4,1421035394
146,1.70011,22,0,103,0,105.281,22,8189,90,0,20,0,11.7645,491,169,534,0,5,4394537307
372,4.33224,53,0,2,0,165.626,53,8189,2,0,151,2,10.0988,493,171,536,0,5,2768029257
375,4.36738,56,0,0,0,154.462,56,8189,0,0,193,0,11.7062,493,171,536,0,5,2805599844
