SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
230,1.22959,15,0,1,0,35.181,15,8191,1,0,113,0,5.42208,1,0,1,0,1,-417245114792548
572,3.22982,28,0,0,0,39.898,28,8191,0,0,287,0,6.87926,1,0,1,0,1,2795799360
716,4.04281,52,0,0,0,40.718,58,8191,0,0,350,0,12.7645,1,0,1,0,1,2805931184
1291,7.28929,130,0,3,0,86.622,198,8189,3,0,563,2,12.307,4,2,4,0,1,2781204412
1176,6.64017,122,0,0,0,134.03,279,8189,0,0,599,0,17.3732,4,2,4,0,1,2797118422
1177,6.64552,268,0,0,0,254.358,332,8189,0,0,507,0,12.7136,4,2,4,0,1,2812741608
1104,6.23444,131,0,0,0,66.571,387,8189,0,0,625,0,13.9788,4,2,4,0,1,2782312136
1174,6.62949,183,0,0,0,226.309,428,8189,0,0,515,0,16.9045,4,2,4,0,1,2774158867
1161,6.55623,156,0,1,0,159.898,463,8189,1,0,499,1,12.4256,5,3,5,0,1,2768956473
1181,6.66896,73,0,0,0,100.283,505,8189,0,0,637,0,15.8935,5,3,5,0,1,2851542284
1060,5.98613,71,0,0,0,83.763,538,8189,0,0,536,0,15.2891,5,3,5,0,1,2778013208
1179,6.65762,128,0,0,0,73.549,571,8189,0,0,565,0,11.7817,5,3,5,0,1,2803300436
1382,7.80451,228,0,2,0,89.275,602,8190,2,0,565,2,14.9164,7,5,7,0,1,2804880750
1198,6.76444,244,0,0,0,135.252,633,8189,0,0,598,0,12.708,7,5,7,0,1,2777259109
1136,6.41472,194,0,0,0,190.066,662,8189,0,0,599,0,13.2163,7,5,7,0,1,2793030847
1203,6.79306,64,0,0,0,60.596,694,8189,0,0,672,0,11.7648,7,5,7,0,1,2786974442
1157,6.53316,162,0,0,0,55.617,718,8189,0,0,536,0,13.3067,7,5,7,0,1,2801079694
1091,6.16025,244,0,1,0,171.13,741,8189,1,0,511,1,11.4541,8,6,8,0,1,2746825426
1363,7.69643,216,0,0,0,165.053,766,8189,0,0,605,0,15.8483,8,6,8,0,1,2811563564
1241,7.00714,276,0,0,0,219.808,791,8189,0,0,592,0,11.2508,8,6,8,0,1,2807459301
1231,6.95083,280,0,3,0,249.456,811,8189,3,0,520,2,17.8251,11,8,11,0,1,2808428067
1144,6.4597,194,0,1,0,158.927,829,8189,1,0,461,1,12.4821,12,9,12,0,1,2800661052
1138,6.42602,325,0,0,0,213.425,849,8189,0,0,506,0,11.906,12,9,12,0,1,2808232644
1208,6.82179,297,0,0,0,333.228,869,8179,0,0,537,0,12.9,12,9,12,0,1,2790465332
1155,6.52204,92,0,8,0,66.334,892,8189,8,0,630,5,11.5276,20,14,20,0,1,2794069260
1094,6.17799,160,0,0,0,160.624,910,8189,0,0,520,0,11.4824,20,14,20,0,1,2792338528
1255,7.08661,148,0,0,0,76.169,932,8189,0,0,636,0,10.6465,20,14,20,0,1,2768755271
1160,6.54968,233,0,0,0,220.144,951,8187,0,0,544,0,11.1492,20,14,20,0,1,2762053005
1351,7.62856,258,0,0,0,120.041,972,8189,0,0,656,0,11.8664,20,14,20,0,1,2845397394
1308,7.38631,206,0,0,0,102.75,991,8187,0,0,584,0,12.2618,20,14,20,0,1,2804535020
1152,6.50473,291,0,0,0,364.995,1007,8189,0,0,472,0,12.4877,20,14,20,0,1,2710728079
1220,6.88883,295,0,0,0,201.711,1025,8189,0,0,572,0,13.7924,20,14,20,0,1,2867987483
1218,6.87763,127,0,0,0,133.707,1045,8190,0,0,652,0,28.2231,20,14,20,0,1,2788258788
1316,7.43107,291,0,0,0,205.395,1062,8189,0,0,582,0,14.3516,20,14,20,0,1,2766032136
1150,6.49386,161,0,0,0,272.463,1079,8187,0,0,554,0,15.9895,20,14,20,0,1,2830056894
1147,6.47643,164,0,0,0,94.799,1096,8190,0,0,575,0,11.8721,20,14,20,0,1,2770979162
1342,7.57766,289,0,0,0,197.404,1112,8189,0,0,553,0,11.7422,20,14,20,0,1,2789679676
1178,6.65165,308,0,0,0,354.324,1124,8189,0,0,433,0,12.0641,20,14,20,0,1,2827919192
1295,7.31211,197,0,0,0,194.78,1144,8189,0,0,698,0,15.3004,20,14,20,0,1,2767375366
1270,7.17063,205,0,0,0,72.484,1162,8189,0,0,634,0,11.8777,20,14,20,0,1,2775947874
1338,7.55514,315,0,0,0,204.032,1177,8191,0,0,557,0,17.5088,20,14,20,0,1,2803485356
1243,7.01877,343,0,0,0,272.235,1191,8191,0,0,537,0,12.1545,20,14,20,0,1,2825757396
1225,6.91659,98,0,2,0,110.625,1206,8187,2,0,544,2,17.8025,22,16,22,0,1,2745861632
1432,8.08548,500,0,0,0,148.888,1220,8187,0,0,520,0,13.3632,22,16,22,0,1,2831145398
1369,7.73021,78,0,0,0,69.122,1238,8189,0,0,725,0,14.8768,22,16,22,0,1,2738535630
1106,6.24498,236,0,0,0,81.615,1251,8189,0,0,478,0,9.80493,22,16,22,0,1,2810261372
