SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
1051,7.57441,76,0,1,0,54.074,124,8188,1,574.818,67,1,13.7052,1,1,1,0,0,-615501058048814
1059,8.0966,72,0,1,0,58.664,158,8191,1,623.165,63,1,16.2061,2,2,2,0,0,2809761962
1014,7.75298,78,0,1,0,61.635,459,8167,1,673.822,60,1,14.7683,3,3,3,0,0,2793516838
1089,8.32622,111,0,1,0,62.102,156,8191,1,725.94,67,1,14.7989,4,4,4,0,0,2790575648
990,7.56942,74,0,1,0,62.743,154,8189,1,783.157,68,1,13.8811,5,5,5,0,0,2763409614
1046,7.99758,69,0,2,0,67.527,169,8186,2,949.44,61,2,10.7607,7,7,7,0,0,2814948416
923,7.05718,45,0,2,0,52.712,109,8178,2,1133.39,59,2,11.4414,9,9,9,0,0,2737806848
966,7.38608,135,0,1,0,65.77,135,8191,1,1194,63,1,14.7836,10,10,10,0,0,2819068405
857,6.55293,46,0,1,0,43.208,828,8179,1,1252.64,62,1,14.1564,11,11,11,0,0,2822036001
885,6.76657,55,0,0,0,36.741,116,8180,0,1156.98,67,0,15.3954,11,11,11,0,0,2770172944
848,6.48366,25,0,2,0,59.52,955,8191,2,1322.08,62,2,13.644,13,13,13,0,0,2799206410
853,6.52237,25,0,0,0,33.285,86,8191,0,1202.81,69,0,13.0781,13,13,13,0,0,2835190218
912,6.97295,45,0,0,0,36.026,106,8191,0,1112.49,66,0,12.0532,13,13,13,0,0,2773594124
978,7.47773,50,0,1,0,41.815,110,8174,1,1164.5,65,1,14.5694,14,14,14,0,0,2799616120
793,6.06349,35,0,1,0,36.914,101,8189,1,1230.7,53,1,12.7263,15,15,15,0,0,2763793732
879,6.7207,35,0,0,0,40.211,98,8174,0,1146.07,66,0,13.4069,15,15,15,0,0,2825234160
970,7.41676,60,0,0,0,48.267,2383,8160,0,1065.48,64,0,15.4566,15,15,15,0,0,2794706740
769,5.87972,40,0,3,0,44.376,113,8184,3,1417.29,53,3,17.774,18,18,18,0,0,2760828938
785,6.00217,41,0,0,0,42.449,109,8191,0,1298.58,63,0,13.2004,18,18,18,0,0,2790866582
852,6.51434,27,0,0,0,34.854,903,8183,0,1200.38,68,0,13.774,18,18,18,0,0,2830504586
926,7.08013,31,0,0,0,41.444,118,8191,0,1108.56,69,0,14.4471,18,18,18,0,0,2798566862
868,6.63657,85,0,1,0,39.468,101,8181,1,1170.01,61,1,14.9901,19,19,19,0,0,2799331906
880,6.72836,30,0,1,0,50.693,101,8191,1,1218.49,64,1,15.8696,20,20,20,0,0,2777821298
910,6.95776,44,0,0,0,41.066,1616,8191,0,1125.89,68,0,13.9423,20,20,20,0,0,2808570758
891,6.81251,64,0,1,0,37.736,236,8191,1,1177.76,58,1,16.8103,21,21,21,0,0,2790850258
943,7.21025,97,0,0,0,58.881,149,8191,0,1091.03,69,0,13.7052,21,21,21,0,0,2727355190
976,7.46238,82,0,0,0,35.882,107,8172,0,1023.99,66,0,13.2234,21,21,21,0,0,2844296140
985,7.53148,113,0,2,0,61.962,160,8189,2,1221,66,2,12.558,23,23,23,0,0,2715180692
818,6.25467,40,0,1,0,31.809,97,8184,1,1260.99,64,1,16.3285,24,24,24,0,0,2884713650
875,6.69073,60,0,0,0,38.276,117,8176,0,1172.29,66,0,13.5523,24,24,24,0,0,2772332248
946,7.23358,45,0,0,0,38.687,6715,8170,0,1086.33,70,0,14.0953,24,24,24,0,0,2816592688
990,7.5695,111,0,1,0,54.829,133,8178,1,1021,68,1,16.8638,25,25,25,0,0,2678273850
917,7.01127,41,0,1,0,45.684,2015,8161,1,1083.36,61,1,12.5733,26,26,26,0,0,2894969168
1021,7.80631,59,0,0,0,35.621,94,8191,0,1006.48,68,0,14.3476,26,26,26,0,0,2788913302
1041,7.95928,84,0,0,0,62.485,153,8170,0,947.816,63,0,16.0302,26,26,26,0,0,2812826030
1079,8.24992,129,0,1,0,64.731,1507,8179,1,1011.01,66,1,17.361,27,27,27,0,0,2811700164
979,7.4853,79,0,2,0,37.586,79,8167,2,1200.39,68,2,14.9289,29,29,29,0,0,2660744926
912,6.97299,78,0,0,0,43.365,946,8191,0,1117.87,64,0,14.493,29,29,29,0,0,2883212668
882,6.74367,36,0,1,0,42.738,1044,8191,1,1181.03,61,1,14.1794,30,30,30,0,0,2813341314
935,7.14876,68,0,0,0,54.342,114,8187,0,1095.62,69,0,15.3189,30,30,30,0,0,2779501868
899,6.87363,34,0,1,0,50.409,363,8191,1,1146.79,68,1,12.1986,31,31,31,0,0,2795100634
966,7.38589,62,0,0,0,44.042,106,8191,0,1067.81,66,0,12.2062,31,31,31,0,0,2804233712
