SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
1525,2.41682,136,0,5,0,64.223,2789,8184,5,114.989,51,5,3.0867,51,-2024789021,5,0,5,-352099148747805
1499,2.4697,180,0,7,0,70.169,4705,8186,7,268,48,7,3.93213,99,804673741,12,0,12,2829462762
1654,2.72505,136,0,12,0,67.919,7031,8177,12,525.867,37,12,194.757,136,-749945035,24,0,24,2740348520
1622,2.67227,260,0,10,0,60.803,6280,8191,10,701,42,10,127.829,178,1921042487,34,0,34,2670987522
1526,2.51421,137,0,7,0,71.052,7789,8191,6,1117,46,7,96.0553,224,490621029,40,0,41,2864545838
1539,2.53577,175,0,15,0,71.089,4870,8125,16,520,37,15,34.7349,261,-981600229,56,0,56,2822746038
1565,2.57844,103,0,10,0,64.878,1797,8108,10,477.627,46,10,9.38701,307,1866308807,66,0,66,2847909036
1516,2.49766,143,0,5,0,66.564,1689,8191,5,849.395,51,5,3.12626,358,339283079,71,0,71,2767941568
1646,2.71181,128,0,9,0,65.059,4641,8024,9,568.895,40,9,95.1407,398,-1116521457,80,0,80,2839162760
1611,2.65431,221,0,4,0,64.347,1448,8173,4,839,52,4,3.86291,450,1494863725,84,0,84,2611385182
1479,2.43675,248,0,5,0,64.401,4350,8171,5,132,42,5,209.373,492,-30709293,89,0,89,2769394278
1592,2.62289,123,0,8,0,71.227,2193,8068,8,279.242,50,8,88.9953,542,-1347905611,97,0,97,2977770978
1634,2.69211,129,0,9,0,65.326,2612,8167,9,230,47,9,228.393,589,1417340341,106,0,106,2765245952
1708,2.81402,116,0,5,0,62.475,430,8191,5,374.719,47,5,3.68163,636,-64911987,111,0,111,2812714968
1695,2.79253,137,0,5,0,60.601,4135,8182,5,656.663,51,5,3.76733,687,-1559648143,116,0,116,2800231140
1693,2.7893,126,0,4,0,64.529,4303,8058,4,220,51,4,10.2555,738,1226953283,120,0,120,2786601426
1605,2.64448,111,0,5,0,74.534,915,8182,5,396.716,52,5,4.34742,790,-250327939,125,0,125,2817686074
1637,2.69707,116,0,4,0,65.126,8829,8160,4,599.764,51,4,9.44634,841,-1734157213,129,0,129,2811138022
1700,2.80085,149,0,4,0,63.873,10418,8166,4,142,56,4,220.674,897,1052140105,133,0,133,2786297318
1628,2.68228,109,0,2,0,66.399,8276,8161,2,136.636,61,2,55.4568,958,-439430623,135,0,135,2803396568
1773,2.91846,777,0,6,0,56.236,3138,8191,6,221,33,6,121.055,991,1294907059,141,0,141,1734337682
1644,2.70881,149,0,2110,0,58.953,4290,8171,134,305.383,3,3,93.3131,994,821276821,275,0,2251,3821337058
1608,2.64927,109,0,5,0,67.564,4909,8166,5,483.084,56,5,90.4703,1050,-670443945,280,0,2256,2803246530
1638,2.69865,214,0,7,0,69.122,11956,8166,7,323,35,7,52.7195,1085,1982485173,287,0,2263,2652929118
1704,2.80761,126,0,5,0,63.921,250,8191,5,571,50,5,4.46773,1135,624522381,292,0,2268,2937004504
1457,2.40043,223,0,15,0,69.117,3174,8148,15,1410,36,15,134.82,1171,-906578957,307,0,2283,2763865958
1515,2.49603,1001,0,15,0,69.486,4504,8191,15,1145,13,14,166.725,1184,475694697,322,0,2298,1382273654
1574,2.59324,151,0,1123,0,65.611,515,8186,119,208,47,3,111.281,1231,337407909,441,0,3421,4156680508
1589,2.61795,137,0,4,0,69.51,4368,8188,4,304.359,51,4,143.488,1282,-1100171483,445,0,3425,2857387904
1583,2.60807,121,0,4,0,74.715,3446,8191,4,378.678,50,4,6.0976,1332,1715473685,449,0,3429,2815645168
1643,2.70694,121,0,6,0,67.599,1314,8076,6,333,49,6,166.227,1381,210963135,455,0,3435,2790456746
1525,2.51274,206,0,5,0,80.364,1325,8191,5,545,57,5,4.12989,1438,-1422629753,460,0,3440,2661374408
1814,2.98885,153,0,5,0,63.917,3981,8167,5,702.081,54,5,191.974,1492,1519673109,465,0,3445,2942302862
1623,2.67428,123,0,3,0,70.951,5491,8176,3,205.388,55,3,16.2756,1547,13864827,468,0,3448,2789159014
1539,2.5358,221,0,19,0,68.94,3967,8191,19,825,32,19,74.9214,1579,-1604140493,487,0,3467,2676961976
1598,2.63218,170,0,10,0,71.893,4946,8162,10,1770.12,41,10,2.99112,1620,1314555151,497,0,3477,2918695644
1452,2.39139,199,0,21,0,73.059,6401,8130,21,6215,33,21,74.3281,1653,-310458873,518,0,3498,2669953272
1693,2.78927,130,0,11,0,64.471,6043,8162,11,260.853,50,11,213.264,1703,-1722250153,529,0,3509,2883176016
1767,2.91117,104,0,4,0,65.075,5188,8191,4,136.439,58,4,21.9612,1761,1110584957,533,0,3513,2832835110
1616,2.66242,227,0,8,0,72.9,5406,8093,8,310,42,8,13.011,1803,-550643091,541,0,3521,2633739248
1665,2.74307,224,0,6,0,71.517,351,8191,6,556,52,6,3.23173,1855,-1968949999,547,0,3527,2876660388
1434,2.3626,78,0,3,0,40.402,126,8190,3,779.158,56,3,3.69976,1911,868012073,550,0,3530,2836962072
1389,2.28849,39,0,0,0,36.263,125,8191,0,763.804,70,0,3.56462,1981,-596090011,550,0,3530,2830865212
1377,2.26868,75,0,0,0,41.386,1921,8182,0,749.718,68,0,3.88104,2049,-2100249693,550,0,3530,2790807614
1432,2.35938,81,0,0,0,41.309,1393,8179,0,736.141,68,0,3.69317,2117,687791703,550,0,3530,2788041396
1465,2.41392,92,0,0,0,44.807,741,8171,0,722.734,65,0,3.89752,2182,-836831639,550,0,3530,2770343954
1494,2.46172,66,0,0,0,35.311,4887,8182,0,477.957,74,0,111.609,2256,1961198869,550,0,3530,2798030508
1651,2.71956,146,0,6,0,67.963,4794,8184,6,255,51,6,118.41,2307,439734179,556,0,3536,2773502606
1536,2.53035,134,0,589,0,80.456,4419,7961,182,347,22,5,168.318,2329,-1027119073,738,0,4125,2828114044
1674,2.758,131,0,6,0,72.383,9184,8176,6,526.579,46,6,124.839,2375,1728423749,744,0,4131,2755542822
1716,2.82623,142,0,8,0,64.544,3036,8191,8,286,49,8,8.5284,2424,243617397,752,0,4139,2810160944
1669,2.74997,268,0,6,0,65.179,2050,8168,6,359,49,6,95.2874,2473,-1540115789,758,0,4145,2511234110
1778,2.92937,144,0,3,0,67.399,2573,8159,3,481.506,63,3,65.0334,2536,1576023433,761,0,4148,3116139222
1427,2.35107,182,0,9,0,78.31,4181,8122,9,941,38,9,3.61077,2574,-26064597,770,0,4157,2692879266
1656,2.72836,209,0,4,0,69.018,5056,8191,4,174,53,4,249.675,2627,-1463272065,774,0,4161,2857759828
1403,2.31149,189,0,13,0,77.944,7011,8146,13,595.787,35,13,5.05936,2662,1312775769,787,0,4174,2776047834
1519,2.50271,135,0,6,0,72.819,3556,8191,6,943.172,50,6,3.2548,2712,-168788221,793,0,4180,2813403306
1655,2.72684,127,0,8,0,69.212,7548,8096,8,583.808,41,8,221.152,2753,-1631203259,801,0,4188,2832552258
1565,2.57861,188,0,4,0,69.231,4421,8191,4,481,53,4,112.306,2806,1009388901,805,0,4192,2640592160
1525,2.51269,217,0,5,0,66.579,4368,8112,5,555,48,5,3.2136,2854,-493614451,810,0,4197,2791963944
1643,2.7071,147,0,12,0,64.314,12480,8189,12,285,39,12,186.55,2893,-1873613313,822,0,4209,2914968434
1482,2.44167,167,0,10,0,75.343,10424,8094,10,471,40,10,171.484,2933,871712737,832,0,4219,2745326050
1648,2.71515,135,0,8,0,67.817,6773,8191,8,199.521,51,8,55.1948,2984,-593472903,840,0,4227,2829781656
1629,2.68386,147,0,4,0,74.038,2365,8064,4,174.816,55,4,57.5333,3039,-2046413305,844,0,4231,2842026894
1539,2.53561,112,0,6,0,65.136,5594,8139,6,352.801,42,6,3.42949,3081,706185837,850,0,4237,2752599142
1723,2.83885,142,0,3,0,62.527,8134,8180,3,501.547,61,3,3.57286,3142,-765871305,853,0,4240,2822910154
1542,2.54052,299,0,7,0,75.066,4653,8183,7,367,42,7,32.1871,3184,1752577773,860,0,4247,2518449078
1689,2.78288,1984,0,4,0,75.066,4653,8183,4,590,0,4,32.1871,3184,1752577773,864,0,4251,0
1524,2.51089,114,0,2044,0,81.402,4638,8179,156,396,47,5,133.768,3231,-1020347311,1020,0,6295,5817009508
1610,2.65272,116,0,5,0,75.605,6373,8191,5,283,50,5,3.76238,3281,1824822569,1025,0,6300,2845169880
1600,2.63605,118,0,3,0,71.59,6156,8176,3,328.065,52,3,85.462,3333,313620009,1028,0,6303,2783764736
1548,2.55036,110,0,4,0,63.704,1954,8182,4,433.06,52,4,3.43608,3385,-1234611117,1032,0,6307,2746736170
1568,2.58341,128,0,5,0,70.573,16618,8160,5,695.419,51,5,4.12659,3436,1592094289,1037,0,6312,2826705406
1597,2.63114,176,0,3,0,70.174,3350,8191,3,940,58,3,61.8544,3494,86969951,1040,0,6315,2789842958
1645,2.71032,195,0,5,0,64.978,6829,8177,5,708,53,5,3.90246,3547,-1516575241,1045,0,6320,2691422104
1624,2.67584,123,0,8,0,67.493,3297,8150,8,1414.97,47,8,3.80523,3594,1405902460,1053,0,6328,2922477701
1583,2.60825,203,0,8,0,68.838,7173,8191,8,3024,44,8,67.5631,3638,-183181991,1061,0,6336,2705882845
1538,2.53401,199,0,8,0,64.438,4044,8184,8,253,42,8,57.9074,3680,-1724139557,1069,0,6344,2754009730
1541,2.53903,135,0,6,0,70.037,1461,8175,6,449.757,40,6,3.81347,3720,1211766479,1075,0,6350,2935906036
1479,2.43675,64,0,6,0,59.125,4482,8191,6,807.823,52,6,3.18229,3772,-290579262,1081,0,6356,2792621555
1353,2.22916,103,0,2,0,46.692,2503,8166,2,512.824,64,2,16.4965,3836,-1806054475,1083,0,6358,2779492083
1587,2.61475,59,0,6,0,70.22,17011,8078,6,1022.37,44,6,4.63418,3880,1004219579,1089,0,6364,2810274054
1055,1.73819,39,0,0,0,38.883,8886,8176,0,997.29,59,0,3.66515,3939,-542568563,1089,0,6364,2748179154
1434,2.3627,185,0,1,0,57.004,7052,8161,1,82,61,1,215.171,4000,2094509405,1090,0,6365,2637077968
1705,2.80928,141,0,10,0,69.497,2303,8171,10,201.268,39,10,9.12498,4039,750326911,1100,0,6375,2950784802
1552,2.55708,112,0,4,0,75.184,6019,8176,4,295.359,52,4,16.8162,4091,-727455665,1104,0,6379,2817184720
1555,2.56196,115,0,5,0,72.532,10321,8165,5,406.949,55,5,9.29637,4146,2061886373,1109,0,6384,2789342038
1583,2.60812,125,0,4,0,69.415,4666,8191,4,184.968,54,4,28.5631,4200,524959691,1113,0,6388,2758040614
1565,2.57843,138,0,4,0,79.067,1481,8170,4,271,59,4,219.608,4259,-943063961,1117,0,6392,2826943644
1656,2.72835,112,0,3,0,67.051,7065,8170,3,261,61,3,234.487,4320,1856856309,1120,0,6395,2799920270
1699,2.7991,200,0,3,0,61.955,1824,8191,3,148,55,3,9.78747,4375,242272635,1123,0,6398,2680383622
1650,2.71862,118,0,5,0,62.497,4462,8158,5,268.278,47,5,16.976,4422,-1131811997,1128,0,6403,2920882664
1524,2.51101,147,0,8,0,61.017,7512,8174,8,504.477,41,8,76.2184,4463,1673365447,1136,0,6411,2805177444
1660,2.7352,120,0,4,0,66.959,6151,8171,4,207.698,49,4,11.4651,4512,148357373,1140,0,6415,2769959222
1553,2.559,220,0,3,0,69.542,6754,8169,3,291,59,3,5.8471,4571,-1502666486,1143,0,6418,2643943437
1647,2.71353,196,0,6,0,68.077,9020,8191,6,334,51,6,141.122,4622,1360311853,1149,0,6424,2862978339
1472,2.42531,157,0,8,0,77.317,11039,8185,8,724.37,34,8,4.31446,4656,-207613489,1157,0,6432,2727041954
1694,2.79089,136,0,4,0,61.343,6334,8164,4,1063.69,55,4,74.9725,4711,-1576958435,1161,0,6436,2925622350
