SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
251,1.75419,16,0,1,0,34.733,16,8189,1,0,125,0,7.81626,125,-796797097,1,0,1,-345853038307497
368,2.81358,24,0,1,0,61.258,24,8190,1,0,176,1,6.83731,301,2012829569,2,0,2,2809626666
411,3.14266,30,0,3,0,50.433,30,8190,3,0,170,3,5.88896,471,503730159,5,0,5,2785867886
465,3.5545,36,0,2,0,59.409,36,8189,2,0,207,2,5.68246,678,-983091777,7,0,7,2808145360
393,3.00507,41,0,3,0,83.073,41,8191,3,0,163,3,6.05722,841,1837140803,10,0,10,2820232580
392,2.99737,44,0,3,0,92.532,44,8189,3,0,138,3,5.3536,979,331539219,13,0,13,2789365712
389,2.97409,47,0,3,0,89.938,47,8191,3,0,132,3,6.30195,1111,-1150127517,16,0,16,2813300560
426,3.25704,49,0,5,0,81.096,49,8191,5,0,125,5,6.34784,1236,1633498097,21,0,21,2783625614
448,3.42556,52,0,6,0,98.436,52,8190,6,0,159,6,5.99603,1395,122214039,27,0,27,2783683238
425,3.24958,54,0,5,0,102.652,54,8189,5,0,113,5,6.74554,1508,-1394208313,32,0,32,2778544944
425,3.24951,56,0,4,0,96.432,56,8135,4,0,110,4,5.21594,1618,1376939507,36,0,36,2771147820
455,3.47888,59,0,5,0,90.948,59,8189,5,0,149,5,4.26758,1767,-120558583,41,0,41,2797469206
379,2.89781,61,0,7,0,119.368,61,8189,7,0,105,7,4.66528,1872,-1779329729,48,0,48,2636196150
442,3.3795,59,0,5,0,107.598,62,8189,5,0,107,5,4.71882,1979,1232805621,53,0,53,3012135350
393,3.00491,64,0,6,0,94.27,64,8191,6,0,104,6,4.91002,2083,-413358511,59,0,59,2648803164
478,3.65463,63,0,8,0,119.161,66,8189,8,0,145,8,5.77424,2228,-1787884339,67,0,67,2920441468
407,3.11186,68,0,10,0,111.405,68,8190,10,0,131,10,5.22358,2359,827035409,77,0,77,2614919748
500,3.82315,71,0,5,0,128.458,71,8189,5,0,159,5,5.39184,2518,-600745565,82,0,82,2867186322
505,3.86134,72,0,5,0,112.4,72,8190,5,0,119,5,6.18723,2637,-1991797637,87,0,87,2903915224
461,3.52497,73,0,7,0,110.821,74,8189,7,0,104,7,5.75894,2741,751747825,94,0,94,2743545462
462,3.5325,58,0,5,0,148.543,75,8189,5,0,134,5,6.16429,2875,-771903917,99,0,99,2771315554
462,3.53256,75,0,7,0,129.976,77,8191,7,0,115,7,5.41478,2990,2053538353,106,0,106,2825442270
158,1.20807,78,0,4,0,132.613,78,8156,4,0,51,4,5.64422,3041,-1363296695,110,0,110,878132248
200,1.52914,39,0,78,0,63.766,39,8189,59,0,55,0,6.43962,3096,-903895365,169,0,188,4754368626
424,3.24188,43,0,5,0,71.145,43,8191,5,0,157,5,5.22358,3253,1743489949,174,0,193,2647385314
393,3.00491,45,0,3,0,100.915,45,8189,3,0,120,3,5.89661,3373,399325739,177,0,196,2950803086
450,3.44068,49,0,3,0,115.003,49,8189,3,0,183,3,6.27136,3556,-1116454755,180,0,199,2779186802
