SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
227,0.772775,15,0,1,0,28.936,15,8189,1,0,114,0,3.648,114,-398334552,1,0,1,-331803801819736
500,1.82351,27,0,0,0,29.507,27,8189,0,0,253,0,3.1847,367,-1863047092,1,0,1,2830254756
528,1.92562,35,0,0,0,73.242,35,8191,0,0,269,0,3.29414,636,955733586,1,0,1,2818780678
810,2.95414,116,0,7,0,116.809,116,8191,7,0,273,7,3.78662,909,-565851700,8,0,8,2773382010
725,2.64401,162,0,8,0,148.215,162,8190,8,0,197,8,6.46426,1106,2013692246,16,0,16,2579543946
0,0,162,0,0,0,148.215,162,8190,0,0,0,0,6.46426,1106,2013692246,16,0,16,0
628,2.29046,101,0,166,0,94.104,101,8189,109,0,174,4,5.08531,1280,-878155882,125,0,182,5698086464
0,0,101,0,0,0,94.104,101,8189,0,0,0,0,5.08531,1280,-878155882,125,0,182,0
655,2.3888,97,0,103,0,74.076,97,8189,103,0,161,2,4.16602,1441,533788690,228,0,285,5706911868
646,2.35618,139,0,8,0,100.982,139,8189,8,0,155,8,4.34112,1596,-1285595608,236,0,293,2475582998
855,3.11827,157,0,22,0,108.514,157,8180,22,0,86,22,5.07802,1682,1795121206,258,0,315,3080716814
242,0.882572,162,0,8,0,109.487,162,8172,8,0,25,8,4.96128,1707,-1535405018,266,0,323,964441072
413,1.50624,81,0,162,0,61.617,81,8189,105,0,118,0,4.58918,1825,-1200597458,371,0,485,4629774856
761,2.77533,112,0,4,0,120.322,138,8189,4,0,196,4,5.31149,2021,1572165682,375,0,489,2772763140
755,2.75348,181,0,5,0,188.687,181,8189,5,0,216,5,4.60013,2237,-49483596,380,0,494,2673318018
752,2.74256,188,0,27,0,122.351,188,8159,27,0,38,27,3.6553,2275,-1914169402,407,0,521,2430281490
107,0.390239,3,0,188,0,119.928,3,8003,104,0,1,0,3.62976,2276,1166857484,511,0,709,3081026886
727,2.65131,118,0,9,0,86.839,118,8190,9,0,231,9,4.58189,2507,-180110382,520,0,718,2947999430
887,3.23497,120,0,9,0,114.788,165,8191,9,0,207,9,5.78573,2714,-1632947112,529,0,727,2842130566
814,2.96886,171,0,42,0,112.51,171,8191,42,0,31,41,6.31104,2745,1197199998,571,0,769,2830147110
41,0.149535,171,0,9,0,113.859,171,8173,9,0,2,9,6.32198,2747,1238497492,580,0,778,41297494
572,2.08599,92,0,172,0,77.608,95,8191,106,0,154,1,7.05158,2901,-1897641634,686,0,950,5453795466
801,2.92127,142,0,8,0,123.821,142,8189,8,0,176,8,6.42778,3077,944511036,694,0,958,2842152670
853,3.11096,157,0,27,0,120.553,159,8171,27,0,81,27,5.39174,3158,-488326108,721,0,985,2862130152
879,3.20575,170,0,10,0,115.605,182,8131,10,0,124,10,5.62886,3282,-1999637144,731,0,995,2783656260
836,3.04889,169,0,34,0,117.978,192,8146,34,0,54,32,3.84864,3336,738950358,765,0,1029,2738587502
356,1.29833,195,0,32,0,110.025,195,8180,32,0,20,30,3.21389,3356,1927024182,797,0,1061,1188073824
322,1.17433,45,0,195,0,48.366,45,8191,195,0,46,0,3.61152,3402,1976637140,992,0,1256,4344580254
834,3.04159,133,0,12,0,137.521,133,8189,12,0,247,12,5.07437,3649,505218474,1004,0,1268,2823548630
