SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
245,0.368447,15,0,1,0,34.54,15,8189,1,0,121,0,1.57549,121,456129274,1,0,1,-341170271028486
570,0.939047,28,0,0,0,35.76,28,8183,0,0,288,0,2.27094,409,-1052333252,1,0,1,2786504770
832,1.37074,40,0,0,0,44.364,40,8189,0,0,418,0,6.2179,827,1740421958,1,0,1,2792755210
1119,1.84355,52,0,0,0,39.063,52,8189,0,0,559,0,2.56099,1386,235274730,1,0,1,2789820068
1012,1.66733,61,0,0,0,46.751,61,8189,0,0,509,0,4.31282,1895,-1283623494,1,0,1,2776069072
1109,1.82713,70,0,0,0,54.76,70,8189,0,0,560,0,5.34282,2455,1503059678,1,0,1,2786683172
1089,1.79426,76,0,3,0,61.953,76,8189,3,0,477,3,4.75778,2932,37466748,4,0,4,2829374366
991,1.6327,81,0,4,0,65.789,81,8110,4,0,381,4,25.1798,3313,-1516550364,8,0,8,2740950184
1092,1.79914,87,0,2,0,68.933,87,8137,2,0,521,2,4.11011,3834,1312968734,10,0,10,2829519098
1310,2.15844,94,0,2,0,76.753,94,8189,2,0,597,2,3.90411,4431,-191410328,12,0,12,2790588234
1162,1.91458,98,0,4,0,83.101,98,8187,4,0,449,4,5.41368,4880,-1665135074,16,0,16,2821242550
1224,2.01661,101,0,3,0,86.698,103,8189,3,0,475,3,3.43773,5355,1057718710,19,0,19,2722853784
1144,1.88495,101,0,4,0,78.274,107,8191,4,0,426,4,3.03397,5781,-390629202,23,0,23,2846619384
1219,2.00853,109,0,4,0,74.845,111,8191,4,0,413,4,4.41334,6194,-1922124738,27,0,27,2763471760
1169,1.92597,111,0,4,0,87.312,114,8191,4,0,372,4,3.9931,6566,871837804,31,0,31,2793962542
1042,1.71686,117,0,3,0,87.533,118,8191,3,0,409,3,4.31941,6975,-577629296,34,0,34,2845500196
1107,1.82386,121,0,5,0,77.717,121,8189,5,0,343,5,9.0607,7318,2079761790,39,0,39,2657391086
1261,2.07771,109,0,3,0,83.116,124,8183,3,0,411,3,3.6635,7729,718187320,42,0,42,2933392826
1259,2.0743,112,0,3,0,95.144,128,8187,3,0,523,3,7.87579,8252,-821921520,45,0,45,2754858456
1230,2.02649,129,0,5,0,91.13,131,8191,5,0,399,5,6.41402,8651,1958791898,50,0,50,2780713418
1203,1.98216,134,0,3,0,82.582,134,8189,3,0,412,3,5.62462,9063,478198346,53,0,53,2814373744
1197,1.97215,138,0,3,0,115.461,138,8189,3,0,474,3,4.75613,9537,-1017557976,56,0,56,2799210974
1225,2.01826,141,0,3,0,93.101,141,8191,3,0,479,3,4.75283,10016,1606437818,59,0,59,2623995794
1143,1.88315,127,0,2,0,79.343,144,8189,2,0,395,2,4.8171,10411,294227684,61,0,61,2982757162
1110,1.82883,129,0,2,0,123.815,147,8187,2,0,485,2,6.53597,10896,-1199258902,63,0,63,2801480710
1237,2.03814,150,0,3,0,74.094,150,8191,3,0,420,3,6.5096,11316,1528674138,66,0,66,2727933040
1174,1.93433,119,0,4,0,78.907,153,8189,4,0,388,4,3.73272,11704,61530288,70,0,70,2827823446
1093,1.8009,93,0,3,0,90.118,155,8189,3,0,344,3,3.20536,12048,-1444925100,73,0,73,2788511908
1304,2.14855,103,0,8,0,80.242,157,8084,8,0,314,8,3.05704,12362,1381804022,81,0,81,2826729122
1299,2.14031,151,0,2,0,108.03,160,8189,2,0,489,2,4.09198,12851,-125964440,83,0,83,2787198834
1127,1.8568,162,0,4,0,81.545,162,8189,4,0,350,4,3.73437,13201,-1788074110,87,0,87,2632857626
1272,2.09583,126,0,1,0,82.713,165,8189,1,0,507,1,3.65856,13708,1167133642,88,0,88,2955207752
1099,1.81076,132,0,3,0,69.928,167,8189,3,0,307,3,50.8095,14015,-349589864,91,0,91,2778243790
