SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
240,1.2483,15,0,1,0,26.631,15,8189,1,0,120,0,5.48986,120,1099571362,1,0,1,-344292068810590
430,2.42785,26,0,0,0,43.32,26,8189,0,0,215,0,4.68219,335,-400447722,1,0,1,2794948212
464,2.61994,33,0,1,0,45.1,33,8189,1,0,221,1,6.19586,556,-1909532870,2,0,2,2785882148
534,3.0154,39,0,2,0,49.002,39,8189,2,0,239,2,5.94734,795,877684080,4,0,4,2787216950
349,1.97064,42,0,4,0,75.2,42,8189,4,0,116,4,6.02642,911,-700457286,8,0,8,2716825930
547,3.0886,47,0,3,0,73.004,47,8189,3,0,214,3,5.3543,1125,-2109989918,11,0,11,2885434664
459,2.5918,50,0,3,0,88.673,50,8189,3,0,163,3,4.41674,1288,691132266,14,0,14,2801122184
464,2.62007,53,0,7,0,96.341,53,8191,7,0,135,7,4.42238,1423,-819479988,21,0,21,2784355042
475,2.68213,56,0,5,0,94.116,56,8189,5,0,162,5,4.07221,1585,1972980578,26,0,26,2792460566
491,2.77241,56,0,3,0,93.737,59,8189,3,0,169,3,4.7895,1754,472973170,29,0,29,2794959888
435,2.45628,61,0,5,0,122.245,61,8189,5,0,162,5,5.15662,1916,-1323187956,34,0,34,2498806170
527,2.97575,60,0,6,0,107.599,64,8189,6,0,147,6,5.10014,2063,1759974798,40,0,40,3083162754
503,2.8402,65,0,5,0,111.574,66,8189,5,0,159,5,5.08885,2222,237779126,45,0,45,2772771624
152,0.85825,67,0,4,0,101.502,67,8191,4,0,43,4,5.08885,2265,1114121474,49,0,49,876342348
250,1.41162,34,0,67,0,69.029,34,8191,58,0,83,0,4.71043,2348,1552148962,107,0,116,4732994784
509,2.87405,40,0,2,0,66.185,40,8191,2,0,221,2,4.51275,2569,58667444,109,0,118,2801485778
