SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,ExpCount,usSndDuration
1286,6.8019,91,0,0,0,50.586,1252,8156,0,1,65,0,10.4601,0,0,0,0,0,0,-1116832747394560
1261,7.1202,68,0,0,0,43.931,2555,8164,0,1,75,0,12.2731,0,0,0,0,0,0,2788983428
1361,7.68489,65,0,0,0,51.799,3969,8171,0,1,69,0,14.9785,0,0,0,0,0,0,2803466456
1321,7.45903,70,0,0,0,50.952,5340,8181,0,1,75,0,13.2728,0,0,0,0,0,0,2778476302
1437,8.11402,76,0,0,0,47.278,6824,8172,0,1,74,0,13.8037,0,0,0,0,0,0,2789880170
1456,8.22119,107,0,0,0,45.778,220,8176,0,205.406,73,0,10.6917,0,0,0,0,0,0,2791004566
1379,7.78611,62,0,0,0,54.593,148,8174,0,205.153,74,0,12.804,0,0,0,0,0,0,2796563042
1284,7.2501,89,0,0,0,46.815,128,8176,0,204.89,74,0,11.584,0,0,0,0,0,0,2804137756
1479,8.35115,99,0,0,0,51.08,162,8186,0,204.627,75,0,13.0921,0,0,0,0,0,0,2782751720
1345,7.59449,104,0,0,0,48.211,136,8157,0,204.376,75,0,12.7306,0,0,0,0,0,0,2732811900
1310,7.39714,91,0,0,0,57.203,240,8167,0,204.176,74,0,11.4372,0,0,0,0,0,0,2872243458
1205,6.80376,79,0,0,0,55.623,180,8168,0,203.932,73,0,9.84446,0,0,0,0,0,0,2776346426
1374,7.75823,96,0,0,0,48.105,553,8191,0,203.716,72,0,11.5276,0,0,0,0,0,0,2816348402
1290,7.28418,78,0,0,0,56.658,1217,8191,0,203.478,73,0,10.4488,0,0,0,0,0,0,2742925328
1409,7.95522,67,0,0,0,49.221,290,8159,0,203.235,73,0,11.296,0,0,0,0,0,0,2835189130
1369,7.73002,112,0,0,0,50.616,157,8191,0,203.021,75,0,13.0017,0,0,0,0,0,0,2672666388
1360,7.67887,78,0,0,0,55.1,269,8167,0,202.774,75,0,11.9625,0,0,0,0,0,0,2890203302
1311,7.40259,83,0,1,0,50.316,850,8178,1,228.79,65,1,13.0073,1,1,1,0,0,0,2814266266
