SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
423,2.8892,85,0,7,0,123.587,93,8171,7,0,91,7,6.76848,7,7,7,0
309,2.36247,45,0,110,0,50.057,45,8189,71,0,48,12,5.45302,78,19,117,0
391,2.98964,53,0,6,0,89.957,53,8191,6,0,122,6,3.8087,84,25,123,0
335,2.56146,32,0,56,0,50.782,32,8189,56,0,109,3,4.19875,140,28,179,0
364,2.78311,25,0,55,0,44.458,25,8191,55,0,106,4,5.736,195,32,234,0
417,3.1884,64,0,3,0,103.345,64,8189,3,0,181,3,4.66528,198,35,237,0
325,2.48499,32,0,84,0,61.104,32,8191,65,0,62,6,4.25994,263,41,321,0
389,2.97435,5,0,49,0,82.051,3,8191,49,0,114,5,4.38995,312,46,370,0
345,2.63792,42,0,2,0,70.895,42,8189,2,0,143,2,6.18723,314,48,372,0
440,3.36431,63,0,9,0,130.106,83,8169,9,0,98,9,5.50656,323,57,381,0
245,1.87331,42,0,90,0,67.146,42,8189,66,0,55,6,6.50845,389,63,471,0
400,3.05841,33,0,45,0,52.742,33,8189,45,0,148,2,6.89085,434,65,516,0
410,3.13486,84,0,4,0,136.237,84,8190,4,0,127,4,7.14323,438,69,520,0
401,3.06626,99,0,17,0,131.16,99,8191,17,0,43,17,6.47786,455,86,537,0
366,2.79866,50,0,101,0,90.012,50,8189,61,0,110,2,6.09546,516,88,638,0
416,3.1808,58,0,8,0,102.215,60,8191,7,0,129,8,6.28666,523,96,646,0
397,3.03552,72,0,5,0,115.961,79,8189,6,0,97,5,5.19299,529,101,651,0
273,2.08736,22,0,92,0,80.667,22,8189,68,0,34,8,4.30582,597,109,743,0
395,3.02037,48,0,5,0,109.378,48,8189,5,0,147,5,4.55821,602,114,748,0
434,3.31842,64,0,7,0,113.702,67,8176,7,0,102,7,5.64422,609,121,755,0
421,3.219,59,0,11,0,116.903,88,8142,11,0,66,11,6.68435,620,132,766,0
334,2.55391,3,0,111,0,121.602,3,8099,77,0,11,19,5.7513,697,151,877,0
443,3.38708,50,0,2,0,85.595,50,8189,2,0,161,2,3.2351,699,153,879,0
381,2.91315,66,0,7,0,117.487,66,8189,7,0,108,7,3.43395,706,160,886,0
418,3.19604,93,0,8,0,141.923,93,8191,8,0,93,8,5.78954,714,168,894,0
233,1.78155,46,0,95,0,64.675,46,8190,61,0,57,2,6.82966,775,170,989,0
348,2.66086,24,0,49,0,58.645,24,8189,49,0,103,2,6.7073,824,172,1038,0
437,3.34135,65,0,4,0,82.209,67,8190,4,0,161,4,5.08592,828,176,1042,0
442,3.37972,90,0,15,0,140.703,98,8191,15,0,79,15,4.82589,843,191,1057,0
273,2.08731,11,0,124,0,103.624,11,8189,82,0,22,22,4.84883,925,213,1181,0
369,2.82138,52,0,4,0,109.799,52,8191,4,0,118,4,5.10122,929,217,1185,0
393,3.00486,61,0,10,0,111.67,61,8190,10,0,114,10,4.52762,939,227,1195,0
384,2.93607,78,0,7,0,135.491,78,8190,7,0,92,7,3.80106,946,234,1202,0
463,3.54012,75,0,8,0,147.845,111,8189,8,0,106,8,5.84307,954,242,1210,0
374,2.85964,44,0,140,0,143.768,3,8118,119,0,23,23,6.12605,1073,265,1350,0
379,2.8978,58,0,6,0,101.578,58,8162,11,0,108,6,5.26182,1084,271,1356,0
428,3.27252,67,0,6,0,111.629,67,8191,6,0,154,6,4.23699,1090,277,1362,0
458,3.50192,62,0,10,0,128.276,78,8189,10,0,71,10,5.3536,1100,287,1372,0
464,3.54779,77,0,12,0,128.321,95,8168,12,0,76,12,6.37078,1112,299,1384,0
284,2.1715,47,0,99,0,80.935,47,8189,99,0,58,4,6.11075,1211,303,1483,0
359,2.74504,52,0,5,0,108.217,52,8189,5,0,113,5,6.25606,1216,308,1488,0
318,2.43143,4,0,68,0,119.127,4,8189,63,0,96,4,5.95779,1279,312,1556,0
431,3.29544,43,0,3,0,78.084,43,8189,3,0,155,3,5.3383,1282,315,1559,0
363,2.77552,39,0,46,0,74.019,39,8189,46,0,145,2,5.62893,1328,317,1605,0
335,2.56149,30,0,50,0,53.852,30,8189,50,0,130,1,5.78954,1378,318,1655,0
