SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
255,2.78894,13,0,57,0,96.581,13,8189,57,0,62,4,10.4366,57,4,57,0
225,2.62024,34,0,31,0,52.408,34,8191,31,0,80,2,8.33997,88,6,88,0
286,3.33082,25,0,53,0,69.928,25,8189,53,0,79,5,6.1152,141,11,141,0
282,3.28385,39,0,26,0,73.253,39,8189,26,0,105,1,4.08845,167,12,167,0
283,3.29554,31,0,42,0,68.279,31,8189,42,0,104,3,3.79725,209,15,209,0
173,2.01464,6,0,50,0,113.382,6,8189,50,0,39,7,3.87878,259,22,259,0
297,3.45864,33,0,6,0,83.103,33,8172,6,0,110,6,3.71571,265,28,265,0
302,3.51683,56,0,7,0,117.09,56,8139,7,0,64,7,4.03021,272,35,272,0
316,3.67983,81,0,8,0,176.775,90,8189,8,0,76,8,4.82227,280,43,280,0
187,2.17762,92,0,21,0,188.132,92,8191,21,0,7,21,4.89216,301,64,301,0
268,3.12107,46,0,95,0,107.969,46,8189,63,0,63,3,6.15014,364,67,396,0
261,3.03933,49,0,8,0,129.827,49,8189,8,0,87,8,6.56947,372,75,404,0
208,2.42221,26,0,52,0,71.019,26,8190,52,0,61,3,6.56947,424,78,456,0
327,3.80817,48,0,7,0,115.912,48,8191,7,0,106,7,7.04704,431,85,463,0
323,3.76157,76,0,14,0,165.213,76,8179,14,0,64,14,6.95386,445,99,477,0
347,4.04113,90,0,23,0,153.683,90,8179,23,0,38,23,6.70925,468,122,500,0
243,2.82977,42,0,102,0,75.597,42,8174,98,0,40,12,6.84902,566,134,602,0
293,3.41199,47,0,9,0,115.995,47,8190,9,0,76,9,5.90554,575,143,611,0
289,3.36539,52,0,10,0,144.041,52,8189,10,0,73,10,6.58112,585,153,621,0
288,3.35374,61,0,11,0,136.776,61,8190,11,0,63,11,6.60442,596,164,632,0
321,3.73805,73,0,12,0,153.315,73,8175,12,0,48,12,7.18682,608,176,644,0
224,2.60851,36,0,80,0,74.657,36,8189,65,0,50,7,6.87232,673,183,724,0
266,3.0976,41,0,7,0,112.91,41,8191,7,0,83,7,6.17344,680,190,731,0
287,3.34214,24,0,52,0,73.551,24,8189,52,0,70,5,6.39475,732,195,783,0
259,3.01607,10,0,34,0,65.705,10,8190,34,0,91,3,6.15014,766,198,817,0
331,3.85448,46,0,4,0,75.543,46,8189,4,0,126,4,5.57939,770,202,821,0
253,2.94622,73,0,9,0,155.36,73,8178,9,0,51,9,5.70752,779,211,830,0
213,2.4804,4,0,110,0,74.945,4,8190,95,0,46,1,5.00864,874,212,940,0
299,3.48202,39,0,2,0,78.202,39,8191,2,0,122,2,4.85722,876,214,942,0
282,3.28391,72,0,9,0,150.828,72,8190,9,0,73,9,5.06688,885,223,951,0
338,3.93626,89,0,19,0,179.949,89,8191,19,0,43,19,4.41459,904,242,970,0
243,2.82982,45,0,97,0,61.6,45,8191,97,0,52,7,3.86714,1001,249,1067,0
321,3.73807,48,0,10,0,109.012,48,8189,10,0,98,10,4.08845,1011,259,1077,0
315,3.66816,58,0,8,0,138.009,58,8191,8,0,81,8,3.48275,1019,267,1085,0
320,3.72643,63,0,9,0,147.906,69,8189,9,0,55,9,4.42624,1028,276,1094,0
203,2.36395,78,0,13,0,171.921,78,8182,13,0,36,13,4.67085,1041,289,1107,0
257,2.99278,39,0,81,0,93.564,39,8190,61,0,64,3,3.93702,1102,292,1188,0
302,3.5168,45,0,7,0,117.836,45,8191,7,0,93,7,4.25152,1109,299,1195,0
241,2.80648,55,0,8,0,139.528,55,8174,8,0,64,8,4.35635,1117,307,1203,0
279,3.24896,30,0,57,0,82.798,30,8189,57,0,90,2,4.28646,1174,309,1260,0
239,2.78316,19,0,39,0,49.011,19,8191,39,0,79,3,4.99699,1213,312,1299,0
259,3.01607,40,0,3,0,97.409,40,8191,3,0,85,3,3.41286,1216,315,1302,0
300,3.49352,69,0,10,0,148.934,69,8177,10,0,61,10,3.83219,1226,325,1312,0
323,3.76133,85,0,21,0,164.066,85,8181,21,0,38,21,4.6825,1247,346,1333,0
214,2.49195,42,0,91,0,70.542,42,8189,91,0,45,6,4.71744,1338,352,1424,0
225,2.62028,24,0,46,0,65.89,24,8191,46,0,74,4,6.4064,1384,356,1470,0
318,3.7034,50,0,7,0,107.157,50,8191,7,0,94,7,5.59104,1391,363,1477,0
229,2.6669,3,0,77,0,148.851,3,8122,67,0,39,8,5.02029,1458,371,1554,0
252,2.9347,16,0,36,0,68.164,16,8191,36,0,75,2,4.96205,1494,373,1590,0
319,3.71478,45,0,3,0,90.88,45,8189,3,0,124,3,5.29984,1497,376,1593,0
257,2.99276,69,0,11,0,155.999,69,8176,11,0,47,11,5.12512,1508,387,1604,0
136,1.58373,14,0,73,0,50.65,14,8189,73,0,28,1,5.11347,1581,388,1677,0
341,3.971,60,0,7,0,129.978,64,8189,7,0,81,7,4.75238,1588,395,1684,0
283,3.29551,83,0,20,0,189.15,83,8187,20,0,45,20,3.98362,1608,415,1704,0
216,2.5152,42,0,86,0,69.829,42,8191,86,0,44,2,3.85549,1694,417,1790,0
282,3.28386,44,0,8,0,106.043,44,8191,8,0,83,8,3.92538,1702,425,1798,0
264,3.07419,48,0,8,0,116.143,48,8191,8,0,45,8,4.20493,1710,433,1806,0
334,3.88943,56,0,7,0,146.309,59,8189,7,0,68,7,4.98534,1717,440,1813,0
237,2.75997,3,0,74,0,163.483,3,8122,64,0,43,5,5.17171,1781,445,1887,0
260,3.02781,53,0,6,0,90.676,53,8189,6,0,89,3,5.90554,1787,448,1893,0
290,3.37709,74,0,13,0,175.059,74,8178,13,0,40,13,6.33651,1800,461,1906,0
238,2.77161,18,0,100,0,140.551,4,8163,100,0,12,22,5.68422,1900,483,2006,0
269,3.13272,21,0,41,0,60.629,21,8191,41,0,94,2,4.70579,1941,485,2047,0
