SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
2023,0.859833,361,0,0,0,137.013,805,8187,0,0,803,0,50.8753,0,0,0,0
2208,0.98895,235,0,0,0,78.615,1950,8189,0,0,1145,0,7.24506,0,0,0,0
2249,1.00737,327,0,0,0,193.48,2874,8165,0,0,924,0,21.3011,0,0,0,0
2267,1.01536,356,0,0,0,137.433,3971,8189,0,0,1097,0,3.46797,0,0,0,0
2248,1.00686,367,0,0,0,148.54,5015,8189,0,0,1044,0,3.34208,0,0,0,0
2011,0.900694,79,0,0,0,89.653,6146,8189,0,0,1131,0,4.78688,0,0,0,0
2303,1.03133,357,0,0,0,141.748,7158,8191,0,0,1012,0,3.57146,0,0,0,0
2037,0.912423,281,0,0,0,131.983,8166,8187,0,0,1008,0,1.61101,0,0,0,0
2168,0.971068,292,0,0,0,124.921,9225,8177,0,0,1059,0,4.29946,0,0,0,0
2282,1.02212,171,0,0,0,62.671,10332,8189,0,0,1107,0,3.93434,0,0,0,0
2260,1.01232,187,0,0,0,64.805,11457,8187,0,0,1125,0,11.6292,0,0,0,0
2218,0.993171,271,0,0,0,108.606,12526,8189,0,0,1069,0,1.93491,0,0,0,0
2189,0.980431,227,0,0,0,142.199,13580,8189,0,0,1054,0,3.63866,0,0,0,0
2192,0.98187,107,0,0,0,67.553,14707,8189,0,0,1127,0,1.14912,0,0,0,0
2075,0.92941,318,0,0,0,147.083,15625,8189,0,0,918,0,1.44435,0,0,0,0
2363,1.05844,317,0,0,0,131.506,16679,8189,0,0,1054,0,3.99706,0,0,0,0
2326,1.04179,406,0,0,0,205.505,17599,8189,0,0,920,0,54.992,0,0,0,0
2098,0.939737,269,0,1,0,61.881,18518,8189,1,0,919,1,33.1184,1,1,1,0
2191,0.981409,391,0,0,0,150.409,19525,8189,0,0,1007,0,15.5026,1,1,1,0
2302,1.03072,305,0,0,0,101.483,20646,8189,0,0,1121,0,6.52064,1,1,1,0
2225,0.996597,232,0,0,0,96.489,21689,8189,0,0,1043,0,6.5735,1,1,1,0
2180,0.975843,336,0,0,0,193.783,22651,8189,0,0,962,0,4.2775,1,1,1,0
2207,0.988525,343,0,0,0,155.745,23629,8189,0,0,978,0,10.2708,1,1,1,0
2455,1.0996,501,0,0,0,114.716,24593,8187,0,0,964,0,2.65619,1,1,1,0
2139,0.958104,386,0,0,0,181.989,25525,8187,0,0,932,0,4.39757,1,1,1,0
2473,1.10769,400,0,0,0,145.049,26323,8189,0,0,798,0,8.27456,1,1,1,0
2274,1.01857,293,0,0,0,94.179,27463,8189,0,0,1140,0,1.56934,1,1,1,0
2261,1.01271,460,0,0,0,169.957,28455,8189,0,0,992,0,3.38733,1,1,1,0
2195,0.983114,142,0,0,0,72.372,29640,8191,0,0,1185,0,1.20826,1,1,1,0
2260,1.01224,312,0,0,0,153.464,30672,8189,0,0,1032,0,1.26381,1,1,1,0
2173,0.973299,295,0,0,0,123.606,31753,8189,0,0,1081,0,2.10694,1,1,1,0
2062,0.923588,265,0,0,0,127.094,32797,8189,0,0,1044,0,12.8849,1,1,1,0
2327,1.04228,515,0,0,0,151.602,33824,8187,0,0,1027,0,1.54246,1,1,1,0
2413,1.08076,351,0,0,0,141.477,34933,8189,0,0,1109,0,5.15245,1,1,1,0
2157,0.966085,373,0,0,0,165.879,35955,8189,0,0,1022,0,1.81843,1,1,1,0
2247,1.00645,364,0,0,0,144.537,37011,8189,0,0,1056,0,1.3449,1,1,1,0
2289,1.02522,360,0,0,0,171.051,38101,8189,0,0,1090,0,4.30259,1,1,1,0
2005,0.89801,240,0,0,0,154.038,39101,8189,0,0,1000,0,2.9465,1,1,1,0
2341,1.04852,321,0,0,0,128.117,40209,8189,0,0,1108,0,1.57786,1,1,1,0
2434,1.09022,366,0,0,0,248.024,41152,8189,0,0,943,0,3.10822,1,1,1,0
2203,0.986714,340,0,0,0,194.911,42036,8189,0,0,884,0,1.97389,1,1,1,0
2173,0.973312,259,0,0,0,151.009,43042,8189,0,0,1006,0,3.71885,1,1,1,0
2329,1.0432,352,0,0,0,200.982,43944,8189,0,0,902,0,42.0031,1,1,1,0
2542,1.13858,741,0,0,0,196.443,44824,8189,0,0,880,0,10.571,1,1,1,0
2261,1.01266,389,0,0,0,196.436,45696,8189,0,0,872,0,2.9344,1,1,1,0
2127,0.952661,343,0,0,0,228.715,46568,8189,0,0,872,0,29.0895,1,1,1,0
2387,1.06913,269,0,0,0,228.267,47507,8189,0,0,939,0,18.0204,1,1,1,0
2267,1.01534,224,0,0,0,150.121,48573,8189,0,0,1066,0,2.67008,1,1,1,0
2112,0.945992,187,0,0,0,76.032,49651,8189,0,0,1078,0,1.23782,1,1,1,0
2216,0.992606,128,0,0,0,70.448,50794,8189,0,0,1143,0,2.64589,1,1,1,0
2264,1.01407,239,0,0,0,144.058,51873,8189,0,0,1079,0,31.9558,1,1,1,0
2169,0.971548,292,0,0,0,131.058,52920,8187,0,0,1047,0,3.7529,1,1,1,0
2403,1.07633,354,0,0,0,138.285,53971,8189,0,0,1051,0,3.60192,1,1,1,0
2222,0.995244,325,0,0,0,128.056,55045,8189,0,0,1074,0,2.97203,1,1,1,0
2314,1.03643,243,0,0,0,182.947,56217,8187,0,0,1172,0,3.07238,1,1,1,0
2150,0.962951,349,0,0,0,134.498,57244,8189,0,0,1027,0,19.858,1,1,1,0
2205,0.987583,127,0,0,0,42.4,58429,8189,0,0,1185,0,2.63155,1,1,1,0
2263,1.01355,162,0,0,0,59.53,59524,8189,0,0,1095,0,6.21421,1,1,1,0
2216,0.992513,307,0,0,0,165.41,60437,8189,0,0,913,0,3.8743,1,1,1,0
2419,1.08345,311,0,0,0,131.028,61481,8189,0,0,1044,0,4.70534,1,1,1,0
2179,0.976006,268,0,0,0,127.622,62564,8189,0,0,1083,0,2.34842,1,1,1,0
2260,1.01228,341,0,0,0,95.221,63661,8189,0,0,1097,0,3.31654,1,1,1,0
2215,0.992139,208,0,0,0,105.425,64808,8187,0,0,1147,0,4.0992,1,1,1,0
2459,1.10141,238,0,0,0,82.077,66026,8189,0,0,1218,0,1.92864,1,1,1,0
2100,0.940638,117,0,0,0,107.931,67142,8189,0,0,1116,0,2.2521,1,1,1,0
2317,1.03784,179,0,0,0,94.041,68271,8189,0,0,1129,0,0.961408,1,1,1,0
2246,1.00596,269,0,0,0,112.134,69354,8189,0,0,1083,0,7.21504,1,1,1,0
2374,1.06338,306,0,0,0,133.431,70442,8189,0,0,1088,0,1.40851,1,1,1,0
2061,0.923133,141,0,0,0,40.263,71536,8189,0,0,1094,0,3.11629,1,1,1,0
2384,1.06775,352,0,0,0,262.818,72393,8189,0,0,857,0,4.32096,1,1,1,0
2181,0.976905,226,0,0,0,94.506,73524,8189,0,0,1131,0,1.19392,1,1,1,0
2239,1.00291,325,0,0,0,187.539,74461,8187,0,0,937,0,16.4994,1,1,1,0
2184,0.97828,217,0,0,0,61.835,75611,8187,0,0,1150,0,5.49114,1,1,1,0
2291,1.02611,259,0,0,0,133.255,76713,8189,0,0,1102,0,24.4191,1,1,1,0
2145,0.960781,188,0,0,0,126.416,77826,8187,0,0,1113,0,16.5751,1,1,1,0
2161,0.9679,276,0,0,0,123.17,78849,8189,0,0,1023,0,3.91014,1,1,1,0
2321,1.03964,219,0,0,0,116.688,79860,8189,0,0,1011,0,2.1943,1,1,1,0
2123,0.950939,203,0,0,0,126.4,80933,8189,0,0,1073,0,12.4979,1,1,1,0
2331,1.04409,708,0,0,0,116.852,81836,8189,0,0,903,0,3.61536,1,1,1,0
