SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
455,4.58642,103,0,5,0,139.582,116,8140,5,0,114,5,10.9258,5,5,5,0
336,3.91248,136,0,35,0,127.193,136,8191,35,0,20,35,10.3201,40,40,40,0
351,4.08768,6,0,203,0,87.676,6,8189,126,0,66,3,9.0272,166,43,243,0
446,5.19428,4,0,48,0,82.372,4,8184,48,0,167,3,9.79597,214,46,291,0
381,4.43679,46,0,3,0,71.818,46,8176,3,0,153,3,10.4716,217,49,294,0
431,5.01905,91,0,9,0,134.991,91,8191,9,0,107,9,9.69114,226,58,303,0
505,5.88078,89,0,33,0,110.33,101,8176,33,0,32,33,8.01382,259,91,336,0
331,3.85462,51,0,116,0,62.081,51,8189,92,0,77,13,8.36326,351,104,452,0
446,5.19381,56,0,9,0,95.066,56,8189,9,0,123,9,7.52461,360,113,461,0
378,4.4021,39,0,59,0,65.126,39,8191,50,0,152,2,7.85075,410,115,520,0
381,4.43709,25,0,64,0,62.266,25,8189,64,0,100,3,7.87405,474,118,584,0
430,5.00742,53,0,4,0,85.476,53,8189,4,0,172,4,8.10701,478,122,588,0
330,3.84289,31,0,55,0,61.862,31,8190,55,0,103,2,7.61779,533,124,643,0
458,5.33382,58,0,3,0,102.306,83,8191,3,0,157,3,7.19846,536,127,646,0
458,5.33126,100,0,27,0,109.915,100,8169,26,0,48,27,7.26835,562,154,673,0
350,4.07581,50,0,104,0,88.791,50,8164,105,0,80,4,6.83738,667,158,777,0
354,4.12238,13,0,58,0,84.173,13,8191,58,0,97,4,5.97542,725,162,835,0
414,4.82106,54,0,2,0,99.459,54,8190,2,0,181,2,6.49958,727,164,837,0
493,5.74074,91,0,10,0,128.03,95,8162,10,0,103,10,7.26835,737,174,847,0
300,3.4935,47,0,102,0,77.112,47,8190,66,0,80,7,7.24506,803,181,949,0
379,4.41348,54,0,5,0,116.026,54,8190,5,0,121,5,8.40986,808,186,954,0
414,4.82129,63,0,9,0,124.784,69,8189,9,0,88,9,7.75757,817,195,963,0
391,4.5531,88,0,13,0,154.793,88,8191,13,0,67,13,7.65274,830,208,976,0
301,3.5053,44,0,91,0,99.128,44,8190,61,0,83,2,6.80243,891,210,1067,0
360,4.19249,25,0,51,0,47.939,25,8189,51,0,125,1,7.93229,942,211,1118,0
430,5.00757,58,0,3,0,98.1,58,8189,3,0,162,3,7.82746,945,214,1121,0
437,5.08894,78,0,10,0,118.946,91,8174,10,0,77,10,8.33997,955,224,1131,0
