SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,ExpCount,usSndDuration
791,8.14514,136,0,2,0,69.134,136,8189,2,0,304,2,10.6113,2,2,2,0,0,1,-662453068543838
2304,26.829,258,0,9,0,89.913,276,8189,9,0,901,2,1309.15,11,4,11,0,0,1,2796400586
2563,29.8467,256,0,16,0,87.141,374,8189,16,0,997,4,23.8435,27,8,27,0,0,1,2791424076
2301,26.7956,233,0,0,0,126.306,463,8189,0,0,1165,0,29.8888,27,8,27,0,0,1,2787796620
2467,28.7308,405,0,0,0,146.923,536,8189,0,0,1150,0,642.236,27,8,27,0,0,1,2799767558
2525,29.4021,348,0,0,0,102.708,609,8189,0,0,1292,0,494.085,27,8,27,0,0,1,2777060804
2548,29.6657,433,0,17,0,189.307,663,8190,17,0,1087,3,27.7106,44,11,44,0,0,1,2722402872
2430,28.2986,321,0,0,0,87.387,712,8189,0,0,1056,0,362.148,44,11,44,0,0,1,2867310446
2696,31.3973,199,0,24,0,93.043,757,8187,24,0,1015,7,89.0839,68,18,68,0,0,1,2798491192
2519,29.3363,250,0,0,0,95.139,806,8189,0,0,1211,0,25.0432,68,18,68,0,0,1,2787214318
2700,31.4445,298,0,0,0,71.121,857,8189,0,0,1328,0,58.2749,68,18,68,0,0,1,2794650516
2686,31.2811,285,0,0,0,102.688,905,8189,0,0,1321,0,755.978,68,18,68,0,0,1,2788608676
2704,31.4881,233,0,0,0,81.411,953,8189,0,0,1378,0,85.6477,68,18,68,0,0,1,2781836848
2548,29.6737,225,0,0,0,85.938,995,8189,0,0,1279,0,98.6702,68,18,68,0,0,1,2828590436
2581,30.0574,250,0,0,0,99.303,1029,8189,0,0,1088,0,27.7455,68,18,68,0,0,1,2795421552
2710,31.5611,265,0,9,0,136.477,1064,8189,9,0,1135,4,141.989,77,22,77,0,0,1,2794116612
2608,30.373,310,0,4,0,95.157,1098,8189,4,0,1156,1,1140.29,81,23,81,0,0,1,2797199230
2522,29.3714,297,0,0,0,129.035,1134,8191,0,0,1269,0,465.536,81,23,81,0,0,1,2790613294
2831,32.9701,273,0,28,0,113.188,1167,8189,28,0,1190,6,2025.39,109,29,109,0,0,1,2793489972
2616,30.4635,495,0,0,0,157.253,1200,8189,0,0,1196,0,34.548,109,29,109,0,0,1,2752240176
2734,31.8374,438,0,1,0,92.569,1235,8190,1,0,1340,1,1023.84,110,30,110,0,0,1,2747910396
2760,32.1403,273,0,12,0,134.351,1266,8189,12,0,1209,2,1937.2,122,32,122,0,0,1,2864916670
2655,30.9196,434,0,0,0,200.663,1295,8189,0,0,1167,0,56.3996,122,32,122,0,0,1,2814846874
2757,32.105,307,0,7,0,89.747,1319,8191,7,0,994,2,39.7663,129,34,129,0,0,1,2781397878
2722,31.6991,334,0,0,0,106.092,1352,8189,0,0,1349,0,91.1805,129,34,129,0,0,1,2761709692
2650,30.8608,335,0,0,0,96.712,1383,8189,0,0,1324,0,33.1735,129,34,129,0,0,1,2814673204
2355,27.424,355,0,0,0,101.305,1409,8189,0,0,1154,0,38.0074,129,34,129,0,0,1,2790689188
