SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,ExpCount,usSndDuration
1841,19.6936,323,0,0,0,101.973,765,8191,0,0,763,0,46.1261,0,0,0,0,0,1,-665308860640344
2343,27.2853,252,0,0,0,124.707,1911,8189,0,0,1146,0,189.653,0,0,0,0,0,1,2772514724
2457,28.6146,262,0,0,0,98.673,3137,8189,0,0,1226,0,35.6429,0,0,0,0,0,1,2811485362
2572,29.9538,416,0,0,0,219.961,4241,8189,0,0,1104,0,24.2511,0,0,0,0,0,1,2799025236
2599,30.2656,437,0,0,0,173.17,5460,8189,0,0,1219,0,810.188,0,0,0,0,0,1,2789110226
2472,28.7865,260,0,0,0,141.996,6752,8189,0,0,1292,0,23.529,0,0,0,0,0,1,2788862314
2543,29.6135,301,0,0,0,128.702,8004,8189,0,0,1252,0,37.5182,0,0,0,0,0,1,2792265980
2804,32.6542,276,0,33,0,116.666,9047,8189,33,0,1043,7,1333.04,33,7,33,0,0,1,2802696736
2423,28.2156,416,0,0,0,147.474,10187,8191,0,0,1140,0,849.873,33,7,33,0,0,1,2759206870
2409,28.0533,259,0,0,0,100.058,11427,8189,0,0,1240,0,28.7123,33,7,33,0,0,1,2803168942
2499,29.1021,674,0,0,0,151.054,12471,8189,0,0,1044,0,319.26,33,7,33,0,0,1,2784900412
2792,32.5126,499,0,0,0,228.006,13669,8189,0,0,1198,0,94.407,33,7,33,0,0,1,2788955498
2526,29.415,281,0,3,0,97.72,14579,8189,3,0,910,2,49.737,36,9,36,0,0,1,2809374414
2838,33.0489,466,0,8,0,136.836,15660,8189,8,0,1081,3,137.109,44,12,44,0,0,1,2760017638
2435,28.357,169,0,0,0,85.406,16971,8189,0,0,1311,0,50.5174,44,12,44,0,0,1,2850167544
2554,29.743,273,0,0,0,143.024,18176,8189,0,0,1205,0,250.653,44,12,44,0,0,1,2793743680
2265,26.377,291,0,0,0,94.646,19301,8187,0,0,1125,0,723.667,44,12,44,0,0,1,2799398048
2538,29.5579,363,0,8,0,156.75,20365,8189,8,0,1064,1,2353.07,52,13,52,0,0,1,2792100844
2287,26.6343,588,0,0,0,154.877,21321,8189,0,0,956,0,183.456,52,13,52,0,0,1,2788022440
2425,28.2415,458,0,0,0,173.73,22392,8189,0,0,1071,0,66.976,52,13,52,0,0,1,2803682868
2909,33.8757,2443,0,52,0,130.945,22758,8181,52,0,366,9,238.039,104,22,104,0,0,1,881071576
3056,35.5872,5498,0,1,0,130.945,22758,8181,1,0,0,1,238.039,105,23,105,0,0,1,0
2721,31.6863,8181,0,38,0,130.945,22758,8181,38,0,0,10,238.039,143,33,143,0,0,1,0
455,5.29844,15,0,8181,0,102.406,15,7368,440,0,13,0,200.881,583,33,8324,0,1,1,10246822842
2061,24.0004,417,0,0,0,126.24,847,8189,0,0,832,0,1139.24,583,33,8324,0,1,1,2820472378
2731,31.804,394,0,10,0,208.605,1722,8189,10,0,875,2,59.0204,593,35,8334,0,1,1,2815207976
2481,28.905,259,0,0,0,83.152,2957,8189,0,0,1235,0,114.313,593,35,8334,0,1,1,2797203920
2595,30.2182,379,0,0,0,140.797,4090,8187,0,0,1241,0,719.8,593,35,8334,0,1,1,2770957420
2476,28.8357,347,0,0,0,106.179,4090,8189,0,0,1256,0,47.454,593,35,8334,0,1,1,2807367822
2592,30.1861,372,0,11,0,110.616,4090,8189,11,0,974,3,55.2232,604,38,8345,0,1,1,2781743608
2631,30.6395,415,0,0,0,141.908,4090,8191,0,0,1239,0,60.5929,604,38,8345,0,1,1,2808558704
2564,29.8579,512,0,78,0,132.804,4091,8189,78,0,1057,6,65.2521,682,44,8423,0,1,1,2789941112
2535,29.5223,339,0,0,0,161.486,4091,8189,0,0,934,0,274.974,682,44,8423,0,1,1,2804796092
2568,29.9059,320,0,0,0,117.783,4091,8189,0,0,1273,0,44.8099,682,44,8423,0,1,1,2781162300
2520,29.3481,440,0,0,0,130.551,4091,8189,0,0,1200,0,107.033,682,44,8423,0,1,1,2788319324
2408,28.0158,341,0,0,0,93.233,4092,8187,0,0,1256,0,90.47,682,44,8423,0,1,1,2816564450
2362,27.5061,439,0,0,0,137.334,4092,8189,0,0,1134,0,29.0268,682,44,8423,0,1,1,2784333930
2515,29.2873,363,0,10,0,82.286,4092,8189,10,0,1028,1,38.2287,692,45,8433,0,1,1,2789993528
2525,29.4038,283,0,0,0,92.549,4093,8187,0,0,1303,0,403.184,692,45,8433,0,1,1,2793623910
2260,26.3179,336,0,0,0,199.971,4093,8189,0,0,1051,0,157.632,692,45,8433,0,1,1,2786375606
2479,28.8698,178,0,9,0,106.41,4093,8189,9,0,1032,2,45.963,701,47,8442,0,1,1,2815233526
2612,30.4184,307,0,6,0,112.021,4093,8189,6,0,954,2,24.985,707,49,8448,0,1,1,2783054750
2347,27.318,299,0,0,0,85.678,4094,8189,0,0,1178,0,81.9087,707,49,8448,0,1,1,2807944384
2443,28.4508,220,0,0,0,103.668,4094,8189,0,0,1263,0,28.06,707,49,8448,0,1,1,2764115788
2628,30.6056,279,0,0,0,90,4094,8189,0,0,1285,0,2494.56,707,49,8448,0,1,1,2823242520
2571,29.9392,280,0,0,0,114.009,4095,8189,0,0,1287,0,119.299,707,49,8448,0,1,1,2794961834
2292,26.6877,262,0,0,0,108.666,4095,8189,0,0,1159,0,450.417,707,49,8448,0,1,1,2788885722
2640,30.7453,435,0,7,0,125.609,4095,8189,7,0,1053,1,1223.33,714,50,8455,0,1,1,2790887540
2648,30.8382,312,0,12,0,111.387,4095,8189,12,0,1032,2,30.2382,726,52,8467,0,1,1,2797433674
2551,29.7076,377,0,0,0,113.025,4096,8189,0,0,1245,0,229.466,726,52,8467,0,1,1,2785552938
2510,29.2318,294,0,0,0,113.291,4096,8189,0,0,1300,0,269.022,726,52,8467,0,1,1,2797739070
2534,29.5087,592,0,5,0,142.208,4096,8189,5,0,975,1,35.2352,731,53,8472,0,1,1,2797919754
2476,28.8331,472,0,15,0,143.225,4096,8189,15,0,976,3,52.1248,746,56,8487,0,1,1,2794831228
2538,29.557,288,0,0,0,94.916,4097,8189,0,0,1280,0,76.6322,746,56,8487,0,1,1,2799845958
2790,32.4909,443,0,42,0,129.803,4097,8189,42,0,923,9,76.0498,788,65,8529,0,1,1,2782683624
2582,30.0704,269,0,0,0,143.791,4097,8189,0,0,1368,0,294.753,788,65,8529,0,1,1,2781481206
2576,30.0002,266,0,5,0,80.808,4098,8189,5,0,1174,1,25.0781,793,66,8534,0,1,1,2808976324
2482,28.9043,297,0,0,0,91.559,4098,8189,0,0,1228,0,42.655,793,66,8534,0,1,1,2794352106
2598,30.2552,271,0,0,0,93.511,4098,8189,0,0,1313,0,147.755,793,66,8534,0,1,1,2791973590
2478,28.8592,304,0,1,0,117.917,4098,8189,1,0,908,1,76.0964,794,67,8535,0,1,1,2793676172
2329,27.1217,452,0,0,0,150.802,4099,8187,0,0,1092,0,63.3069,794,67,8535,0,1,1,2778308204
2416,28.1356,425,0,0,0,90.112,4099,8189,0,0,1141,0,25.5091,794,67,8535,0,1,1,2818902198
2378,27.6926,325,0,0,0,161.099,4099,8189,0,0,1115,0,78.5308,794,67,8535,0,1,1,2780785630
2618,30.4881,238,0,12,0,87.299,4100,8189,12,0,1221,2,30.9604,806,69,8547,0,1,1,2804017132
2475,28.8221,510,0,0,0,122.099,4100,8189,0,0,1102,0,209.594,806,69,8547,0,1,1,2765488348
2702,31.4646,372,0,0,0,140.488,4100,8189,0,0,1251,0,59.6727,806,69,8547,0,1,1,2815568112
2477,28.8472,470,0,0,0,199.912,4100,8187,0,0,1138,0,389.451,806,69,8547,0,1,1,2789999884
2663,31.0131,229,0,12,0,122.897,4101,8189,12,0,951,2,146.136,818,71,8559,0,1,1,2769438490
2630,30.6292,367,0,0,0,156.385,4101,8189,0,0,1218,0,191.551,818,71,8559,0,1,1,2816469810
2450,28.5322,220,0,0,0,112.487,4101,8189,0,0,1224,0,50.8202,818,71,8559,0,1,1,2801935878
2715,31.617,239,0,14,0,104.599,4101,8189,14,0,877,6,179.857,832,77,8573,0,1,1,2793251888
2579,30.0328,315,0,0,0,113.692,4102,8189,0,0,1253,0,63.4467,832,77,8573,0,1,1,2798442374
2548,29.6742,285,0,0,0,105.235,4102,8189,0,0,1290,0,891.072,832,77,8573,0,1,1,2793239946
2642,30.7692,296,0,6,0,136.342,4102,8191,6,0,981,2,116.375,838,79,8579,0,1,1,2794102178
2664,31.025,373,0,1,0,180.887,4103,8189,1,0,1173,1,1679.75,839,80,8580,0,1,1,2802380952
2399,27.9384,236,0,12,0,135.193,4103,8189,12,0,1157,3,1332.02,851,83,8592,0,1,1,2774351748
2262,26.3424,254,0,0,0,119.405,4103,8189,0,0,1126,0,108.431,851,83,8592,0,1,1,2804006534
2653,30.897,275,0,23,0,79.827,4103,8189,23,0,890,5,50.1213,874,88,8615,0,1,1,2792801270
2407,28.0296,528,0,4,0,130.673,4104,8191,4,0,1076,2,78.7987,878,90,8619,0,1,1,2638572104
2557,29.7762,237,0,5,0,88.754,4104,8187,5,0,1112,1,26.8719,883,91,8624,0,1,1,2939666520
2759,32.1315,736,0,13,0,249.137,4104,8189,13,0,908,5,199.239,896,96,8637,0,1,1,2607133157
2575,29.9892,354,0,0,0,83.372,4104,8189,0,0,1084,0,377.22,896,96,8637,0,1,1,2977832691
2723,31.7108,626,0,7,0,129.892,4105,8191,7,0,1072,2,877.071,903,98,8644,0,1,1,2812079690
2419,28.1714,577,0,0,0,230.471,4105,8189,0,0,885,0,45.7533,903,98,8644,0,1,1,2763804022
2464,28.6948,278,0,0,0,129.607,4105,8189,0,0,1154,0,31.0303,903,98,8644,0,1,1,2828685902
2744,31.9543,269,0,14,0,103.789,4105,8189,14,0,855,5,264.969,917,103,8658,0,1,1,2767926000
2465,28.7055,321,0,0,0,91.962,4106,8189,0,0,1208,0,22.0613,917,103,8658,0,1,1,2811804142
2518,29.3244,253,0,0,0,113.177,4106,8189,0,0,1296,0,63.2603,917,103,8658,0,1,1,2790188128
2654,30.908,264,0,0,0,107.057,4106,8187,0,0,1322,0,94.8264,917,103,8658,0,1,1,2797973248
2521,29.3589,707,0,20,0,161.527,4107,8191,20,0,1030,6,772.961,937,109,8678,0,1,1,2754747912
3130,36.4491,3837,0,0,0,161.527,4107,8191,0,0,0,0,772.961,937,109,8678,0,1,1,0
1984,23.105,546,0,3921,0,120.63,590,8189,200,0,588,0,84.9256,1137,109,12599,0,2,1,5637650888
2633,30.6619,1245,0,145,0,133.59,1245,8187,145,0,655,27,856.722,1282,136,12744,0,2,1,1832729848
437,5.08886,1004,0,1245,0,98.712,16,7995,437,0,14,0,1565.91,1719,136,13989,0,3,1,3570149884
2331,27.1446,267,0,0,0,91.482,622,8189,0,0,1035,0,293.11,1719,136,13989,0,3,1,2966280408
2422,28.204,441,0,0,0,121.39,624,8189,0,0,1126,0,38.7412,1719,136,13989,0,3,1,2759854202
2541,29.5928,453,0,1,0,108.678,626,8189,1,0,1034,1,59.8707,1720,137,13990,0,3,1,2815656125
2494,29.0453,258,0,0,0,81.311,628,8189,0,0,1221,0,291.549,1720,137,13990,0,3,1,2785946105
2435,28.3558,226,0,0,0,86.142,630,8189,0,0,1237,0,257.863,1720,137,13990,0,3,1,2824177090
2485,28.9377,217,0,13,0,93.826,631,8189,13,0,1080,2,32.7309,1733,139,14003,0,3,1,2745463462
2464,28.6943,224,0,0,0,85.053,633,8187,0,0,1230,0,610.274,1733,139,14003,0,3,1,2846605244
2535,29.523,367,0,0,0,123.252,635,8189,0,0,1199,0,183.176,1733,139,14003,0,3,1,2791581394
2414,28.1131,416,0,10,0,84.082,637,8189,10,0,1073,2,25.9401,1743,141,14013,0,3,1,2795613408
2303,26.8188,398,0,0,0,116.633,638,8189,0,0,1059,0,29.5976,1743,141,14013,0,3,1,2779127988
2471,28.7757,197,0,0,0,77.504,641,8189,0,0,1338,0,30.0052,1743,141,14013,0,3,1,2784160456
2504,29.1299,494,0,0,0,160.377,642,8189,0,0,1077,0,31.007,1743,141,14013,0,3,1,2822668590
2350,27.3659,344,0,0,0,134.331,644,8189,0,0,1087,0,369.626,1743,141,14013,0,3,1,2749869388
2566,29.8837,372,0,0,0,117.521,646,8189,0,0,1270,0,84.4014,1743,141,14013,0,3,1,2838592582
2635,30.6862,277,0,7,0,84.506,648,8189,7,0,1089,2,242.872,1750,143,14020,0,3,1,2779162778
2596,30.232,328,0,71,0,67.997,649,8189,71,0,769,17,25.9517,1821,160,14091,0,3,1,2806189512
2439,28.4048,320,0,0,0,112.524,651,8189,0,0,1225,0,316.989,1821,160,14091,0,3,1,2755398058
2603,30.3149,292,0,0,0,119.294,653,8191,0,0,1318,0,35.9224,1821,160,14091,0,3,1,2804605356
2634,30.6734,394,0,0,0,120.437,655,8189,0,0,1231,0,23.8784,1821,160,14091,0,3,1,2808789130
2477,28.8472,444,0,0,0,263.15,656,8189,0,0,971,0,50.6688,1821,160,14091,0,3,1,2808243662
2469,28.7543,308,0,0,0,83.12,658,8187,0,0,1221,0,25.6838,1821,160,14091,0,3,1,2737193998
2389,27.8204,255,0,0,0,103.761,660,8189,0,0,1224,0,23.9483,1821,160,14091,0,3,1,2836704668
2528,29.4397,275,0,19,0,100.931,661,8189,19,0,1118,3,116.305,1840,163,14110,0,3,1,2802027088
2531,29.4761,284,0,0,0,80.937,663,8191,0,0,1263,0,121.256,1840,163,14110,0,3,1,2802512930
