SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,ExpCount,usSndDuration
8558,3.43628,6960,0,264,0,73.338,52309,8180,264,9,17,14,115.09,264,14,264,0,0,0,-666261822571511
11121,4.98111,872,0,8180,0,60.517,55390,7931,840,8.5386,58,0,244.097,1104,14,8444,0,1,0,3598654224
13991,6.26681,3962,0,362,0,63.225,45029,8191,362,45,70,32,206.574,1466,46,8806,0,1,0,2363811544
13904,6.22778,765,0,8191,0,43.738,39508,8063,1000,19.2041,53,0,218.294,2466,46,16997,0,2,0,3202934860
13574,6.07983,700,0,0,0,50.785,33907,8021,0,7.26876,84,0,163.569,2466,46,16997,0,2,0,2811638008
14492,6.49173,774,0,0,0,49.716,43931,8127,0,4.48284,90,0,194.919,2466,46,16997,0,2,0,2805358792
14235,6.37572,959,0,0,0,50.917,52457,7944,0,3.19407,90,0,224.923,2466,46,16997,0,2,0,2782961790
14398,6.44869,813,0,0,0,53.474,58281,7903,0,2.61294,92,0,232.574,2466,46,16997,0,2,0,2786867641
15211,6.8131,932,0,0,0,55.887,54444,8191,0,2.44425,91,0,211.89,2466,46,16997,0,2,0,2810998339
15147,6.78395,1015,0,61,0,52.603,46387,7875,61,2.92995,85,1,220.945,2527,47,17058,0,2,0,2769465158
14523,6.50471,789,0,0,0,54.862,47555,8191,0,2.85454,91,0,205.934,2527,47,17058,0,2,0,2812910920
14699,6.5836,875,0,18,0,58.29,55329,7994,18,3.92924,85,2,246.018,2545,49,17076,0,2,0,2801593808
14333,6.41994,983,0,0,0,59.11,42768,7965,0,3.79056,88,0,192.316,2545,49,17076,0,2,0,2789866284
14972,6.7062,927,0,172,0,48.757,41733,7968,172,7.73088,81,7,208.576,2717,56,17248,0,2,0,2771674010
14945,6.69378,1038,0,0,0,52.307,56234,8037,0,7.21229,93,0,252.437,2717,56,17248,0,2,0,2813891822
14503,6.496,866,0,0,0,54.336,34761,7902,0,5.27269,89,0,193.51,2717,56,17248,0,2,0,2789973982
15093,6.76033,880,0,0,0,55.772,48251,7875,0,3.57577,90,0,222.617,2717,56,17248,0,2,0,2787249710
15099,6.7629,936,0,29,0,57.642,53035,7920,29,6.8138,82,4,233.453,2746,60,17277,0,2,0,2793541872
