SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,ExpCount,usSndDuration
4428,22.8765,252,0,24,0,52.647,35410,8067,24,6.78147,66,4,2339.39,24,4,24,0,0,0,-667214066870835
5522,31.1801,291,0,0,0,55.688,34781,8153,0,6.2711,91,0,2497.04,24,4,24,0,0,0,2782685808
5500,31.0576,388,0,6,0,55.573,33343,8125,6,7.57546,85,2,2355.71,30,6,30,0,0,0,2825802112
5468,30.8776,387,0,0,0,57.5,37199,8138,0,6.96352,92,0,1917.54,30,6,30,0,0,0,2779306502
5330,30.0961,337,0,2,0,56.275,41210,8056,2,7.97425,86,1,2079.13,32,7,32,0,0,0,2772157346
5163,29.1531,351,0,9,0,61.735,47327,8140,9,12.8991,82,3,2420.39,41,10,41,0,0,0,2822063482
5575,31.4795,300,0,18,0,56.97,43353,8168,18,17.1949,83,3,2275.86,59,13,59,0,0,0,2797358536
5565,31.4232,320,0,15,0,53.68,33100,8151,15,25.3566,82,4,2298.94,74,17,74,0,0,0,2788849014
5004,28.2555,281,0,0,0,55.898,40946,8142,0,12.1896,92,0,2180.24,74,17,74,0,0,0,2807351288
5386,30.4123,312,0,2838,0,50.9,45681,8099,665,28.2021,36,18,2648.53,739,35,2912,0,1,0,2744476280
5564,31.4194,357,0,0,0,52.061,35665,8096,0,21.25,92,0,2161.55,739,35,2912,0,1,0,2843505154
5234,29.5542,313,0,0,0,56.067,32560,8137,0,6.77217,87,0,1956.11,739,35,2912,0,1,0,2777631234
5663,31.9764,221,0,8,0,56.247,44798,8143,8,6.90308,83,2,2626.66,747,37,2920,0,1,0,2802709574
5691,32.1347,360,0,0,0,55.25,40577,8120,0,6.3995,91,0,2314.67,747,37,2920,0,1,0,2800904204
5879,33.1971,332,0,12,0,58.487,43813,8047,12,7.92382,81,2,2903.74,759,39,2932,0,1,0,2782798760
5252,29.6559,331,0,4,0,53.557,26584,8076,4,8.32546,85,1,2447.38,763,40,2936,0,1,0,2768568334
5385,30.4084,249,0,0,0,54.944,36490,8046,0,5.69099,93,0,2443.35,763,40,2936,0,1,0,2792064198
