SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,ExpCount,usSndDuration
2593,13.4753,368,0,68,0,54.853,587,8189,68,0,585,9,358.529,68,9,68,0,0,1,-664357015375526
4439,25.0647,1309,0,43,0,73.314,2120,8190,43,0,1533,11,1722.97,111,20,111,0,0,1,2455341184
1089,6.14968,5,0,2120,0,69.463,5,6072,273,0,3,0,1716.61,384,20,2231,0,1,1,3137022574
2930,16.5447,289,0,0,0,86.745,1060,8189,0,0,1306,0,1582.21,384,20,2231,0,1,1,2784009788
3990,22.5318,284,0,4,0,51.068,1061,8189,4,0,1837,1,163.916,388,21,2235,0,1,1,2793545944
4218,23.8174,298,0,0,0,56.513,1063,8189,0,0,1899,0,98.8287,388,21,2235,0,1,1,2784932192
3993,22.5467,292,0,0,0,76.555,1065,8189,0,0,2001,0,55.5876,388,21,2235,0,1,1,2811806564
4355,24.5932,255,0,66,0,70.037,1067,8189,66,0,2042,5,126.374,454,26,2301,0,1,1,2786019530
4049,22.8642,340,0,16,0,99.756,1069,8185,16,0,1801,1,1630.68,470,27,2317,0,1,1,2792265308
4128,23.3102,678,0,0,0,113.655,1070,8187,0,0,1813,0,1414.19,470,27,2317,0,1,1,2729726692
401,2.26438,1070,0,0,0,116.183,1070,8191,0,0,1,0,1432.5,470,27,2317,0,1,1,182064418
3451,19.4871,311,0,1070,0,74.499,536,8187,327,0,1431,0,355.22,797,27,3387,0,2,1,5463557200
4077,23.0224,292,0,0,0,65.378,540,8189,0,0,2048,0,1477.13,797,27,3387,0,2,1,2813837446
3844,21.7029,141,0,11,0,94.858,543,8189,11,0,1801,1,1462.49,808,28,3398,0,2,1,2784970608
4284,24.1916,417,0,0,0,120.653,547,8189,0,0,1960,0,128.52,808,28,3398,0,2,1,2768832416
4226,23.8645,327,0,15,0,83.802,550,8189,15,0,1839,3,349.244,823,31,3413,0,2,1,2821688842
4332,24.4635,460,0,14,0,132.775,553,8189,14,0,1726,3,274.431,837,34,3427,0,2,1,2785434236
1448,8.17648,554,0,43,0,110.202,554,8190,43,0,529,6,173.343,880,40,3470,0,2,1,848840366
1667,9.41355,243,0,560,0,48.663,277,8187,363,0,419,1,400.692,1243,41,4030,0,3,1,4745130768
517,2.91931,278,0,21,0,56.995,278,8177,21,0,226,3,298.582,1264,44,4051,0,3,1,430909878
1962,11.0795,143,0,278,0,50.485,143,8191,278,0,780,0,54.266,1542,44,4329,0,4,1,5166776734
2930,16.5446,153,0,0,0,56.417,153,8189,0,0,1461,0,48.426,1542,44,4329,0,4,1,2792160196
3021,17.0596,162,0,0,0,50.601,162,8189,0,0,1507,0,126.029,1542,44,4329,0,4,1,2788529674
2969,16.7647,171,0,5,0,54.095,171,8189,5,0,1479,1,213.24,1547,45,4334,0,4,1,2765299810
3199,18.0649,165,0,0,0,62.637,180,8189,0,0,1524,0,270.652,1547,45,4334,0,4,1,2827366024
3109,17.5555,188,0,41,0,52.725,188,8174,41,0,1518,5,186.672,1588,50,4375,0,4,1,2788277058
3235,18.2678,195,0,18,0,52.453,196,8187,18,0,1455,4,531.754,1606,54,4393,0,4,1,2796349886
3562,20.1135,205,0,0,0,52.535,205,8189,0,0,1777,0,1306.59,1606,54,4393,0,4,1,2795853808
3241,18.302,73,0,4,0,57.881,212,8189,4,0,1582,2,1551.87,1610,56,4397,0,4,1,2790677680
3358,18.9624,214,0,34,0,65.935,219,8189,34,0,1503,7,725.22,1644,63,4431,0,4,1,2794003982
3608,20.3722,225,0,1,0,47.62,227,8189,1,0,1687,1,1645.08,1645,64,4432,0,4,1,2801049370
3608,20.3729,209,0,64,0,49.805,234,8189,64,0,1588,8,1032.35,1709,72,4496,0,4,1,2771791792
3923,22.1526,239,0,0,0,55.37,242,8191,0,0,1948,0,108.17,1709,72,4496,0,4,1,2794232140
4095,23.1249,248,0,0,0,65.108,250,8189,0,0,2044,0,153.151,1709,72,4496,0,4,1,2816497166
4037,22.7962,240,0,0,0,52.239,258,8189,0,0,2023,0,1819.96,1709,72,4496,0,4,1,2788885134
3864,21.8198,264,0,2,0,62.769,265,8191,2,0,1803,1,50.4197,1711,73,4498,0,4,1,2793565474
3786,21.3791,270,0,12,0,69.772,271,8189,12,0,1771,2,708.203,1723,75,4510,0,4,1,2793816746
3480,19.6485,209,0,16,0,66.388,277,8189,16,0,1636,3,932.089,1739,78,4526,0,4,1,2791041554
4154,23.4579,268,0,0,0,55.576,285,8189,0,0,2048,0,1633.96,1739,78,4526,0,4,1,2803644312
4165,23.5198,290,0,0,0,60.366,292,8189,0,0,2072,0,531.708,1739,78,4526,0,4,1,2794701966
3738,21.109,296,0,2,0,57.21,298,8189,2,0,1722,1,166.119,1741,79,4528,0,4,1,2779503370
3786,21.3775,283,0,31,0,73.819,303,8189,31,0,1603,7,93.6777,1772,86,4559,0,4,1,2799433490
3830,21.6275,307,0,86,0,73.691,308,8189,86,0,1625,14,155.907,1858,100,4645,0,4,1,2800992236
3778,21.3286,312,0,0,0,57.375,314,8189,0,0,1881,0,1801.93,1858,100,4645,0,4,1,2791376406
