SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
554,5.03368,92,0,15,0,82.267,96,8176,15,0,94,15,9.78307,15,15,15,0,0,-1381321866001576
139,1.34065,103,0,14,0,80.932,103,8191,14,0,7,14,9.86026,29,29,29,0,0,596226834
286,2.75811,51,0,104,0,65.83,51,8189,60,0,70,1,10.1015,89,30,133,0,1,4950391166
530,5.11214,53,0,2,0,105.077,55,8189,2,0,222,2,11.6741,91,32,135,0,1,2845319232
494,4.76512,58,0,5,0,103.617,58,8189,5,0,142,5,12.2047,96,37,140,0,1,2834084386
360,3.47243,60,0,4,0,97.958,60,8191,4,0,129,4,6.91762,100,41,144,0,1,2005414796
85,0.819883,11,0,60,0,91.553,11,8189,60,0,9,0,6.94656,160,41,204,0,2,3603057652
533,5.14107,37,0,0,0,62.826,37,8191,0,0,258,0,7.92101,160,41,204,0,2,2790341640
461,4.44688,41,0,3,0,58.576,41,8189,3,0,181,3,7.77629,163,44,207,0,2,2804048604
512,4.93557,46,0,3,0,80.707,46,8189,3,0,202,3,8.4613,166,47,210,0,2,2796800482
520,5.01571,49,0,4,0,74.94,49,8189,4,0,175,4,8.53848,170,51,214,0,2,2776995788
503,4.85173,53,0,5,0,86.729,53,8189,5,0,160,5,5.49936,175,56,219,0,2,2808535618
488,4.70697,55,0,6,0,90.802,56,8189,6,0,169,6,6.35803,181,62,225,0,2,2665731600
455,4.38866,56,0,7,0,82.375,58,8191,7,0,122,7,6.58958,188,69,232,0,2,2799495328
478,4.61085,60,0,6,0,88.809,60,8190,6,0,156,6,8.23939,194,75,238,0,2,2871108905
554,5.34222,63,0,5,0,84.231,63,8189,5,0,163,5,9.99533,199,80,243,0,2,2836032353
496,4.78421,66,0,4,0,107.207,66,8189,4,0,161,4,8.62531,203,84,247,0,2,2785684356
510,4.91947,52,0,6,0,126.101,68,8190,6,0,174,6,10.69,209,90,253,0,2,2809077362
555,5.35356,66,0,6,0,98.642,70,8189,6,0,139,6,9.39715,215,96,259,0,2,2792179782
528,5.093,71,0,4,0,100.212,72,8191,4,0,165,4,7.91136,219,100,263,0,2,2775074862
478,4.61071,74,0,9,0,102.367,74,8189,9,0,134,9,9.47434,228,109,272,0,2,2634623138
557,5.37249,75,0,5,0,110.986,76,8189,5,0,174,5,10.9698,233,114,277,0,2,2919439474
515,4.96739,73,0,7,0,108.532,78,8128,7,0,121,7,11.867,240,121,284,0,2,2777667788
503,4.85159,80,0,4,0,138.285,80,8190,4,0,175,4,10.8251,244,125,288,0,2,2864238776
