SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,ExpCount,usSndDuration
316,3.30215,74,0,6,0,125.194,74,8161,6,0,72,6,11.0307,6,6,6,0,0,1,-1092972983650461
247,2.87612,86,0,11,0,139.066,86,8169,11,0,12,11,10.5531,17,17,17,0,0,1,1925097398
86,1.00146,29,0,86,0,138.537,3,8134,86,0,1,0,10.3201,103,17,103,0,1,1,3653997172
223,2.59682,43,0,4,0,100.804,43,8189,4,0,75,4,6.23168,107,21,107,0,1,1,2560505052
303,3.52842,45,0,5,0,114.32,45,8191,5,0,66,5,4.12339,112,26,112,0,1,1,3330650638
279,3.24888,46,0,4,0,106.714,46,8189,4,0,77,4,4.53107,116,30,116,0,1,1,2810788288
289,3.36537,48,0,8,0,131.838,48,8190,8,0,77,8,3.8089,124,38,124,0,1,1,2742782028
324,3.77294,50,0,10,0,122.804,50,8191,10,0,75,10,4.54272,134,48,134,0,1,1,2844994852
314,3.65651,52,0,7,0,112.388,52,8191,7,0,107,7,3.92538,141,55,141,0,1,1,2783369218
291,3.38881,53,0,8,0,127.313,53,8189,8,0,73,8,3.82054,149,63,149,0,1,1,2646394520
354,4.12256,54,0,8,0,124.341,54,8187,8,0,77,8,3.85549,157,71,157,0,1,1,2931910408
64,0.745292,55,0,3,0,115.457,55,8168,3,0,21,3,3.86714,160,74,160,0,1,1,775423166
204,2.37543,28,0,55,0,73.343,28,8189,55,0,66,0,4.368,215,74,215,0,2,1,4844148386
333,3.87776,32,0,4,0,72.578,32,8191,4,0,129,4,5.88224,219,78,219,0,2,1,2798497478
268,3.12083,35,0,3,0,96.355,35,8189,3,0,105,3,6.37146,222,81,222,0,2,1,2777535278
7,0.0815158,35,0,2,0,95.535,35,8191,2,0,3,2,6.39475,224,83,224,0,2,1,67478516
264,3.07411,21,0,36,0,60.705,21,8189,36,0,109,1,7.09363,260,84,260,0,3,1,5520202772
274,3.1908,26,0,2,0,70.471,26,8187,2,0,120,2,6.23168,262,86,262,0,3,1,2763947942
261,3.03912,30,0,6,0,75.737,30,8190,6,0,93,6,5.70752,268,92,268,0,3,1,2822337532
248,2.88792,33,0,3,0,85.8,33,8191,3,0,99,3,5.17171,271,95,271,0,3,1,2519215762
359,4.18058,36,0,4,0,88.357,36,8156,4,0,121,4,4.74074,275,99,275,0,3,1,3091499334
300,3.49329,39,0,4,0,94.992,39,8191,4,0,100,4,4.26317,279,103,279,0,3,1,2787109024
296,3.44689,42,0,5,0,109.564,42,8191,5,0,113,5,3.59923,284,108,284,0,3,1,2599774672
332,3.86611,44,0,7,0,113.973,44,8189,7,0,108,7,3.2265,291,115,291,0,3,1,2768386700
341,3.97107,46,0,9,0,112.012,46,8191,9,0,91,9,3.34298,300,124,300,0,3,1,2930718140
255,2.96964,47,0,4,0,103.72,47,8191,4,0,65,4,3.73901,304,128,304,0,3,1,2785780466
322,3.74965,49,0,7,0,115.299,49,8191,7,0,69,7,4.14669,311,135,311,0,3,1,2855599082
133,1.54876,50,0,6,0,136.297,50,8189,6,0,42,6,4.30976,317,141,317,0,3,1,1309496664
113,1.31587,24,0,50,0,78.975,24,8189,50,0,22,0,4.18163,367,141,367,0,4,1,4228264950
264,3.07441,29,0,2,0,74.909,29,8189,2,0,111,2,3.91373,369,143,369,0,4,1,2891572656
26,0.302767,29,0,2,0,80.453,29,8189,2,0,13,2,4.03021,371,145,371,0,4,1,201406604
195,2.2709,18,0,29,0,66.002,18,8191,29,0,80,0,4.40294,400,145,400,0,5,1,5386250226
321,3.73807,25,0,2,0,64.085,25,8191,2,0,155,2,4.62426,402,147,402,0,5,1,2755693640
315,3.66815,29,0,5,0,72.719,29,8191,5,0,111,5,5.60269,407,152,407,0,5,1,2828763546
250,2.91121,32,0,3,0,108.754,32,8191,3,0,101,3,5.5328,410,155,410,0,5,1,2555161420
312,3.63329,34,0,6,0,91.512,35,8191,6,0,94,6,4.41459,416,161,416,0,5,1,3038704522
297,3.45847,38,0,6,0,100.088,38,8191,6,0,100,6,3.56429,422,167,422,0,5,1,2791227432
302,3.51675,40,0,6,0,93.78,40,8189,6,0,99,6,3.7623,428,173,428,0,5,1,2743964384
295,3.43537,42,0,5,0,110.354,42,8191,5,0,93,5,4.29811,433,178,433,0,5,1,2825810764
187,2.17734,44,0,7,0,111.628,44,8191,7,0,58,7,4.28646,440,185,440,0,5,1,1649721528
84,0.978233,16,0,44,0,74.368,16,8189,44,0,14,0,4.81062,484,185,484,0,6,1,3800257734
280,3.26068,26,0,3,0,66.765,26,8165,3,0,108,3,4.9737,487,188,487,0,6,1,2950774876
252,2.93452,29,0,5,0,71.975,29,8191,5,0,91,5,4.83392,492,193,492,0,6,1,2556233918
314,3.6565,33,0,4,0,83.972,33,8191,4,0,122,4,4.79898,496,197,496,0,6,1,2819074916
300,3.49348,35,0,5,0,93.647,35,8157,5,0,87,5,4.83392,501,202,501,0,6,1,2966389986
277,3.22581,37,0,6,0,109.013,38,8189,6,0,94,6,5.92883,507,208,507,0,6,1,2839157804
278,3.23728,40,0,5,0,84.105,40,8189,5,0,89,5,4.96205,512,213,512,0,6,1,2730614698
253,2.94327,42,0,6,0,114.179,42,8190,6,0,67,6,4.6825,518,219,518,0,6,1,2857795122
304,3.54008,44,0,6,0,104.696,44,8190,6,0,95,6,4.76403,524,225,524,0,6,1,2794390032
203,2.36392,45,0,7,0,111.493,45,8189,7,0,59,7,4.18163,531,232,531,0,6,1,1863401330
