SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
240,0.823625,15,0,1,0,30.067,15,8189,1,0,119,0,3.56045,119,737254286,1,0,1,-400608042312818
560,2.04237,28,0,0,0,25.253,28,8191,0,0,280,0,3.33792,399,-667150916,1,0,1,2890562094
747,2.72457,39,0,0,0,52.773,39,8189,0,0,373,0,8.45606,772,2121804442,1,0,1,2788955358
907,3.30797,49,0,0,0,75.058,49,8189,0,0,455,0,11.5058,1227,633699806,1,0,1,2806862660
929,3.38853,58,0,0,0,48.04,58,8189,0,0,465,0,8.72602,1692,-889745814,1,0,1,2771521676
1038,3.78586,65,0,2,0,59.509,65,8189,2,0,462,2,7.78118,2154,1911600314,3,0,3,2801346128
1032,3.7638,72,0,2,0,52.985,72,8189,2,0,452,2,8.71872,2606,414673690,5,0,5,2798040672
1057,3.85506,79,0,0,0,78.132,79,8189,0,0,534,0,7.90157,3140,-1086196188,5,0,5,2794097418
1008,3.67629,84,0,4,0,62.388,84,8189,4,0,396,4,8.66035,3536,1689794288,9,0,9,2775990476
1066,3.8879,89,0,2,0,86.872,89,8190,2,0,461,2,8.53632,3997,213589392,11,0,11,2818762400
1055,3.84774,93,0,4,0,65.466,93,8189,4,0,358,4,6.27456,4355,-1305677164,15,0,15,2775700740
1126,4.10656,97,0,3,0,83.078,97,8159,3,0,426,3,7.42368,4781,1492459254,18,0,18,2798136418
982,3.5815,101,0,3,0,78.662,101,8187,3,0,348,3,7.31789,5129,-12282632,21,0,21,2790225410
1083,3.94975,103,0,4,0,76.047,105,8189,4,0,395,4,6.81811,5524,-1537745764,25,0,25,2769504164
1042,3.80044,105,0,6,0,73.328,108,8187,6,0,363,6,14.9933,5887,1304263770,31,0,31,2842009534
1042,3.80043,108,0,7,0,84.659,111,8189,7,0,367,7,5.86963,6254,-223539844,38,0,38,2767163682
1098,4.00489,103,0,5,0,78.5,115,8189,5,0,393,5,11.0972,6647,-1697256975,43,0,43,2821250165
1064,3.88068,118,0,3,0,94.907,118,8189,3,0,368,3,7.88333,7015,1092558212,46,0,46,2789815187
1104,4.0263,121,0,6,0,106.275,121,8189,6,0,381,6,6.67219,7396,-530208966,52,0,52,2672200118
990,3.61081,111,0,1,0,130.749,124,8187,1,0,389,1,6.9312,7785,-1934144549,53,0,53,2891031713
983,3.58526,126,0,7,0,98.368,126,8187,7,0,243,7,7.01875,8028,839387610,60,0,60,2773532159
1086,3.96086,107,0,3,0,66.13,129,8189,3,0,387,3,7.73011,8415,-613795974,63,0,63,2841783712
1072,3.90973,107,0,7,0,102.38,132,8106,7,0,301,7,6.38035,8716,-2120052338,70,0,70,2788710932
1004,3.66159,133,0,4,0,94.496,134,8189,4,0,309,4,7.81037,9025,599644068,74,0,74,2719696406
1204,4.39047,116,0,7,0,92.527,136,8189,7,0,338,7,8.15328,9363,-816579332,81,0,81,2878743896
1070,3.90241,139,0,5,0,88.875,139,8190,5,0,339,5,7.51853,9702,1968176292,86,0,86,2784755624
1096,3.99721,131,0,4,0,117.368,142,8190,4,0,382,4,6.72691,10084,422787352,90,0,90,2749578356
1279,4.68682,123,0,1,0,97.224,145,8189,1,0,530,1,6.92755,10614,-1023920852,91,0,91,2848259092
1122,4.09144,148,0,5,0,99.881,148,8189,5,0,337,5,11.0571,10954,1635138894,96,0,96,2658730074
1186,4.32569,148,0,4,0,96.49,150,8189,4,0,379,4,8.26272,11333,219446332,100,0,100,2879274734
1093,3.98626,130,0,5,0,60.36,152,8181,5,0,297,5,7.90157,11630,-1301385124,105,0,105,2774135840
1023,3.73059,154,0,8,0,109.493,154,8189,8,0,303,8,8.19341,11933,1411729154,113,0,113,2713114278
1193,4.3511,151,0,5,0,89.203,156,8191,5,0,313,5,6.89472,12246,50676016,118,0,118,2933914158
1019,3.71628,158,0,5,0,104.484,158,8190,5,0,355,5,8.02195,12601,-1553484420,123,0,123,2690806860
1103,4.02309,156,0,4,0,96.83,160,8189,4,0,246,4,5.87693,12847,1320245586,127,0,127,2873730006
1152,4.20174,113,0,5,0,91.408,162,8189,5,0,381,5,8.36486,13228,-170922362,132,0,132,2803799348
1231,4.48996,161,0,5,0,96.654,164,8189,5,0,343,5,6.69773,13571,-1646665530,137,0,137,2819224128
