SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
87,0.887704,9,0,2,0,54.368,9,8189,2,0,44,0,10.2968,44,-1214828776,2,0,2,-395941364945128
170,1.97905,16,0,0,0,60.954,16,8190,0,0,89,0,8.49139,133,1496879790,2,0,2,2711708566
228,2.65522,22,0,0,0,117.082,22,8189,0,0,116,0,8.43315,249,75167704,2,0,2,2873255210
314,3.65651,28,0,0,0,84.35,28,8187,0,0,162,0,7.69933,411,-1414002822,2,0,2,2805796770
319,3.71411,33,0,1,0,74.609,33,8189,1,0,148,1,6.32486,559,1413164038,3,0,3,2827166860
349,4.06377,37,0,2,0,65.017,37,8189,2,0,144,2,9.07379,703,-146843534,5,0,5,2734959724
374,4.35358,77,0,1,0,159.687,97,8189,1,0,139,1,10.0755,842,2141768806,6,0,6,2288612340
372,4.33213,109,0,8,0,233.575,118,8189,8,0,72,7,15.0143,914,1143642843,14,0,14,3296841333
431,5.0191,106,0,13,0,140.063,138,8189,13,0,82,10,18.6484,996,-530828262,27,0,27,2620496191
593,6.90591,110,0,130,0,79.584,180,8189,130,0,206,1,22.702,1202,-1843817658,157,0,157,2981977900
1034,12.0419,214,0,4,0,147.803,241,8189,4,0,402,4,17.239,1604,1006079526,161,0,161,2849897184
570,6.63753,135,0,8,0,227.219,259,8191,8,0,145,8,16.3188,1749,-645549828,169,0,169,2643337942
414,4.82111,260,0,22,0,157.557,260,8161,22,0,7,22,13.6398,1756,587720252,191,0,191,1233270080
128,1.49058,4,0,260,0,147.417,4,8044,124,0,2,0,13.1506,1758,589810219,315,0,451,4297057263
455,5.29864,70,0,6,0,105.659,86,8191,6,0,127,6,12.6497,1885,-736589918,321,0,457,2968567159
497,5.78752,104,0,22,0,109.543,104,8191,22,0,53,22,12.242,1938,1966879375,343,0,479,2703469293
47,0.547322,105,0,8,0,111.049,105,8191,8,0,4,8,12.1838,1942,-2144658026,351,0,487,183429895
352,4.09917,52,0,112,0,79.694,61,8148,110,0,72,6,11.9741,2014,-910818232,461,0,599,5528807090
368,4.28538,71,0,13,0,185.716,98,8190,13,0,94,13,10.7395,2108,1860167160,474,0,612,2770985392
88,1.0248,99,0,6,0,171.695,99,8166,6,0,3,6,10.5997,2111,-2119515418,480,0,618,315284718
287,3.34226,57,0,100,0,69.413,57,8137,60,0,64,1,9.73773,2175,-1129536320,540,0,718,5284946394
119,1.38586,71,0,2,0,91.05,71,8143,2,0,30,2,9.5863,2205,-347842554,542,0,720,781693766
271,3.156,36,0,71,0,57.037,36,8189,59,0,93,0,9.27181,2298,156796500,601,0,791,4799606350
453,5.27536,78,0,3,0,133.493,81,8191,3,0,132,3,9.46982,2430,-1413598204,604,0,794,2724572592
505,5.88076,104,0,18,0,109.797,104,8191,18,0,64,18,8.50304,2494,1290672624,622,0,812,2704270828
34,0.395932,104,0,6,0,111.505,104,8181,6,0,2,6,8.49139,2496,1578340060,628,0,818,287667436
351,4.08778,69,0,106,0,92.422,69,8189,61,0,89,2,6.84902,2585,-1602203090,689,0,924,5409391442
460,5.35662,107,0,9,0,122.668,107,8153,9,0,106,9,7.5712,2691,1149523174,698,0,933,2751726264
41,0.477449,108,0,6,0,135.521,108,8176,6,0,2,6,7.62944,2693,1267861072,704,0,939,118337898
305,3.55172,62,0,110,0,74.781,62,8191,99,0,75,2,8.32832,2768,-1999660942,803,0,1049,5322412578
