SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
523,3.38562,101,0,3,0,128.714,179,8190,3,0,177,3,7.4568,3,3,3,0
713,5.45144,123,0,31,0,95.948,232,8191,31,0,53,31,8.21395,34,34,34,0
413,3.15787,33,0,247,0,54.444,33,8189,221,0,31,15,7.57917,255,49,281,0
648,4.95467,117,0,6,0,86.537,117,8189,6,0,208,6,7.18912,261,55,287,0
499,3.81545,58,0,125,0,46.595,58,8189,125,0,92,8,8.6193,386,63,412,0
487,3.72379,60,0,6,0,98.355,60,8133,6,0,134,6,9.04758,392,69,418,0
606,4.63382,63,0,69,0,75.899,2,8191,64,0,188,6,6.60787,456,75,487,0
410,3.1351,36,0,1,0,55.844,36,8190,6,0,199,1,6.41667,462,76,488,0
433,3.31107,20,0,40,0,41.12,20,8191,40,0,179,1,7.80096,502,77,528,0
532,4.06792,25,0,0,0,43.325,30,8189,0,0,270,0,8.27514,502,77,528,0
543,4.15212,38,0,1,0,69.33,38,8189,1,0,253,1,7.70154,503,78,529,0
474,3.62436,43,0,2,0,68.727,43,8191,2,0,220,2,7.60976,505,80,531,0
265,2.02622,24,0,43,0,65.097,24,8189,43,0,105,0,9.5447,548,80,574,0
506,3.86892,33,0,0,0,50.651,33,8189,0,0,254,0,7.67094,548,80,574,0
550,4.20535,40,0,1,0,64.961,40,8189,1,0,275,1,7.59446,549,81,575,0
583,4.45768,46,0,2,0,67.453,46,8189,2,0,235,2,8.87168,551,83,577,0
598,4.57237,51,0,3,0,60.563,51,8189,3,0,231,3,7.648,554,86,580,0
607,4.64125,54,0,5,0,69.898,54,8189,5,0,210,5,8.0151,559,91,585,0
578,4.41945,57,0,3,0,85.524,58,8191,3,0,212,3,9.26938,562,94,588,0
533,4.07556,61,0,4,0,76.468,62,8189,3,0,214,4,9.58294,565,98,592,0
489,3.73893,31,0,67,0,30.244,31,8189,68,0,140,4,10.646,633,102,659,0
501,3.83077,38,0,0,0,52.191,38,8190,0,0,253,0,9.62118,633,102,659,0
539,4.12127,44,0,1,0,67.833,44,8189,1,0,253,1,9.55235,634,103,660,0
508,3.88443,50,0,0,0,72.235,50,8189,0,0,259,0,9.52176,634,103,660,0
522,3.99144,11,0,56,0,80.293,11,8189,56,0,207,2,8.91757,690,105,716,0
487,3.72367,34,0,0,0,47.69,34,8191,0,0,239,0,8.95581,690,105,716,0
323,2.46976,22,0,35,0,32.014,22,8187,35,0,141,1,8.72637,725,106,751,0
407,3.11195,30,0,0,0,50.801,30,8191,0,0,203,0,8.07629,725,106,751,0
500,3.82273,37,0,0,0,55.826,37,8189,0,0,253,0,7.8239,725,106,751,0
553,4.22827,44,0,0,0,86.989,44,8189,0,0,277,0,7.33443,725,106,751,0
538,4.11358,47,0,2,0,78.233,49,8189,2,0,230,2,7.21206,727,108,753,0
488,3.7313,52,0,3,0,73.405,52,8189,3,0,171,3,7.03616,730,111,756,0
451,3.44837,30,0,55,0,38.874,30,8189,55,0,187,1,7.25795,785,112,811,0
443,3.38718,36,0,1,0,60.829,36,8156,1,0,209,1,8.07629,786,113,812,0
