SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
1753,2.65744,216,0,0,0,88.476,220,8189,0,0,774,0,4.72482,0,0,0,0
1965,3.23757,195,0,0,0,99.07,335,8191,0,0,996,0,7.39952,0,0,0,0
1902,3.13402,164,0,1,0,62.982,410,8191,1,0,875,1,7.01883,1,1,1,0
1994,3.28528,147,0,0,0,55.231,482,8189,0,0,1011,0,4.31941,1,1,1,0
2083,3.43206,209,0,0,0,108.61,545,8189,0,0,1014,0,5.39226,1,1,1,0
2129,3.50783,131,0,0,0,77.624,607,8189,0,0,1106,0,6.79965,1,1,1,0
1929,3.17844,158,0,0,0,70.258,655,8189,0,0,955,0,11.3069,1,1,1,0
2005,3.30355,172,0,0,0,83.819,702,8189,0,0,1001,0,3.75579,1,1,1,0
1830,3.01527,171,0,1,0,86.135,740,8187,1,0,855,1,5.32963,2,2,2,0
1931,3.18166,96,0,0,0,77.233,779,8191,0,0,922,0,4.61275,2,2,2,0
1963,3.23422,137,0,2,0,88.965,809,8189,2,0,743,2,7.64342,4,4,4,0
2023,3.33306,316,0,0,0,139.169,844,8187,0,0,903,0,5.21098,4,4,4,0
2114,3.48304,459,0,0,0,52.655,881,8187,0,0,985,0,9.98688,4,4,4,0
2060,3.39408,317,0,0,0,235.509,902,8189,0,0,585,0,5.8537,4,4,4,0
2091,3.44541,319,0,0,0,121.446,938,8189,0,0,1049,0,53.5172,4,4,4,0
1820,2.99886,198,0,0,0,86.89,970,8189,0,0,958,0,4.34578,4,4,4,0
1950,3.21301,283,0,0,0,124.34,1001,8189,0,0,937,0,5.73998,4,4,4,0
2062,3.39754,202,0,0,0,57.827,1034,8189,0,0,1074,0,8.15925,4,4,4,0
1856,3.05788,157,0,1,0,57.387,1060,8191,1,0,836,1,21.3828,5,5,5,0
1963,3.23428,131,0,0,0,71.384,1090,8189,0,0,997,0,8.65859,5,5,5,0
1920,3.16347,221,0,0,0,109.707,1116,8189,0,0,919,0,4.53694,5,5,5,0
1966,3.23925,237,0,0,0,86.561,1144,8189,0,0,978,0,4.76602,5,5,5,0
1961,3.23094,311,0,0,0,186.161,1169,8189,0,0,896,0,5.562,5,5,5,0
1888,3.11084,261,0,1,0,110.061,1193,8189,1,0,902,1,4.96378,6,6,6,0
2019,3.32647,557,0,0,0,144.413,1216,8189,0,0,861,0,14.0179,6,6,6,0
1876,3.09086,323,0,0,0,160.201,1237,8191,0,0,818,0,5.17142,6,6,6,0
2154,3.54884,316,0,0,0,209.35,1261,8191,0,0,923,0,24.1498,6,6,6,0
1927,3.17507,300,0,0,0,163.687,1285,8189,0,0,959,0,6.62826,6,6,6,0
1706,2.81078,326,0,0,0,235.208,1305,8191,0,0,822,0,5.13682,6,6,6,0
1984,3.26874,273,0,0,0,310.808,1326,8189,0,0,846,0,19.1976,6,6,6,0
2117,3.48785,180,0,0,0,122.676,1352,8189,0,0,1110,0,14.2503,6,6,6,0
2145,3.53412,449,0,0,0,130.134,1374,8189,0,0,942,0,5.94928,6,6,6,0
1947,3.20794,246,0,0,0,98.428,1397,8189,0,0,956,0,5.30326,6,6,6,0
1796,2.9592,315,0,0,0,186.931,1416,8189,0,0,852,0,4.38698,6,6,6,0
1979,3.26068,170,0,1,0,58.042,1438,8189,1,0,1001,1,3.97662,7,7,7,0
1935,3.18799,238,0,0,0,141.91,1457,8189,0,0,844,0,4.56331,7,7,7,0
