SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
596,4.20131,132,0,16,0,88.656,132,8163,16,3293,33,16,7.24266,16,16,16,0
237,1.812,19,0,132,0,41.615,54,8183,14,3254.42,32,0,6.43197,30,16,148,0
336,2.5691,16,0,0,0,42.113,52,8185,0,2982.19,57,0,9.67472,30,16,148,0
389,2.97435,12,0,0,0,40.267,60,8179,0,2491.75,61,0,8.81814,30,16,148,0
459,3.50988,24,0,0,0,41.5,56,8191,0,2167.67,61,0,10.799,30,16,148,0
524,4.00664,23,0,0,0,35.206,331,8187,0,1907.22,60,0,8.28278,30,16,148,0
514,3.93004,24,0,2,0,51.449,81,8182,2,2264.28,56,2,7.83155,32,18,150,0
478,3.65482,36,0,0,0,39.224,67,8184,0,2143.43,58,0,9.1929,32,18,150,0
517,3.95303,19,0,0,0,52.151,67,8191,0,1998.84,64,0,9.08582,32,18,150,0
527,4.02943,25,0,1,0,47.986,83,8183,1,2009.31,60,1,10.0954,33,19,151,0
563,4.305,31,0,0,0,45.459,83,8184,0,1793.13,60,0,11.0514,33,19,151,0
507,3.87674,11,0,5,0,69.262,108,8182,5,2943.15,51,5,9.29232,38,24,156,0
395,3.02049,33,0,0,0,32.114,57,8191,0,2492.07,59,0,9.69766,38,24,156,0
464,3.54802,40,0,0,0,26.545,47,8188,0,2133.23,62,0,9.39939,38,24,156,0
516,3.94545,45,0,0,0,61.315,85,8188,0,1859.52,67,0,9.41469,38,24,156,0
478,3.65483,30,0,3,0,42.136,72,8188,3,2380.12,48,3,13.0398,41,27,159,0
477,3.64718,23,0,0,0,36.797,70,8191,0,2056.99,63,0,12.5274,41,27,159,0
548,4.19005,32,0,0,0,38.1,921,8190,0,1825.99,62,0,10.1336,41,27,159,0
612,4.67957,57,0,0,0,47.459,89,8191,0,1649.77,63,0,6.63082,41,27,159,0
