SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
581,3.07345,24,0,7,0,59.113,82,8178,7,2023.64,47,7,5.16792,7,7,7,0,0,-1595976456857864
532,3.00373,24,0,0,0,46.599,72,8182,0,1987.44,65,0,6.19021,7,7,7,0,0,2810628954
540,3.04912,26,0,0,0,46.757,62,8191,0,1952.52,65,0,6.87926,7,7,7,0,0,2790195926
548,3.09416,24,0,0,0,41.145,66,8182,0,1918.8,68,0,7.48925,7,7,7,0,0,2782821216
549,3.09999,20,0,1,0,49.729,69,8182,1,2124.84,64,1,4.8008,8,8,8,0,0,2748645256
465,2.62571,23,0,3,0,61.353,64,8191,3,2984.07,55,3,5.80614,11,11,11,0,0,2796193036
358,2.02146,30,0,0,0,34.58,46,8182,0,2912.79,62,0,5.70448,11,11,11,0,0,2691555902
354,1.99886,20,0,0,0,30.491,42,8191,0,2844.85,66,0,4.47886,11,11,11,0,0,2902907588
381,2.15136,16,0,0,0,33.897,45,8191,0,2776.91,64,0,5.10014,11,11,11,0,0,2836329090
387,2.18522,13,0,0,0,32.299,37,8191,0,2710.67,64,0,4.99283,11,11,11,0,0,2800662732
399,2.25294,28,0,0,0,34.872,46,8186,0,2651.73,61,0,5.28653,11,11,11,0,0,2739839592
406,2.29244,22,0,0,0,35.957,46,8187,0,2585.9,63,0,5.33171,11,11,11,0,0,2851674420
417,2.35457,16,0,0,0,31.613,42,8191,0,2525.81,61,0,5.4955,11,11,11,0,0,2752421042
427,2.41105,20,0,0,0,37.14,52,8182,0,2467.23,66,0,5.73272,11,11,11,0,0,2825264470
435,2.45622,12,0,0,0,32.799,41,8175,0,2411.31,70,0,6.28622,11,11,11,0,0,2796093608
444,2.50704,25,0,0,0,30.269,48,8190,0,2319.58,66,0,4.85163,11,11,11,0,0,2790594240
497,2.80631,59,0,0,0,52.273,62,8186,0,1933.81,61,0,4.68784,11,11,11,0,0,2786166740
588,3.32008,32,0,0,0,41.175,66,8182,0,1652.58,73,0,6.68723,11,11,11,0,0,2784643722
565,3.19029,18,0,3,0,41.71,80,8186,3,2222.08,62,3,7.06,14,14,14,0,0,2832032336
473,2.67103,20,0,0,0,43.836,64,8180,0,2179.47,64,0,6.46131,14,14,14,0,0,2771013336
493,2.78392,41,0,0,0,45.468,62,8184,0,2138.45,65,0,5.63106,14,14,14,0,0,2816249212
496,2.80078,26,0,0,0,47.218,87,8184,0,2097.19,66,0,4.16822,14,14,14,0,0,2761234084
514,2.90229,33,0,0,0,34.714,52,8186,0,2059.19,67,0,4.63136,14,14,14,0,0,2824152870
481,2.71592,29,0,2,0,58.403,65,8191,2,2566.4,53,2,6.35965,16,16,16,0,0,2781827174
416,2.34895,35,0,0,0,36.182,48,8178,0,2512.24,60,0,6.83408,16,16,16,0,0,2785085128
429,2.42233,27,0,0,0,36.578,65,8191,0,2462.74,61,0,6.57427,16,16,16,0,0,2717530774
439,2.47881,16,0,0,0,35.573,55,8186,0,2410.5,61,0,5.0719,16,16,16,0,0,2893496074
445,2.51269,19,0,0,0,40.194,57,8191,0,2363.78,62,0,6.00947,16,16,16,0,0,2790119948
457,2.58044,28,0,0,0,40.982,54,8175,0,2315.61,62,0,6.81149,16,16,16,0,0,2782470474
442,2.49571,28,0,0,0,40.067,58,8177,0,2176.51,58,0,5.86262,16,16,16,0,0,2784981234
533,3.00962,30,0,0,0,36.789,48,8182,0,1846.89,68,0,6.20715,16,16,16,0,0,2795743454
567,3.20181,36,0,1,0,51.799,79,8191,1,1809.69,67,1,5.67624,17,17,17,0,0,2742553912
566,3.19591,59,0,0,0,41.265,59,8185,0,1782.59,64,0,5.41643,17,17,17,0,0,2846612188
583,3.29196,51,0,0,0,62.294,71,8191,0,1754.44,73,0,5.65365,17,17,17,0,0,2804166106
487,2.7499,13,0,3,0,35.477,45,8191,3,2188.9,61,3,5.83438,20,20,20,0,0,2793736288
487,2.7498,13,0,0,0,39.026,194,8189,0,2146.61,63,0,5.42773,20,20,20,0,0,2808017016
498,2.81203,50,0,0,0,40.978,59,8182,0,2107.7,61,0,5.77226,20,20,20,0,0,2747782506
510,2.87971,36,0,0,0,39.569,61,8191,0,2067.61,69,0,6.38224,20,20,20,0,0,2811659928
512,2.89098,43,0,0,0,36.063,61,8191,0,2033.97,66,0,7.05435,20,20,20,0,0,2800620494
522,2.94747,43,0,1,0,52.536,65,8191,1,2249.96,61,1,6.52909,21,21,21,0,0,2816747682
455,2.56914,34,0,0,0,32.679,49,8187,0,2205.3,66,0,6.72112,21,21,21,0,0,2766866970
489,2.76117,23,0,0,0,54.3,62,8188,0,2168.95,68,0,6.81714,21,21,21,0,0,2806150340
481,2.71595,41,0,0,0,45.499,101,8191,0,2132.87,58,0,6.82278,21,21,21,0,0,2749703670
495,2.79501,20,0,0,0,55.092,69,8183,0,2092.7,71,0,4.46192,21,21,21,0,0,2851949688
505,2.85146,38,0,0,0,37.514,62,8181,0,2057.39,63,0,4.04397,21,21,21,0,0,2695459074
495,2.79501,21,0,0,0,58.56,61,8180,0,2024.9,68,0,5.7779,21,21,21,0,0,2897452936
495,2.79502,23,0,1,0,37.274,66,8191,1,2239.58,57,1,6.38224,22,22,22,0,0,2786940212
470,2.65373,31,0,0,0,55.646,83,8180,0,2199.2,62,0,6.45002,22,22,22,0,0,2727927860
489,2.76109,19,0,0,0,38.805,67,8183,0,2156.51,66,0,6.60816,22,22,22,0,0,2837534798
498,2.81209,39,0,0,0,49.439,90,8191,0,2118.14,62,0,6.97528,22,22,22,0,0,2753744000
456,2.57496,24,0,1,0,53.319,57,8191,1,2340.16,68,1,7.55138,23,23,23,0,0,2851188816
456,2.57494,68,0,0,0,57.845,78,8191,0,2305.63,57,0,6.81149,23,23,23,0,0,2648486022
463,2.61433,43,0,0,0,57.725,79,8185,0,2272.1,61,0,6.0716,23,23,23,0,0,2921467318
473,2.67078,34,0,0,0,43.019,59,8191,0,2232.53,64,0,4.42803,23,23,23,0,0,2735835522
482,2.72159,21,0,0,0,36.144,57,8191,0,2190.48,66,0,4.83469,23,23,23,0,0,2872122526
491,2.77243,42,0,0,0,31.074,46,8181,0,2149.05,64,0,6.87362,23,23,23,0,0,2732560936
498,2.81195,35,0,0,0,38.732,52,8191,0,2075.03,64,0,8.99162,23,23,23,0,0,2867548992
524,2.95877,50,0,1,0,39.788,56,8191,1,2091.22,62,1,7.53443,24,24,24,0,0,2746972704
487,2.74984,37,0,0,0,51.428,65,8183,0,2054.27,69,0,7.51749,24,24,24,0,0,2824809218
520,2.93623,43,0,0,0,39.679,59,8191,0,1998.44,63,0,8.23478,24,24,24,0,0,2682396178
504,2.84601,64,0,1,0,53.424,82,8184,1,2215.13,54,1,6.79454,25,25,25,0,0,2863819252
487,2.74985,24,0,0,0,35.322,48,8182,0,2169.95,75,0,5.96994,25,25,25,0,0,2839865504
