SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
485,2.55843,85,0,3,0,117.355,89,8190,3,0,138,3,5.87957,3,3,3,0,0,-1589964749020960
582,3.28506,65,0,8,0,144.226,113,8189,8,0,75,8,6.0829,11,11,11,0,0,2923990468
361,2.03839,117,0,17,0,124.873,117,8170,17,0,15,17,5.99253,28,28,28,0,0,1556700558
106,0.598568,9,0,117,0,105.122,9,8189,89,0,7,0,6.06595,117,28,145,0,1,4030040574
166,0.937323,58,0,2,0,53.421,58,8189,2,0,59,2,6.22974,119,30,147,0,1,688516192
361,2.03852,32,0,58,0,44.748,32,8189,58,0,142,0,4.03832,177,30,205,0,2,4901763958
581,3.28064,64,0,2,0,76.902,65,8189,2,0,232,2,4.33202,179,32,207,0,2,2779613452
542,3.05901,112,0,5,0,124.88,112,8191,5,0,128,5,5.23005,184,37,212,0,2,2693945016
336,1.8961,117,0,8,0,94.674,117,8144,8,0,21,8,5.30347,192,45,220,0,2,1318986172
187,1.05548,45,0,117,0,49.307,45,8191,58,0,45,0,5.64235,250,45,337,0,3,4364949064
578,3.26381,66,0,10,0,107.184,104,8125,10,0,138,10,6.43307,260,55,347,0,3,2778356462
615,3.47257,90,0,21,0,95.098,118,8152,21,0,51,21,4.56358,281,76,368,0,3,2755597978
268,1.51335,123,0,27,0,96.348,123,8177,27,0,17,26,3.89147,308,102,395,0,3,1164340072
243,1.37218,50,0,123,0,45.835,50,8189,92,0,53,0,3.98749,400,102,518,0,4,4471245996
568,3.20725,104,0,9,0,88.114,107,8191,8,0,139,9,5.34866,408,111,527,0,4,2470746250
170,0.95991,109,0,11,0,89.4,109,8174,12,0,7,11,5.75531,420,122,538,0,4,917734356
348,1.96498,75,0,111,0,91.832,79,8190,60,0,112,2,5.29218,480,124,649,0,5,4922690248
23,0.129862,79,0,2,0,96.871,79,8191,2,0,1,2,5.35995,482,126,651,0,5,301715386
