SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
2521,28.7821,116,0,0,0,24.459,2469,8159,0,1,73,0,1040.67,0,0,0,0,0,-1606928668543973
2541,29.5908,96,0,0,0,30.152,5083,8170,0,1,77,0,2259.85,0,0,0,0,0,2814708952
2436,28.3663,70,0,0,0,30.717,7545,8147,0,1,74,0,2594.06,0,0,0,0,0,2779192290
2775,32.3144,99,0,0,0,24.322,5730,8093,0,17.0072,77,0,1105.29,0,0,0,0,0,2772498946
2924,34.051,125,0,0,0,22.963,4759,8171,0,16.2049,83,0,2011.4,0,0,0,0,0,2799137558
2696,31.3962,81,0,0,0,31.641,5479,8171,0,15.2575,84,0,1908.02,0,0,0,0,0,2834325634
2369,27.5883,78,0,0,0,29.389,3440,8190,0,14.3366,74,0,804.854,0,0,0,0,0,2801086176
2743,31.9423,98,0,0,0,29.218,3735,8158,0,13.446,77,0,1431.54,0,0,0,0,0,2774868222
2904,33.8168,94,0,0,0,23.761,7075,8115,0,12.9195,80,0,176.607,0,0,0,0,0,2779808458
2761,32.1515,102,0,0,0,24.821,3107,8161,0,12.8015,84,0,1441.21,0,0,0,0,0,2818145232
2702,31.4643,112,0,0,0,28.681,3560,8152,0,12.5758,79,0,54.0118,0,0,0,0,0,2743081978
2558,29.7876,125,0,0,0,36.284,3696,8191,0,12.3991,75,0,1432.88,0,0,0,0,0,2846432806
2675,31.1501,66,0,0,0,24.747,4319,8127,0,11.8977,78,0,949.988,0,0,0,0,0,2778953618
2707,31.5173,126,0,0,0,27.363,1673,8158,0,11.392,82,0,1591.02,0,0,0,0,0,2782393208
2907,33.8519,130,0,0,0,23.982,4507,8161,0,11.1753,81,0,74.023,0,0,0,0,0,2748034380
2753,32.0572,72,0,0,0,27.148,3956,8152,0,11.1227,82,0,1337.45,0,0,0,0,0,2860185846
2555,29.7524,88,0,0,0,26.81,5069,8189,0,10.7171,76,0,1694.88,0,0,0,0,0,2776984294
2501,29.1239,84,0,0,0,27.133,5914,8149,0,10.2439,78,0,1395.81,0,0,0,0,0,2820755854
2906,33.8415,125,0,0,0,23.561,6674,8162,0,9.83977,78,0,1730.42,0,0,0,0,0,2717287888
2790,32.4918,83,0,0,0,24.651,4461,8109,0,9.43491,80,0,1010.91,0,0,0,0,0,2879172170
2677,31.1755,154,0,0,0,29.78,5463,8143,0,9.36159,76,0,1209.06,0,0,0,0,0,2758067998
2374,27.6446,138,0,0,0,35.19,4811,8181,0,9.25393,67,0,1647.2,0,0,0,0,0,2794126118
2535,29.5219,106,0,0,0,29.065,5772,8173,0,9.05186,73,0,941.508,0,0,0,0,0,2797210038
2715,31.6158,132,0,0,0,24.335,6463,8161,0,8.82797,76,0,2577.31,0,0,0,0,0,2755833612
2751,32.035,77,0,0,0,27.993,2076,8169,0,8.78112,82,0,31.4962,0,0,0,0,0,2844132102
2662,30.9988,112,0,0,0,27.204,4568,8132,0,8.72568,76,0,54.07,0,0,0,0,0,2794859242
2655,30.9172,127,0,0,0,26.869,4577,8179,0,8.72568,74,0,231.085,0,0,0,0,0,2789758468
2418,28.1575,76,0,0,0,29.385,4706,8191,0,8.72532,71,0,977.209,0,0,0,0,0,2806878746
2850,33.1877,103,0,0,0,25.454,2670,8141,0,8.64235,78,0,931.77,0,0,0,0,0,2789410498
2886,33.6083,99,0,0,0,28.997,3869,8147,0,8.38484,77,0,719.054,0,0,0,0,0,2804073846
2799,32.5948,115,0,0,0,25.884,2334,8191,0,8.31509,78,0,1994.21,0,0,0,0,0,2783060980
2219,25.84,113,0,0,0,38.186,6622,8100,0,8.1309,63,0,1479.14,0,0,0,0,0,2712220658
2648,30.8357,114,0,0,0,27.628,5406,8191,0,8.07117,77,0,1269.14,0,0,0,0,0,2867619818
2607,30.3574,121,0,0,0,24.71,2321,8152,0,7.94456,77,0,80.6508,0,0,0,0,0,2786038276
2692,31.3446,83,0,0,0,28.078,4716,8105,0,7.94456,79,0,35.6662,0,0,0,0,0,2791692288
2913,33.9244,89,0,0,0,33.875,6186,8185,0,7.94421,81,0,1422.43,0,0,0,0,0,2831522834
2591,30.1731,152,0,0,0,27.51,5845,8155,0,7.81116,65,0,1173.72,0,0,0,0,0,2659842164
2553,29.7295,133,0,0,0,28.159,8331,8168,0,7.71888,76,0,1712.88,0,0,0,0,0,2874313596
2740,31.907,93,0,0,0,25.792,1630,8151,0,7.70637,81,0,297.839,0,0,0,0,0,2816039786
2886,33.6065,85,0,0,0,26.691,3813,8157,0,7.70601,81,0,449.275,0,0,0,0,0,2798747224
2443,28.4483,147,0,0,0,30.291,4900,8136,0,7.70601,71,0,935.486,0,0,0,0,0,2717121260
2580,30.0431,116,0,0,0,32.256,7747,8164,0,7.67954,76,0,1407.6,0,0,0,0,0,2847476702
2511,29.2403,128,0,0,0,37.579,5815,8154,0,7.67918,71,0,1224.05,0,0,0,0,0,2796416602
2680,31.2096,69,0,0,0,29.217,3872,8068,0,7.67918,79,0,54.8621,0,0,0,0,0,2814524398
2906,33.8398,111,0,0,0,23.647,2264,8140,0,7.62732,81,0,731.506,0,0,0,0,0,2809651824
2989,34.8056,135,0,0,0,29.048,4871,8184,0,7.5887,83,0,471.185,0,0,0,0,0,2775334408
2657,30.9402,66,0,0,0,30.276,5512,8191,0,7.51144,76,0,1585.15,0,0,0,0,0,2822423226
2480,28.8803,148,0,0,0,31.164,5291,8161,0,7.43312,68,0,1320.87,0,0,0,0,0,2799599306
2680,31.2086,77,0,0,0,25.265,7513,8177,0,7.43312,77,0,36.4116,0,0,0,0,0,2788562308
2823,32.8748,80,0,0,0,28.11,7133,8136,0,7.43276,80,0,1575.85,0,0,0,0,0,2795568272
2920,34.005,84,0,0,0,34.571,4460,8178,0,7.37625,80,0,1452.38,0,0,0,0,0,2788327290
2362,27.5062,89,0,0,0,33.054,5335,8157,0,7.37625,71,0,122.013,0,0,0,0,0,2788906386
2709,31.5459,137,0,0,0,30.312,5985,8186,0,7.33226,74,0,309.464,0,0,0,0,0,2765949662
2476,28.8328,113,0,0,0,41.591,5823,8159,0,7.3319,70,0,412.793,0,0,0,0,0,2780020544
2961,34.4805,77,0,0,0,29.153,7888,8134,0,7.30186,78,0,1942.32,0,0,0,0,0,2849346528
2688,31.3015,101,0,0,0,31.419,3631,8155,0,7.21245,75,0,34.5247,0,0,0,0,0,2783031776
2459,28.6348,141,0,0,0,31.148,2546,8191,0,7.17918,73,0,361.927,0,0,0,0,0,2798718566
2297,26.7479,134,0,0,0,35.478,4380,8191,0,7.17561,63,0,824.189,0,0,0,0,0,2793783006
2739,31.8952,95,0,0,0,31.901,3259,8143,0,7.17167,76,0,1351.65,0,0,0,0,0,2792657644
2504,29.1521,104,0,0,0,30.398,3860,8191,0,7.16774,79,0,1708.51,0,0,0,0,0,2780539412
2725,31.7244,85,0,0,0,31.318,5465,8108,0,7.04435,77,0,216.233,0,0,0,0,0,2816289742
2630,30.626,82,0,0,0,41.249,4964,8130,0,7.04435,78,0,879.016,0,0,0,0,0,2777761420
2638,30.7182,117,0,0,0,33.51,6126,8178,0,7.03326,75,0,840.974,0,0,0,0,0,2777560548
2648,30.8321,90,0,0,0,36.617,3988,8108,0,7.03326,74,0,1455.53,0,0,0,0,0,2789885014
2930,34.1212,122,0,0,0,26.707,2787,8134,0,7.0329,79,0,1189.74,0,0,0,0,0,2784759236
2740,31.9085,75,0,0,0,28.609,3704,8187,0,7.0329,79,0,1281.2,0,0,0,0,0,2833643953
2720,31.6758,132,0,0,0,29.092,2377,8151,0,7.03255,76,0,726.043,0,0,0,0,0,2740186687
2594,30.2068,115,0,0,0,28.638,4786,8110,0,7.03255,73,0,295.51,0,0,0,0,0,2819149326
2562,29.835,115,0,0,0,28.916,1793,8168,0,7.03255,72,0,59.2301,0,0,0,0,0,2821565866
2819,32.8272,87,0,0,0,29.692,3477,8145,0,7.03076,79,0,89.5731,0,0,0,0,0,2806908090
2642,30.7639,95,0,0,0,29.354,3369,8151,0,7.0304,77,0,1586,0,0,0,0,0,2784669552
2545,29.6362,122,0,0,0,29.152,8172,8137,0,7.02504,77,0,1830.36,0,0,0,0,0,2734698638
2543,29.6103,153,0,0,0,34.593,7937,8139,0,6.98963,78,0,704.902,0,0,0,0,0,2805840758
2605,30.3341,231,0,0,0,31.151,3161,8190,0,6.98927,70,0,1056.15,0,0,0,0,0,2787826636
2854,33.2333,108,0,0,0,23.269,3352,8140,0,6.9882,77,0,1351.87,0,0,0,0,0,2825422796
2749,32.0108,127,0,0,0,29.619,2789,8159,0,6.95351,82,0,37.5532,0,0,0,0,0,2755120424
2525,29.4024,99,0,0,0,35.262,6479,8167,0,6.95351,76,0,1492.9,0,0,0,0,0,2817451322
2502,29.1362,107,0,0,0,31.017,3488,8128,0,6.91202,70,0,768.221,0,0,0,0,0,2819545778
2405,28.0074,147,0,0,0,28.392,3064,8159,0,6.90844,70,0,477.801,0,0,0,0,0,2794005032
2914,33.9328,134,0,0,0,27.13,2440,8168,0,6.86338,83,0,1290.84,0,0,0,0,0,2769952486
2500,29.1121,98,0,0,0,35.237,3422,8191,0,6.86302,78,0,50.3543,0,0,0,0,0,2840208266
2797,32.5698,132,0,0,0,29.204,3304,8128,0,6.86302,80,0,1464.47,0,0,0,0,0,2760843946
2517,29.3098,95,0,0,0,34.058,5871,8166,0,6.81509,75,0,1348.76,0,0,0,0,0,2812095538
2613,30.428,108,0,0,0,31.979,4307,8175,0,6.81223,73,0,817.084,0,0,0,0,0,2772369600
2756,32.0932,132,0,0,0,32.292,4467,8146,0,6.81223,76,0,1300.79,0,0,0,0,0,2799725320
2521,29.3577,166,0,0,0,31.782,10263,8179,0,6.80794,76,0,1544.01,0,0,0,0,0,2757055798
2555,29.7534,96,0,0,0,29.229,6248,8142,0,6.72461,76,0,1078.79,0,0,0,0,0,2842243222
2368,27.5745,93,0,0,0,29.671,1466,8162,0,6.68562,74,0,345.783,0,0,0,0,0,2791038558
2623,30.5442,84,0,0,0,30.437,5827,8134,0,6.68562,71,0,1453.47,0,0,0,0,0,2770869136
2879,33.5265,72,0,0,0,26.827,1565,8152,0,6.68526,80,0,203.456,0,0,0,0,0,2822984136
2746,31.9772,109,0,0,0,26.366,2127,8143,0,6.62196,80,0,1784.56,0,0,0,0,0,2768054604
2427,28.261,72,0,0,0,32.663,5841,8170,0,6.62124,75,0,1496.12,0,0,0,0,0,2839331880
2478,28.8573,91,0,0,0,30.468,4518,8148,0,6.62124,79,0,38.7878,0,0,0,0,0,2787688834
2553,29.7304,78,0,0,0,35.623,5167,8165,0,6.62124,68,0,1383.68,0,0,0,0,0,2748596886
2598,30.2527,138,0,0,0,26.879,1789,8131,0,6.62089,76,0,1509.63,0,0,0,0,0,2814988932
2541,29.5902,112,0,0,0,30.41,2282,8157,0,6.62089,76,0,94.0692,0,0,0,0,0,2800159978
2738,31.8827,152,0,0,0,27.574,2765,8158,0,6.62053,77,0,1250.42,0,0,0,0,0,2729165292
