SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
2192,7.56743,147,0,0,0,45.271,2114,8175,0,1,70,0,10.2436,0,0,0,0
2105,7.67686,164,0,0,0,49.261,4239,8185,0,1,70,0,158.05,0,0,0,0
2071,7.55291,144,0,1,0,53.428,4219,8158,1,70.3733,76,1,511.078,1,1,1,0
2172,7.92127,133,0,0,0,48.704,1175,8146,0,68.3082,74,0,11.9363,1,1,1,0
2029,7.40019,171,0,1,0,48.159,225,8161,1,76.9535,70,1,10.2144,2,2,2,0
2267,8.26814,116,0,1,0,57.177,3649,8191,1,86.9893,74,1,8.96314,3,3,3,0
2186,7.97307,149,0,1,0,53.075,3038,8191,1,68.4269,72,1,664.439,4,4,4,0
1428,5.20852,181,0,2,0,73.406,5600,8178,2,74.6385,43,2,505.89,6,6,6,0
1823,6.64951,153,0,5,0,84.789,6552,8125,5,127.457,40,5,315.559,11,11,11,0
1731,6.31387,158,0,3,0,74.558,7627,7997,3,165,39,3,67.5099,14,14,14,0
2461,8.97671,197,0,1,0,45.345,3286,8191,1,115.675,64,1,370.586,15,15,15,0
2612,9.52643,143,0,0,0,49.649,8119,8135,0,44.4348,81,0,475.951,15,15,15,0
2298,8.38082,133,0,0,0,49.775,4580,8160,0,27.5445,75,0,305.98,15,15,15,0
2280,8.31518,127,0,1,0,44.711,3909,8143,1,30.4591,73,1,414.292,16,16,16,0
2283,8.3261,139,0,0,0,49.689,3622,8152,0,29.9314,79,0,10.8346,16,16,16,0
2409,8.78592,128,0,0,0,48.338,3249,8162,0,29.3969,76,0,12.4652,16,16,16,0
2249,8.20133,124,0,1,0,49.941,2513,8146,1,33.9982,69,1,9.16013,17,17,17,0
2087,7.61126,118,0,1,0,53.571,2684,8191,1,38.9889,73,1,8.12045,18,18,18,0
2165,7.89575,128,0,1,0,51.556,499,8144,1,43.9274,74,1,29.5014,19,19,19,0
2296,8.37356,142,0,0,0,50.639,389,8157,0,43.2799,76,0,10.9586,19,19,19,0
2379,8.67614,138,0,0,0,56.997,7577,8173,0,43.2581,75,0,11.6043,19,19,19,0
2353,8.58158,122,0,0,0,49.556,1663,8150,0,43.1795,80,0,43.8781,19,19,19,0
