SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
35,0.0147997,2,0,1,0,59.367,6650,8189,1,33962.4,14,1,0.380352,1,1,1,0
54,0.0241843,4,0,0,0,27.404,61,8190,0,12912.5,33,0,0.452928,1,1,1,0
112,0.0501625,10,0,0,0,32.946,20,8188,0,7607.78,43,0,0.458752,1,1,1,0
170,0.0761383,10,0,0,0,27.378,20,8188,0,5264.7,49,0,0.4928,1,1,1,0
237,0.106147,14,0,0,0,27.587,23,8189,0,3953.44,52,0,0.555968,1,1,1,0
2011,0.900727,145,0,0,0,24.282,14322,8101,0,35.5638,62,0,137.479,1,1,1,0
5202,2.33008,171,0,0,0,30.045,17044,8191,0,10.2964,71,0,155.542,1,1,1,0
3745,1.67757,210,0,0,0,40.743,9999,8128,0,8.45513,56,0,70.1147,1,1,1,0
3937,1.76353,128,0,0,0,30.354,8092,8056,0,8.13514,55,0,78.0756,1,1,1,0
3871,1.734,255,0,0,0,35.613,8093,8191,0,7.82946,58,0,71.8095,1,1,1,0
5857,2.62361,170,0,0,0,22.689,6474,8063,0,7.44226,81,0,77.2083,1,1,1,0
5904,2.64442,135,0,0,0,18.349,5940,8127,0,7.05649,81,0,77.3714,1,1,1,0
5431,2.43238,214,0,0,0,21.58,6990,8099,0,6.75259,75,0,80.9975,1,1,1,0
5648,2.52963,212,0,1,0,24.945,12096,8191,1,7.70397,73,1,114.155,2,2,2,0
5602,2.50897,160,0,0,0,23.583,23914,8191,0,7.26743,81,0,168.677,2,2,2,0
5745,2.57313,181,0,0,0,20.977,22905,8163,0,6.90597,82,0,182.789,2,2,2,0
5707,2.55612,165,0,0,0,19.64,17314,8093,0,6.02038,80,0,159.755,2,2,2,0
5644,2.52782,140,0,0,0,25.246,24067,8055,0,4.09653,77,0,173.753,2,2,2,0
5613,2.51394,209,0,0,0,24.626,18285,8189,0,3.93171,79,0,172.316,2,2,2,0
5805,2.59997,167,0,0,0,22.353,15701,8191,0,3.69432,80,0,169.129,2,2,2,0
5682,2.54485,151,0,0,0,21.977,16100,8107,0,3.6178,78,0,167.674,2,2,2,0
5526,2.4752,307,0,0,0,26.557,17742,8066,0,3.52592,74,0,159.619,2,2,2,0
3457,1.54854,140,0,0,0,60.854,18032,8106,0,3.51055,49,0,80.1006,2,2,2,0
3589,1.60764,148,0,0,0,39.765,13748,8118,0,3.51019,52,0,81.0835,2,2,2,0
4366,1.95561,148,0,0,0,24.22,5635,8080,0,3.50983,62,0,67.0423,2,2,2,0
5994,2.68472,136,0,0,0,20.367,8736,8062,0,3.50912,80,0,71.529,2,2,2,0
5628,2.52074,326,0,0,0,23.235,9544,8090,0,3.5084,77,0,83.5059,2,2,2,0
5745,2.57305,229,0,0,0,22.088,12114,8048,0,3.48659,83,0,135.715,2,2,2,0
5735,2.56849,160,0,0,0,22.743,11907,8083,0,3.46907,83,0,122.819,2,2,2,0
5837,2.61425,160,0,0,0,22.148,12156,8143,0,3.45013,78,0,130.055,2,2,2,0
5779,2.58828,177,0,0,0,23.064,10613,8169,0,3.4487,79,0,118.798,2,2,2,0
5598,2.50723,265,0,0,0,22.505,11142,8057,0,3.43368,78,0,130.298,2,2,2,0
5360,2.40051,136,0,0,0,23.121,11245,8047,0,3.43082,76,0,105.933,2,2,2,0
5752,2.57637,214,0,0,0,22.822,11347,8080,0,3.42832,81,0,130.669,2,2,2,0
5848,2.61975,159,0,0,0,22.428,18812,8079,0,3.24598,80,0,193.959,2,2,2,0
5896,2.6409,158,0,0,0,20.32,19780,8127,0,3.03325,83,0,163.235,2,2,2,0
5586,2.50209,154,0,0,0,30.532,15628,8127,0,2.97748,75,0,126.91,2,2,2,0
3645,1.63275,150,0,0,0,40.408,11189,8191,0,2.97748,54,0,72.9407,2,2,2,0
3685,1.65069,137,0,0,0,45.68,10679,8127,0,2.97712,50,0,72.9779,2,2,2,0
4611,2.06538,201,0,0,0,23.632,6503,8123,0,2.97676,63,0,74.8859,2,2,2,0
5702,2.55341,125,0,0,0,23.894,7525,8191,0,2.9764,77,0,79.7888,2,2,2,0
5882,2.63454,127,0,0,0,20.957,6793,8167,0,2.97569,84,0,77.6111,2,2,2,0
5989,2.68246,151,0,0,0,25.348,6455,8174,0,2.97533,80,0,75.5077,2,2,2,0
5163,2.31166,157,0,0,0,29.238,8434,8169,0,2.97497,75,0,60.1252,2,2,2,0
5868,2.6272,233,0,0,0,21.831,13377,8092,0,2.97462,75,0,146.852,2,2,2,0
