SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
331,0.139989,18,0,0,0,20.987,18,8189,0,0,164,0,0.455616,0,0,0,0
553,0.247694,29,0,0,0,31.152,29,8191,0,0,279,0,2.89677,0,0,0,0
188,0.0842133,5,0,46,0,42.324,5,8189,46,0,88,0,8.42912,46,0,46,0
145,0.0649521,4,0,21,0,41.063,4,8189,21,0,68,0,8.1993,67,0,67,0
261,0.116909,15,0,6,0,27.019,15,8185,6,0,134,0,7.79162,73,0,73,0
865,0.387048,33,0,0,0,26.154,33,8187,0,0,432,0,5.76486,73,0,73,0
3052,1.36689,221,0,0,0,33.24,271,8189,0,0,1437,0,30.8676,73,0,73,0
4395,1.96862,294,0,0,0,60.337,458,8189,0,0,2140,0,45.0643,73,0,73,0
4498,2.01458,500,0,0,0,107.004,583,8189,0,0,2027,0,20.1551,73,0,73,0
4295,1.92378,454,0,0,0,91.378,673,8189,0,0,1777,0,9.18534,73,0,73,0
4316,1.93323,318,0,0,0,121.278,760,8187,0,0,1932,0,15.3521,73,0,73,0
4276,1.91524,286,0,0,0,70.482,844,8189,0,0,2121,0,87.6481,73,0,73,0
4374,1.95923,332,0,0,0,46.277,923,8189,0,0,2166,0,102.289,73,0,73,0
4418,1.97893,306,0,0,0,82.703,994,8187,0,0,2148,0,67.514,73,0,73,0
4330,1.93948,235,0,0,0,36.495,1062,8189,0,0,2192,0,5.03731,73,0,73,0
4398,1.96994,266,0,0,0,84.457,1126,8191,0,0,2166,0,50.7105,73,0,73,0
2704,1.21118,14,0,130,0,26.584,14,8185,130,0,1353,0,13.1264,203,0,203,0
184,0.0824215,6,0,29,0,36.916,6,8191,29,0,86,0,12.8988,232,0,232,0
122,0.054649,4,0,20,0,51.161,4,8189,20,0,56,0,13.1031,252,0,252,0
258,0.115563,15,0,6,0,36.096,15,8189,6,0,127,0,26.0597,258,0,258,0
795,0.356088,32,0,0,0,28.983,32,8185,0,0,402,0,8.9049,258,0,258,0
1180,0.528503,19,0,89,0,20.151,19,8187,89,0,562,0,17.0419,347,0,347,0
882,0.395041,35,0,0,0,27.392,35,8189,0,0,439,0,12.8298,347,0,347,0
3165,1.41766,116,0,1,0,65.238,294,8187,1,0,1422,1,4.08128,348,1,348,0
4253,1.90503,329,0,0,0,82.163,460,8189,0,0,1953,0,4.37158,348,1,348,0
4436,1.98679,534,0,0,0,116.308,566,8189,0,0,1706,0,10.6534,348,1,348,0
4569,2.04653,313,0,0,0,85.954,676,8189,0,0,2144,0,125.929,348,1,348,0
4336,1.94214,313,0,0,0,68.327,757,8189,0,0,1818,0,22.301,348,1,348,0
4278,1.91615,229,0,0,0,77.657,840,8189,0,0,2066,0,126.586,348,1,348,0
4168,1.86681,202,0,0,0,25.796,914,8145,0,0,2032,0,43.335,348,1,348,0
4418,1.97884,690,0,0,0,78.371,978,8189,0,0,1897,0,13.8947,348,1,348,0
3544,1.58741,20,0,402,0,62.679,20,8190,312,0,1630,0,45.5164,660,1,750,0
167,0.0748063,5,0,36,0,49.032,5,8187,36,0,77,0,30.1531,696,1,786,0
280,0.125421,7,0,15,0,34.812,7,8189,15,0,139,0,8.86144,711,1,801,0
147,0.0658472,10,0,14,0,34.204,10,8191,14,0,72,0,2.81344,725,1,815,0
620,0.277722,27,0,0,0,35.941,27,8191,0,0,313,0,10.9043,725,1,815,0
2215,0.991925,188,0,0,0,59.591,211,8189,0,0,1033,0,6.08563,725,1,815,0
4273,1.91368,370,0,0,0,89.525,415,8171,0,0,1994,0,8.09536,725,1,815,0
4584,2.05291,414,0,0,0,49.065,558,8189,0,0,2178,0,6.90323,725,1,815,0
4280,1.91707,260,0,0,0,63.765,671,8189,0,0,2170,0,86.7377,725,1,815,0
4569,2.04658,371,0,0,0,116.271,749,8187,0,0,1729,0,76.4122,725,1,815,0
4423,1.98117,284,0,0,0,57.58,825,8189,0,0,1874,0,15.6908,725,1,815,0
4100,1.83642,239,0,0,0,64.685,898,8189,0,0,1964,0,103.294,725,1,815,0
4293,1.92281,268,0,0,0,57.626,970,8189,0,0,2108,0,6.20032,725,1,815,0
4158,1.86245,154,0,0,0,46.981,1038,8189,0,0,2138,0,13.543,725,1,815,0
4185,1.87451,222,0,0,0,56.996,1100,8189,0,0,2061,0,11.1212,725,1,815,0
2898,1.29808,18,0,236,0,23.962,18,8187,236,0,1309,0,9.88691,961,1,1051,0
149,0.066742,5,0,32,0,50.187,5,8187,32,0,72,0,14.6908,993,1,1083,0
100,0.0447941,4,0,18,0,49.313,4,8189,18,0,47,0,23.8771,1011,1,1101,0
261,0.116903,15,0,7,0,31.658,15,8189,7,0,131,0,39.1955,1018,1,1108,0
727,0.32544,31,0,0,0,36.823,31,8189,0,0,365,0,9.3977,1018,1,1108,0
2996,1.34188,270,0,0,0,43.161,273,8183,0,0,1384,0,62.5085,1018,1,1108,0
4280,1.91711,351,0,0,0,113.334,452,8189,0,0,2025,0,12.4902,1018,1,1108,0
4238,1.89824,329,0,0,0,63.058,575,8189,0,0,1986,0,94.8568,1018,1,1108,0
4319,1.93411,352,0,0,0,77.91,673,8187,0,0,1908,0,12.4584,1018,1,1108,0
4275,1.91485,215,0,0,0,34.914,750,8191,0,0,1710,0,23.7135,1018,1,1108,0
4455,1.99533,266,0,0,0,53.218,834,8187,0,0,2075,0,95.3913,1018,1,1108,0
4827,2.16199,840,0,0,0,98.143,907,8183,0,0,2002,0,63.81,1018,1,1108,0
4144,1.85621,477,0,0,0,101.58,979,8187,0,0,2128,0,14.9345,1018,1,1108,0
4264,1.90979,339,0,0,0,109.521,1036,8189,0,0,1790,0,78.3861,1018,1,1108,0
4491,2.01153,488,0,0,0,101.36,1089,8189,0,0,1742,0,92.5201,1018,1,1108,0
3889,1.742,268,0,0,0,124.307,1139,8189,0,0,1762,0,7.39648,1018,1,1108,0
470,0.210526,6,0,294,0,48.609,6,8191,249,0,251,0,37.4855,1267,1,1402,0
