SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
1048,7.31511,331,0,1,0,153.381,365,8189,1,0,363,1,11.1737,1,1,1,0
1139,8.70896,126,0,2,0,83.127,713,8191,2,0,348,2,16.252,3,3,3,0
1162,8.88555,79,0,3,0,45.398,1116,8189,3,0,403,3,14.4394,6,6,6,0
1127,8.61798,172,0,0,0,141.905,1636,8189,0,0,520,0,14.4318,6,6,6,0
1011,7.72967,124,0,1,0,87.755,2122,8189,1,0,486,1,15.6708,7,7,7,0
1089,8.32552,256,0,0,0,323.594,2579,8191,0,0,457,0,10.5389,7,7,7,0
1069,8.17411,147,0,1,0,90.986,3020,8189,1,0,441,1,13.1087,8,8,8,0
1095,8.37249,194,0,2,0,138.741,3400,8181,2,0,380,2,10.8449,10,10,10,0
1120,8.56341,196,0,1,0,108.561,3836,8189,1,0,436,1,13.774,11,11,11,0
1177,8.99998,133,0,1,0,96.76,4361,8189,1,0,525,1,14.2329,12,12,12,0
1202,9.19143,86,0,0,0,74.648,4990,8189,0,0,629,0,12.5045,12,12,12,0
1112,8.50282,65,0,3,0,65.394,5427,8189,3,0,437,3,16.5962,15,15,15,0
1090,8.33421,76,0,0,0,89.788,5969,8191,0,0,542,0,13.5599,15,15,15,0
1197,9.15233,565,0,1,0,168.216,6279,8189,1,0,310,1,12.711,16,16,16,0
1084,8.2885,136,0,0,0,172.119,6793,8189,0,0,514,0,15.9461,16,16,16,0
1170,8.94642,228,0,1,0,92.223,7268,8191,1,0,475,1,12.8869,17,17,17,0
1134,8.67135,66,0,1,0,250.878,7693,8189,1,0,425,1,13.3534,18,18,18,0
1207,9.22972,124,0,0,0,106.088,8272,8191,0,0,579,0,12.5427,18,18,18,0
1198,9.16077,302,0,0,0,197.14,8787,8191,0,0,515,0,14.4012,18,18,18,0
1214,9.28248,379,0,0,0,179.318,9337,8189,0,0,550,0,14.6842,18,18,18,0
1181,9.03047,64,0,190,0,92.995,86,8191,190,0,604,1,14.1106,208,19,208,0
1098,8.39584,105,0,0,0,104.732,124,8189,0,0,522,0,16.2291,208,19,208,0
1153,8.81624,88,0,0,0,85.825,230,8189,0,0,589,0,11.5561,208,19,208,0
1139,8.70943,283,0,0,0,234.777,289,8189,0,0,475,0,14.0035,208,19,208,0
1108,8.47215,139,0,0,0,183.703,350,8189,0,0,612,0,15.0972,208,19,208,0
1143,8.73965,193,0,0,0,224.182,397,8189,0,0,550,0,12.4662,208,19,208,0
1201,9.18355,119,0,1,0,69.881,439,8189,1,0,555,1,16.1832,209,20,209,0
1229,9.39762,126,0,0,0,164.394,482,8189,0,0,616,0,14.8754,209,20,209,0
1201,9.18303,222,0,0,0,239.431,518,8189,0,0,556,0,13.254,209,20,209,0
1194,9.13038,255,0,0,0,172.447,553,8169,0,0,585,0,14.9212,209,20,209,0
1192,9.11486,403,0,0,0,310.514,577,8189,0,0,425,0,15.1736,209,20,209,0
1127,8.61746,318,0,0,0,223.417,600,8189,0,0,425,0,13.6823,209,20,209,0
1107,8.46491,228,0,0,0,212.172,629,8189,0,0,567,0,11.6403,209,20,209,0
1121,8.57187,138,0,1,0,88.864,658,8187,1,0,571,1,14.7377,210,21,210,0
1218,9.31368,505,0,0,0,347.588,675,8189,0,0,353,0,12.9863,210,21,210,0
1193,9.12148,470,0,1,0,151.995,690,8189,1,0,318,1,15.3801,211,22,211,0
1269,9.70371,279,0,1,0,369.248,707,8189,1,0,383,1,14.5083,212,23,212,0
1198,9.16044,122,0,0,0,84.046,736,8189,0,0,651,0,12.7416,212,23,212,0
1181,9.02983,186,0,1,0,85.002,754,8191,1,0,413,1,16.0684,213,24,213,0
1131,8.64759,346,0,0,0,240.131,774,8189,0,0,488,0,14.1794,213,24,213,0
1204,9.20622,237,0,0,0,237.004,800,8189,0,0,632,0,12.9328,213,24,213,0
1222,9.34395,343,0,0,0,455.508,817,8189,0,0,425,0,14.08,213,24,213,0
1180,9.02316,178,0,0,0,149.94,839,8189,0,0,567,0,16.7721,213,24,213,0
1256,9.60331,244,0,0,0,158.813,861,8189,0,0,599,0,15.4184,213,24,213,0
1157,8.84654,362,0,0,0,282.649,879,8189,0,0,475,0,14.3859,213,24,213,0
1063,8.12825,188,0,1,0,71.465,893,8191,1,0,409,1,13.1928,214,25,214,0
1092,8.34978,194,0,0,0,181.687,913,8189,0,0,551,0,17.4221,214,25,214,0
