SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
5107,8.34814,469,0,0,0,31.448,2307,8191,0,0,2305,0,29.3047,0,0,0,0
6988,11.501,336,0,0,0,35.578,5645,8185,0,0,3338,0,173.803,0,0,0,0
8635,14.228,247,0,0,0,33.702,9823,8191,0,0,4178,0,85.8723,0,0,0,0
9160,15.0929,366,0,14,0,35.304,14044,8189,14,0,4221,1,296.709,14,1,14,0
8365,13.7835,233,0,0,0,28.917,18117,8189,0,0,4073,0,50.966,14,1,14,0
8765,14.4433,300,0,0,0,46.065,22395,8185,0,0,4278,0,402.512,14,1,14,0
8034,13.2384,352,0,0,0,41.13,26386,8187,0,0,3991,0,16.3053,14,1,14,0
8735,14.3936,200,0,187,0,18.179,260,8189,154,0,4254,1,468.718,168,2,201,0
9360,15.423,174,0,65,0,35.26,593,8187,65,0,4436,1,20.778,233,3,266,0
8388,13.8213,253,0,21,0,23.415,777,8191,21,0,3960,1,34.0823,254,4,287,0
9028,14.876,340,0,0,0,30.241,936,8191,0,0,4251,0,507.597,254,4,287,0
9001,14.8308,393,0,0,0,24.328,1076,8189,0,0,4407,0,29.6591,254,4,287,0
8973,14.7848,153,0,0,0,22.376,1199,8189,0,0,4370,0,50.5128,254,4,287,0
9144,15.0669,632,0,0,0,80.81,1306,8191,0,0,4173,0,434.845,254,4,287,0
8180,13.4787,306,0,0,0,54.815,1402,8191,0,0,4087,0,250.334,254,4,287,0
8716,14.362,295,0,0,0,66.288,1497,8189,0,0,4317,0,26.518,254,4,287,0
8797,14.4951,162,0,22,0,45.522,1585,8185,22,0,4237,1,43.8714,276,5,309,0
9121,15.0295,290,0,0,0,34.504,1672,8183,0,0,4417,0,459.715,276,5,309,0
8681,14.3037,246,0,0,0,26.975,1753,8189,0,0,4317,0,21.8986,276,5,309,0
8527,14.0501,372,0,0,0,38.544,1826,8187,0,0,4078,0,442.981,276,5,309,0
8571,14.1235,314,0,12,0,32.908,1896,8191,12,0,4086,1,74.4814,288,6,321,0
9006,14.8402,452,0,0,0,39.538,1965,8187,0,0,4161,0,197.417,288,6,321,0
8975,14.7769,354,0,0,0,41.595,2035,8189,0,0,4398,0,157.801,288,6,321,0
8593,14.1587,248,0,0,0,17.753,2099,8189,0,0,4129,0,29.9194,288,6,321,0
8861,14.5996,306,0,0,0,39.795,2162,8189,0,0,4182,0,453.975,288,6,321,0
8585,14.1453,149,0,0,0,24.614,2224,8189,0,0,4275,0,443.645,288,6,321,0
9452,15.573,341,0,0,0,34.131,2285,8187,0,0,4285,0,208.284,288,6,321,0
9106,15.0043,274,0,0,0,26.197,2345,8189,0,0,4342,0,158.487,288,6,321,0
8499,14.0038,283,0,0,0,23.377,2400,8191,0,0,4062,0,169.695,288,6,321,0
9303,15.329,708,0,0,0,22.335,2456,8189,0,0,4272,0,62.3191,288,6,321,0
9027,14.8742,264,0,0,0,27.294,2511,8191,0,0,4215,0,200.903,288,6,321,0
8957,14.7587,119,0,13,0,14.023,2564,8191,13,0,4221,1,57.9173,301,7,334,0
8690,14.3187,388,0,0,0,60.665,2615,8189,0,0,4138,0,105.866,301,7,334,0
8992,14.8161,295,0,30,0,40.078,2667,8189,30,0,4294,1,25.5292,331,8,364,0
8924,14.7044,258,0,35,0,17.901,2716,8189,35,0,4115,1,367.028,366,9,399,0
8548,14.0848,313,0,0,0,62.08,2764,8187,0,0,4134,0,109.907,366,9,399,0
8273,13.6318,421,0,0,0,32.503,2810,8189,0,0,4032,0,406.389,366,9,399,0
8906,14.675,172,0,0,0,28.614,2860,8189,0,0,4393,0,414.632,366,9,399,0
8416,13.868,183,0,0,0,27.623,2906,8189,0,0,4130,0,491.79,366,9,399,0
8731,14.3861,157,0,0,0,10.499,2952,8189,0,0,4272,0,37.9633,366,9,399,0
8944,14.7375,258,0,0,0,34.151,2999,8189,0,0,4357,0,25.689,366,9,399,0
8990,14.8121,255,0,0,0,30.483,3042,8189,0,0,4041,0,498.477,366,9,399,0
8554,14.0945,198,0,0,0,19.501,3086,8191,0,0,4231,0,65.6464,366,9,399,0
8466,13.95,190,0,0,0,33.478,3129,8191,0,0,4180,0,29.8881,366,9,399,0
8830,14.55,319,0,288,0,40.847,468,8191,206,0,4234,0,424.167,572,9,687,0
8870,14.6157,261,0,0,0,23.13,706,8191,0,0,4363,0,57.0818,572,9,687,0
8572,14.1246,520,0,0,0,21.009,866,8189,0,0,3930,0,339.467,572,9,687,0
8732,14.3883,319,0,0,0,32.743,1008,8187,0,0,4188,0,59.1648,572,9,687,0
8693,14.3237,352,0,0,0,33.03,1134,8191,0,0,4222,0,291.416,572,9,687,0
8717,14.3631,197,0,235,0,25.087,264,8191,235,0,4294,0,156.876,807,9,922,0
9145,15.0688,285,0,0,0,68.995,593,8191,0,0,4409,0,247.897,807,9,922,0
8624,14.2107,344,0,0,0,25.184,790,8191,0,0,4271,0,27.1162,807,9,922,0
8771,14.4519,242,0,0,0,27.544,951,8187,0,0,4377,0,501.266,807,9,922,0
8917,14.6933,175,0,0,0,27.926,1089,8189,0,0,4399,0,38.667,807,9,922,0
8863,14.6042,287,0,0,0,24.646,1207,8189,0,0,4244,0,182.659,807,9,922,0
8502,14.0095,200,0,0,0,27.762,1314,8189,0,0,4223,0,104.894,807,9,922,0
8258,13.6073,271,0,0,0,25.813,1408,8191,0,0,4003,0,337.448,807,9,922,0
9143,15.0655,131,0,0,0,16.339,1509,8191,0,0,4588,0,474.916,807,9,922,0
9099,14.9932,351,0,0,0,32.535,1598,8191,0,0,4315,0,135.808,807,9,922,0
8352,13.7621,301,0,0,0,43.747,1674,8187,0,0,3869,0,77.0687,807,9,922,0
8950,14.7469,503,0,0,0,49.357,1753,8189,0,0,4260,0,87.8895,807,9,922,0
8576,14.131,205,0,0,0,21.619,1830,8189,0,0,4300,0,97.7412,807,9,922,0
8833,14.5541,480,0,0,0,44.627,1900,8189,0,0,4066,0,514.825,807,9,922,0
8801,14.5026,265,0,0,0,31.37,1972,8189,0,0,4396,0,127.713,807,9,922,0
8787,14.4789,371,0,0,0,45.25,2039,8185,0,0,4209,0,26.5097,807,9,922,0
