SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
4156,6.81902,212,0,0,0,26.833,273,8189,0,0,2011,0,67.2368,0,0,0,0
9200,15.1594,425,0,0,0,42.361,602,8191,0,0,4495,0,166.57,0,0,0,0
7910,13.0338,187,0,352,0,12.57,187,8191,195,0,3717,0,96.085,195,0,352,0
9448,15.5672,420,0,0,0,44.735,561,8191,0,0,4372,0,34.2833,195,0,352,0
8460,13.9397,555,0,0,0,40.114,737,8189,0,0,3588,0,293.079,195,0,352,0
8560,14.1036,437,0,0,0,61.259,896,8191,0,0,4044,0,122.486,195,0,352,0
8528,14.0523,235,0,11,0,34.161,1029,8189,11,0,4008,1,113.494,206,1,363,0
8670,14.2865,290,0,0,0,29.209,1151,8191,0,0,4150,0,408.569,206,1,363,0
8819,14.5319,154,0,0,0,22.197,1266,8191,0,0,4352,0,31.602,206,1,363,0
8787,14.4782,248,0,0,0,19.713,1368,8189,0,0,4186,0,88.2273,206,1,363,0
9252,15.2441,269,0,0,0,17.486,1472,8189,0,0,4616,0,203.61,206,1,363,0
9129,15.0414,269,0,18,0,14.035,1560,8191,18,0,4194,1,14.3294,224,2,381,0
9004,14.8362,251,0,0,0,18.524,1647,8191,0,0,4333,0,475.886,224,2,381,0
8610,14.1868,271,0,0,0,23.341,1727,8189,0,0,4215,0,382.908,224,2,381,0
9089,14.9769,154,0,0,0,16.848,1804,8191,0,0,4276,0,111.042,224,2,381,0
8613,14.1919,164,0,0,0,16.333,1877,8187,0,0,4211,0,52.9865,224,2,381,0
8128,13.3927,268,0,0,0,22.239,1944,8191,0,0,3959,0,98.8915,224,2,381,0
8667,14.2812,134,0,0,0,43.201,2011,8191,0,0,4173,0,358.173,224,2,381,0
8782,14.4711,234,0,0,0,40.261,2079,8189,0,0,4331,0,50.5705,224,2,381,0
8562,14.1083,159,0,0,0,15.847,2144,8187,0,0,4300,0,37.319,224,2,381,0
8660,14.2699,423,0,0,0,41.713,2201,8189,0,0,3891,0,37.1921,224,2,381,0
8834,14.5565,113,0,7,0,14.664,2264,8189,7,0,4374,1,184.83,231,3,388,0
9092,14.9812,564,0,0,0,55.743,2323,8189,0,0,4220,0,51.4291,231,3,388,0
8928,14.7104,327,0,0,0,37.8,2381,8189,0,0,4303,0,510.452,231,3,388,0
9362,15.426,498,0,0,0,38.387,2434,8189,0,0,3992,0,53.6803,231,3,388,0
9387,15.4675,192,0,0,0,26.596,2493,8191,0,0,4526,0,169.255,231,3,388,0
8816,14.5263,222,0,0,0,31.733,2548,8191,0,0,4288,0,524.389,231,3,388,0
8903,14.6693,312,0,0,0,30.645,2602,8189,0,0,4408,0,51.8148,231,3,388,0
9222,15.1955,245,0,0,0,29.079,2655,8191,0,0,4333,0,496.401,231,3,388,0
8616,14.1967,188,0,0,0,31.002,2705,8189,0,0,4208,0,143.043,231,3,388,0
9008,14.8429,381,0,0,0,13.046,2753,8189,0,0,4077,0,490.677,231,3,388,0
8735,14.3934,260,0,0,0,23.568,2802,8189,0,0,4230,0,207.274,231,3,388,0
8696,14.329,373,0,0,0,35.154,2850,8189,0,0,4214,0,81.9765,231,3,388,0
8859,14.598,253,0,0,0,14.922,2899,8189,0,0,4480,0,341.945,231,3,388,0
9345,15.3988,143,0,76,0,20.113,2945,8189,76,0,4116,5,41.0583,307,8,464,0
8984,14.8034,436,0,18,0,29.084,2987,8189,18,0,3940,1,236.191,325,9,482,0
8612,14.1904,263,0,0,0,21.233,3032,8189,0,0,4213,0,208.368,325,9,482,0
8559,14.1031,160,0,0,0,15.41,3074,8183,0,0,4014,0,30.4072,325,9,482,0
8514,14.0294,243,0,0,0,20.715,3115,8189,0,0,4019,0,160.078,325,9,482,0
8861,14.6012,253,0,0,0,16.091,3159,8189,0,0,4307,0,50.2492,325,9,482,0
9467,15.5983,250,0,13,0,29.871,3201,8189,13,0,4152,1,447.743,338,10,495,0
9179,15.1241,285,0,0,0,40.489,3244,8189,0,0,4295,0,145.06,338,10,495,0
8585,14.1462,182,0,0,0,33.706,3282,8189,0,0,3883,0,23.7164,338,10,495,0
8094,13.3371,389,0,325,0,31.544,422,8191,314,0,3792,0,113.654,652,10,820,0
9368,15.4367,411,0,0,0,45.325,682,8183,0,0,4486,0,80.2922,652,10,820,0
9273,15.2798,242,0,0,0,49.356,864,8137,0,0,4406,0,249.848,652,10,820,0
8947,14.742,448,0,0,0,42.141,1001,8189,0,0,4007,0,107.456,652,10,820,0
9386,15.466,279,0,0,0,42.553,1140,8191,0,0,4635,0,72.3686,652,10,820,0
9347,15.4021,305,0,0,0,34.239,1261,8189,0,0,4543,0,478.113,652,10,820,0
8843,14.5712,167,0,0,0,38.85,1364,8187,0,0,4238,0,32.9765,652,10,820,0
8740,14.4017,185,0,0,0,20.295,1463,8191,0,0,4364,0,191.153,652,10,820,0
9269,15.2738,635,0,0,0,24.114,1550,8191,0,0,4091,0,386.428,652,10,820,0
8649,14.2514,409,0,0,0,56.804,1636,8191,0,0,4300,0,517.515,652,10,820,0
9088,14.9748,460,0,0,0,26.725,1717,8189,0,0,4221,0,437.986,652,10,820,0
9280,15.2912,382,0,4,0,31.335,1792,8175,4,0,4118,1,74.4253,656,11,824,0
8919,14.6959,239,0,32,0,27.716,1863,8189,32,0,4066,2,34.1812,688,13,856,0
8130,13.3963,299,0,0,0,36.796,1929,8189,0,0,3916,0,149.085,688,13,856,0
9257,15.2509,451,0,0,0,37.824,2001,8189,0,0,4402,0,363.986,688,13,856,0
9063,14.9324,151,0,0,0,14.191,2068,8187,0,0,4254,0,313.245,688,13,856,0
8801,14.5017,417,0,0,0,42.445,2130,8189,0,0,4078,0,55.0201,688,13,856,0
9031,14.8804,449,0,0,0,34.64,2191,8191,0,0,4118,0,405.128,688,13,856,0
9363,15.428,557,0,0,0,39.846,2254,8189,0,0,4370,0,131.263,688,13,856,0
8846,14.5755,340,0,0,0,20.715,2315,8189,0,0,4351,0,421.967,688,13,856,0
8928,14.7114,203,0,0,0,18.219,2372,8191,0,0,4210,0,118.351,688,13,856,0
9512,15.6735,294,0,0,0,38.743,2431,8191,0,0,4414,0,36.2362,688,13,856,0
8754,14.4244,548,0,0,0,52.827,2482,8187,0,0,3911,0,306.223,688,13,856,0
8777,14.4624,490,0,0,0,29.362,2532,8191,0,0,3946,0,417.933,688,13,856,0
8831,14.552,101,0,0,0,38.85,2586,8191,0,0,4322,0,34.519,688,13,856,0
9075,14.953,128,0,0,0,10.891,2639,8189,0,0,4288,0,27.4853,688,13,856,0
9235,15.2172,284,0,41,0,19.662,2690,8191,41,0,4253,1,131.153,729,14,897,0
9082,14.9648,149,0,0,0,19.576,2743,8189,0,0,4500,0,484.509,729,14,897,0
8846,14.5757,346,0,0,0,24.718,2790,8187,0,0,4073,0,54.2406,729,14,897,0
9266,15.268,425,0,0,0,39.441,2839,8189,0,0,4319,0,382.611,729,14,897,0
8485,13.9813,190,0,0,0,17.8,2886,8191,0,0,4203,0,298,729,14,897,0
8798,14.4951,416,0,0,0,32.98,2932,8189,0,0,4208,0,26.7734,729,14,897,0
8874,14.6215,345,0,32,0,18.93,2978,8187,32,0,4216,2,193.383,761,16,929,0
9063,14.9332,344,0,0,0,25.502,3023,8191,0,0,4197,0,176.053,761,16,929,0
9226,15.2022,199,0,0,0,20.71,3071,8187,0,0,4553,0,402.071,761,16,929,0
8481,13.9748,230,0,0,0,22.13,3112,8189,0,0,4022,0,480.343,761,16,929,0
8816,14.5262,224,0,0,0,28.242,3153,8191,0,0,3993,0,243.411,761,16,929,0
8554,14.0954,398,0,0,0,66.325,3195,8187,0,0,4162,0,360.891,761,16,929,0
8844,14.5731,197,0,0,0,10.713,3237,8189,0,0,4256,0,124.909,761,16,929,0
7793,12.8418,215,0,198,0,16.28,396,8189,195,0,3792,0,102.45,956,16,1127,0
8223,13.5501,182,0,0,0,11.682,643,8189,0,0,4015,0,37.4986,956,16,1127,0
9195,15.15,293,0,0,0,28.214,832,8189,0,0,4365,0,148.035,956,16,1127,0
8879,14.63,351,0,0,0,40.03,987,8189,0,0,4409,0,25.511,956,16,1127,0
8454,13.93,369,0,0,0,31.181,1116,8189,0,0,4219,0,469.909,956,16,1127,0
9140,15.0602,301,0,0,0,42.14,1231,8189,0,0,4217,0,69.0875,956,16,1127,0
9130,15.0437,207,0,582,0,24.723,1332,8189,582,0,4042,1,307.748,1538,17,1709,0
8857,14.5943,333,0,0,0,35.181,1432,8189,0,0,4360,0,46.8905,1538,17,1709,0
9103,14.9995,177,0,0,0,17.237,1526,8187,0,0,4332,0,536.572,1538,17,1709,0
8493,13.9937,278,0,0,0,32.918,1610,8187,0,0,4120,0,124.205,1538,17,1709,0
8297,13.6714,409,0,0,0,38.579,1687,8189,0,0,3973,0,408.908,1538,17,1709,0
8392,13.8276,272,0,0,0,51.516,1762,8189,0,0,4039,0,359,1538,17,1709,0
7483,12.3302,247,0,162,0,25.415,266,8189,162,0,3609,0,48.1298,1700,17,1871,0
8938,14.7273,251,0,0,0,39.513,588,8189,0,0,4293,0,220.427,1700,17,1871,0
8942,14.7339,224,0,0,0,44.686,779,8187,0,0,4097,0,78.4975,1700,17,1871,0
9185,15.135,312,0,311,0,32.378,937,8189,311,0,4233,4,50.9545,2011,21,2182,0
9009,14.8442,195,0,0,0,8.253,1075,8191,0,0,4332,0,34.9343,2011,21,2182,0
9393,15.4779,181,0,0,0,28.932,1197,8189,0,0,4334,0,123.134,2011,21,2182,0
8607,14.1825,152,0,0,0,19.124,1307,8189,0,0,4324,0,28.1495,2011,21,2182,0
8993,14.8175,400,0,0,0,42.764,1405,8189,0,0,4124,0,159.19,2011,21,2182,0
9149,15.0752,462,0,0,0,28.684,1497,8189,0,0,4181,0,160.07,2011,21,2182,0
8516,14.0317,438,0,0,0,56.109,1580,8189,0,0,3984,0,209.708,2011,21,2182,0
7926,13.06,340,0,221,0,40.412,374,8189,204,0,3863,0,162.682,2215,21,2403,0
9108,15.0072,391,0,62,0,88.269,645,8189,12,0,4319,1,17.9648,2227,22,2465,0
9254,15.2474,331,0,49,0,31.763,815,8191,99,0,3879,5,161.891,2326,27,2514,0
9345,15.3976,329,0,0,0,45.918,970,8189,0,0,4326,0,49.5224,2326,27,2514,0
8850,14.5828,421,0,0,0,49.602,1103,8189,0,0,4300,0,174.836,2326,27,2514,0
8665,14.2775,287,0,0,0,46.23,1222,8191,0,0,4329,0,193.139,2326,27,2514,0
8326,13.7188,206,0,0,0,24.296,1325,8189,0,0,4117,0,146.97,2326,27,2514,0
9204,15.1662,191,0,0,0,16.325,1431,8185,0,0,4548,0,418.879,2326,27,2514,0
9172,15.1128,292,0,36,0,23.757,1515,8189,36,0,3879,1,361.982,2362,28,2550,0
8390,13.8247,161,0,0,0,17.992,1603,8191,0,0,4271,0,173.061,2362,28,2550,0
9096,14.9883,180,0,0,0,14.805,1690,8191,0,0,4501,0,549.934,2362,28,2550,0
8899,14.664,170,0,0,0,13.326,1769,8191,0,0,4247,0,33.7115,2362,28,2550,0
8629,14.2185,173,0,0,0,21.887,1842,8189,0,0,4137,0,36.2115,2362,28,2550,0
8309,13.6905,212,0,387,0,25.164,444,8191,365,0,3870,1,32.0487,2727,29,2937,0
9212,15.179,302,0,0,0,36.913,686,8187,0,0,4282,0,332.674,2727,29,2937,0
8862,14.6018,179,0,0,0,15.187,871,8189,0,0,4490,0,32.8908,2727,29,2937,0
8788,14.4802,346,0,0,0,47.193,1012,8189,0,0,4169,0,320.899,2727,29,2937,0
8533,14.0606,130,0,0,0,25.876,1136,8189,0,0,4162,0,144.945,2727,29,2937,0
9003,14.8342,312,0,0,0,17.152,1250,8191,0,0,4255,0,415.433,2727,29,2937,0
8944,14.7369,321,0,0,0,50.773,1353,8189,0,0,4158,0,35.6759,2727,29,2937,0
9110,15.0109,278,0,31,0,63.759,1444,8189,31,0,3984,1,326.599,2758,30,2968,0
8998,14.8267,350,0,0,0,22.031,1538,8187,0,0,4400,0,36.4785,2758,30,2968,0
9149,15.0754,230,0,93,0,17.11,1618,8189,93,0,3922,3,274.382,2851,33,3061,0
8737,14.3961,510,0,0,0,45.762,1697,8187,0,0,4137,0,55.2508,2851,33,3061,0
8973,14.7857,248,0,0,0,33.798,1777,8191,0,0,4301,0,186.254,2851,33,3061,0
9222,15.1962,167,0,0,0,15.006,1854,8191,0,0,4359,0,418.282,2851,33,3061,0
8873,14.6211,262,0,0,0,34.244,1920,8189,0,0,3940,0,125.7,2851,33,3061,0
9234,15.2157,185,0,0,0,11.316,1991,8189,0,0,4324,0,52.5794,2851,33,3061,0
8680,14.302,178,0,0,0,13.621,2057,8189,0,0,4169,0,319.984,2851,33,3061,0
8529,14.0535,258,0,0,0,15.71,2118,8189,0,0,4003,0,117.545,2851,33,3061,0
8958,14.7607,452,0,0,0,41.676,2181,8189,0,0,4227,0,35.7122,2851,33,3061,0
8341,13.744,120,0,0,0,16.233,2243,8189,0,0,4284,0,434.846,2851,33,3061,0
8904,14.6716,437,0,0,0,42.152,2299,8189,0,0,3961,0,96.4805,2851,33,3061,0
8858,14.5955,187,0,0,0,18.911,2358,8189,0,0,4326,0,65.6135,2851,33,3061,0
9424,15.5287,313,0,22,0,16.046,2416,8189,22,0,4325,1,377.623,2873,34,3083,0
8474,13.9636,232,0,0,0,38.071,2472,8189,0,0,4250,0,91.347,2873,34,3083,0
8831,14.5515,136,0,0,0,39.993,2528,8189,0,0,4412,0,182.429,2873,34,3083,0
9001,14.8319,354,0,0,0,45.141,2583,8191,0,0,4345,0,411.237,2873,34,3083,0
8563,14.1094,147,0,0,0,32.731,2637,8191,0,0,4382,0,38.4116,2873,34,3083,0
8604,14.1777,289,0,0,0,42.821,2686,8189,0,0,4141,0,197.107,2873,34,3083,0
8750,14.4142,158,0,0,0,18.949,2737,8191,0,0,4283,0,58.4776,2873,34,3083,0
9095,14.9864,306,0,0,0,25.525,2788,8189,0,0,4426,0,439.92,2873,34,3083,0
9139,15.0594,534,0,20,0,32.311,2836,8189,20,0,4206,1,273.589,2893,35,3103,0
8432,13.8941,122,0,16,0,24.463,2879,8187,16,0,3867,1,141.914,2909,36,3119,0
8693,14.3239,396,0,0,0,29.953,2926,8189,0,0,4208,0,280.783,2909,36,3119,0
8365,13.7794,376,0,0,0,22.58,2968,8189,0,0,3859,0,127.507,2909,36,3119,0
8152,13.4324,372,0,0,0,40.791,3010,8189,0,0,3921,0,48.8912,2909,36,3119,0
8346,13.7518,323,0,0,0,21.553,3050,8189,0,0,3815,0,320.798,2909,36,3119,0
7990,13.1642,252,0,0,0,19.59,3090,8187,0,0,3874,0,206.199,2909,36,3119,0
8633,14.2249,527,0,3,0,46.608,3131,8187,3,0,3945,1,94.7518,2912,37,3122,0
8488,13.9857,238,0,0,0,17.844,3173,8187,0,0,4178,0,81.9962,2912,37,3122,0
8431,13.8905,343,0,0,0,29.033,3215,8189,0,0,4130,0,54.9229,2912,37,3122,0
8331,13.7251,271,0,0,0,37.656,3256,8189,0,0,4173,0,195.891,2912,37,3122,0
