SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
2736,31.6556,263,0,0,0,87.874,1397,8189,0,0,1395,0,97.121,0,0,0,0
2924,34.0492,247,0,0,0,131.324,2831,8189,0,0,1434,0,40.8146,0,0,0,0
2828,32.9352,160,0,0,0,68.002,4255,8189,0,0,1424,0,48.5139,0,0,0,0
2633,30.6624,156,0,0,0,21.707,5598,8191,0,0,1343,0,84.8557,0,0,0,0
2819,32.8309,235,0,0,0,69.336,7010,8187,0,0,1412,0,56.7258,0,0,0,0
2735,31.8523,208,0,0,0,79.994,8400,8191,0,0,1390,0,45.8698,0,0,0,0
2708,31.5377,234,0,0,0,108.74,9687,8189,0,0,1287,0,53.01,0,0,0,0
2636,30.6992,298,0,0,0,105.838,10986,8189,0,0,1299,0,56.1434,0,0,0,0
2613,30.4328,205,0,0,0,53.131,12349,8187,0,0,1363,0,64.3668,0,0,0,0
2877,33.5064,215,0,0,0,64.839,13807,8189,0,0,1458,0,47.0346,0,0,0,0
2683,31.2444,167,0,0,0,73.011,15178,8189,0,0,1371,0,44.1343,0,0,0,0
2754,32.0713,152,0,0,0,44.871,16575,8189,0,0,1397,0,67.5002,0,0,0,0
2775,32.3154,190,0,0,0,114.477,17950,8189,0,0,1375,0,71.2508,0,0,0,0
2670,31.0954,105,0,0,0,43.51,19341,8189,0,0,1391,0,57.611,0,0,0,0
2822,32.8643,287,0,0,0,118.616,20671,8189,0,0,1330,0,55.6774,0,0,0,0
2729,31.7809,141,0,0,0,75.104,21971,8189,0,0,1300,0,453.608,0,0,0,0
2674,31.1412,307,0,0,0,90.839,23238,8189,0,0,1267,0,63.1322,0,0,0,0
2776,32.3296,376,0,0,0,139.938,24478,8191,0,0,1240,0,50.9949,0,0,0,0
2716,31.6315,232,0,0,0,99.915,25875,8191,0,0,1397,0,59.5329,0,0,0,0
2657,30.9423,223,0,0,0,108.113,27212,8189,0,0,1337,0,53.243,0,0,0,0
2814,32.7731,194,0,0,0,73.525,28546,8189,0,0,1334,0,239.017,0,0,0,0
2732,31.8175,126,0,0,0,68.86,29961,8189,0,0,1415,0,109.514,0,0,0,0
2686,31.2797,148,0,0,0,51.743,31302,8189,0,0,1341,0,37.0057,0,0,0,0
2787,32.4586,100,0,0,0,52.297,32740,8189,0,0,1438,0,44.9846,0,0,0,0
2734,31.842,215,0,0,0,72.008,34066,8189,0,0,1326,0,44.4488,0,0,0,0
2719,31.6663,117,0,0,0,36.233,35483,8191,0,0,1417,0,35.5031,0,0,0,0
2547,29.6603,185,0,0,0,69.005,36716,8189,0,0,1233,0,47.7917,0,0,0,0
2794,32.5381,236,0,0,0,85.609,37988,8189,0,0,1272,0,85.1585,0,0,0,0
2767,32.2238,184,0,0,0,55.794,39391,8189,0,0,1403,0,58.7176,0,0,0,0
2616,30.4659,324,0,0,0,85.321,40643,8191,0,0,1252,0,59.5562,0,0,0,0
2713,31.5965,101,0,0,0,67.142,42104,8191,0,0,1461,0,55.9686,0,0,0,0
2657,30.9431,343,0,0,0,135.485,43331,8189,0,0,1227,0,48.7585,0,0,0,0
2870,33.4234,271,0,0,0,80.91,44690,8191,0,0,1359,0,57.809,0,0,0,0
2666,31.0482,235,0,0,0,152.063,45926,8189,0,0,1236,0,113.917,0,0,0,0
2793,32.5272,258,0,0,0,128.797,47239,8189,0,0,1313,0,47.9898,0,0,0,0
2791,32.5036,123,0,0,0,35.82,48729,8191,0,0,1490,0,50.4358,0,0,0,0
2608,30.3726,193,0,0,0,113.178,50021,8189,0,0,1292,0,68.2922,0,0,0,0
2817,32.8064,333,0,0,0,124.685,51377,8191,0,0,1356,0,81.3729,0,0,0,0
2625,30.571,200,0,0,0,46.067,52734,8189,0,0,1357,0,71.0062,0,0,0,0
2739,31.899,211,0,0,0,72.294,54105,8189,0,0,1371,0,1168.06,0,0,0,0
