SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
594,5.39401,101,0,9,0,135.286,143,8191,9,0,141,9,8.77003,9,9,9,0,0,-640437212477613
378,3.64595,50,0,163,0,44.588,53,8189,73,0,57,14,7.68946,82,23,172,0,1,2853972674
505,4.87078,75,0,15,0,129.224,75,8190,15,0,140,15,7.12987,97,38,187,0,1,2756597970
547,5.276,74,0,6,0,96.23,76,8189,6,0,105,6,8.48059,103,44,193,0,1,2826815908
496,4.78401,78,0,7,0,102.17,78,8189,7,0,141,7,8.4227,110,51,200,0,1,2789814496
534,5.15074,71,0,5,0,88.898,80,8189,5,0,162,5,8.76038,115,56,205,0,1,2731910202
380,3.66523,41,0,83,0,64.799,41,8189,62,0,121,3,9.95674,177,59,288,0,2,2828344176
529,5.10238,46,0,5,0,64.603,46,8189,5,0,189,5,10.5935,182,64,293,0,2,2777309332
477,4.60085,49,0,8,0,80.068,49,8189,8,0,174,8,8.78933,190,72,301,0,2,2770604144
473,4.56228,53,0,6,0,92.451,53,8189,6,0,164,6,7.15882,196,78,307,0,2,2754765566
370,3.56878,28,0,55,0,49.259,28,8189,55,0,125,2,5.72126,251,80,362,0,3,2862278720
510,4.91906,36,0,1,0,61.137,36,8189,1,0,241,1,7.9789,252,81,363,0,3,2829385846
460,4.43686,40,0,5,0,65.009,40,8191,5,0,161,5,9.94709,257,86,368,0,3,2798686576
497,4.79376,44,0,4,0,65.337,44,8190,4,0,195,4,7.29389,261,90,372,0,3,2798838168
479,4.62016,48,0,3,0,74.138,48,8189,3,0,160,3,7.79558,264,93,375,0,3,2795542232
438,4.22469,28,0,50,0,40.661,28,8189,50,0,189,1,8.54813,314,94,425,0,4,2791877718
554,5.34355,36,0,2,0,37.898,36,8189,2,0,248,2,9.3875,316,96,427,0,4,2768405528
499,4.81293,42,0,2,0,71.773,42,8190,2,0,236,2,7.91136,318,98,429,0,4,2579655414
531,5.12169,47,0,2,0,81.646,47,8191,2,0,228,2,6.78254,320,100,431,0,4,3029971602
488,4.70686,50,0,9,0,93.233,50,8153,9,0,158,9,7.48685,329,109,440,0,4,2804647958
551,5.31499,54,0,5,0,91.136,54,8190,5,0,222,5,8.71214,334,114,445,0,4,2770407024
419,4.04159,31,0,54,0,53.117,31,8189,54,0,172,0,7.29389,388,114,499,0,5,2722538744
480,4.62966,38,0,2,0,62.29,38,8190,2,0,222,2,6.50275,390,116,501,0,5,2737241008
533,5.14139,43,0,4,0,62.076,43,8190,4,0,217,4,9.02088,394,120,505,0,5,2946405252
529,5.10257,48,0,5,0,78.018,48,8189,5,0,203,5,9.60941,399,125,510,0,5,2715098750
442,4.26312,27,0,52,0,47.64,27,8189,52,0,190,3,10.5356,451,128,562,0,6,2826360404
559,5.39203,35,0,1,0,57.405,35,8189,1,0,267,1,12.3205,452,129,563,0,6,2820547380
402,3.87751,20,0,40,0,34.413,20,8189,40,0,176,1,9.648,492,130,603,0,7,2795595894
468,4.51412,29,0,0,0,47.15,29,8189,0,0,236,0,8.9437,492,130,603,0,7,2805052460
441,4.25347,35,0,3,0,62.368,35,8189,3,0,190,3,9.06912,495,133,606,0,7,2617638366
534,5.15026,40,0,3,0,54.571,40,8189,3,0,202,3,9.91814,498,136,609,0,7,2967468252
562,5.42038,46,0,3,0,76.483,46,8189,3,0,227,3,10.9119,501,139,612,0,7,2775860458
525,5.06379,49,0,5,0,77.824,49,8189,5,0,158,5,10.6224,506,144,617,0,7,2772051128
535,5.16035,53,0,5,0,81.212,53,8189,5,0,198,5,9.84096,511,149,622,0,7,2828697746
465,4.48434,56,0,7,0,95.429,56,8190,7,0,156,7,9.72518,518,156,629,0,7,2715850872
471,4.5431,58,0,6,0,101.41,58,8191,6,0,130,6,8.78933,524,162,635,0,7,2882692106
495,4.77474,60,0,7,0,81.293,60,8189,7,0,134,7,8.50954,531,169,642,0,7,2791578090
531,5.12152,58,0,6,0,87.118,63,8128,6,0,179,6,10.333,537,175,648,0,7,2674840140
562,5.42071,65,0,6,0,91.439,66,8189,6,0,198,6,10.4777,543,181,654,0,7,2921592576
518,4.99634,64,0,6,0,86.328,68,8189,6,0,152,6,9.46469,549,187,660,0,7,2730868230
479,4.62033,70,0,5,0,95.101,70,8189,5,0,143,5,9.22349,554,192,665,0,7,2707426254
573,5.5266,67,0,5,0,97.86,73,8189,5,0,159,5,9.59011,559,197,670,0,7,2877615860
411,3.96423,38,0,74,0,62.179,38,8189,61,0,143,2,11.3075,620,199,744,0,8,2751109592
474,4.57191,42,0,5,0,69.627,42,8191,5,0,145,5,10.4584,625,204,749,0,8,2815850996
522,5.03489,46,0,3,0,75.285,46,8189,3,0,199,3,10.6321,628,207,752,0,8,2885334786
535,5.1604,50,0,6,0,76.877,50,8191,6,0,175,6,10.6032,634,213,758,0,8,2763807174
453,4.36934,53,0,6,0,91.392,53,8191,6,0,155,6,8.82792,640,219,764,0,8,2579424148
513,4.94791,54,0,3,0,102.623,56,8189,3,0,160,3,7.9789,643,222,767,0,8,3020912370
486,4.68761,58,0,7,0,77.953,58,8189,7,0,135,7,8.22974,650,229,774,0,8,2811487490
421,4.06088,30,0,62,0,47.365,30,8191,51,0,122,3,8.442,701,232,836,0,9,2790868626
544,5.24713,37,0,38,0,61.352,2,8190,38,0,255,1,10.497,739,233,874,0,10,2506095508
406,3.91589,26,0,0,0,41.053,26,8191,0,0,198,0,10.333,739,233,874,0,10,3054141426
551,5.31459,35,0,0,0,55.176,35,8189,0,0,276,0,9.23314,739,233,874,0,10,2804453008
523,5.04441,40,0,5,0,55.424,40,8189,5,0,197,5,6.33874,744,238,879,0,10,2794175776
502,4.84197,44,0,3,0,67.404,44,8190,3,0,195,3,6.00106,747,241,882,0,10,2815201396
537,5.17958,49,0,4,0,73.012,49,8190,4,0,207,4,10.5646,751,245,886,0,10,2784551574
483,4.65879,52,0,5,0,72.582,52,8190,5,0,175,5,9.82166,756,250,891,0,10,2592480184
493,4.75517,32,0,53,0,47.937,32,8189,53,0,210,1,8.15256,809,251,944,0,11,2982308126
545,5.25653,39,0,0,0,59.813,39,8189,0,0,273,0,9.39715,809,251,944,0,11,2801227828
544,5.24698,45,0,3,0,66.415,45,8189,3,0,238,3,10.5356,812,254,947,0,11,2748231318
529,5.10235,50,0,3,0,75.727,50,8189,3,0,222,3,9.23314,815,257,950,0,11,2735856732
508,4.89998,53,0,5,0,85.226,53,8189,5,0,159,5,10.526,820,262,955,0,11,2904928292
394,3.80061,30,0,54,0,65.646,30,8189,33,0,173,1,10.7865,853,263,1009,0,12,2803075478
369,3.55894,20,0,33,0,46.8,20,8189,33,0,163,1,8.52883,886,264,1042,0,13,2802124318
466,4.49502,30,0,0,0,51.262,30,8189,0,0,234,0,7.56403,886,264,1042,0,13,2784361384
488,4.7071,36,0,3,0,52.153,36,8189,3,0,201,3,8.06573,889,267,1045,0,13,2783826010
510,4.91892,41,0,3,0,89.077,41,8151,3,0,207,3,7.90171,892,270,1048,0,13,2809623572
495,4.77448,45,0,5,0,80.332,45,8189,5,0,168,5,7.92101,897,275,1053,0,13,2796335780
459,4.42721,48,0,4,0,72.879,48,8191,4,0,166,4,7.87277,901,279,1057,0,13,2583135296
