SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
687,3.53636,65,0,3,0,78.28,116,8189,3,0,226,3,6.04336,3,3,3,0,0,-626463415935595
532,3.00375,3,0,154,0,91.982,3,8043,65,0,134,6,7.07694,68,9,157,0,1,2614986978
658,3.71537,110,0,5,0,78.172,110,8191,5,0,204,5,7.54573,73,14,162,0,1,2765990960
835,4.71475,118,0,3,0,64.574,168,8189,3,0,252,3,8.53413,76,17,165,0,1,2942530648
684,3.86249,99,0,15,0,143.113,188,8176,14,0,111,15,8.64709,90,32,180,0,1,2850794932
799,4.51148,120,0,13,0,106.068,211,8190,14,0,143,13,6.50085,104,45,193,0,1,2651956132
788,4.4495,73,0,4,0,106.489,243,8189,4,0,231,4,8.0597,108,49,197,0,1,2846358872
877,4.95224,76,0,8,0,119.563,265,8191,8,0,171,8,8.70922,116,57,205,0,1,2879774254
788,4.44971,102,0,159,0,80.664,102,8190,98,0,226,4,10.8668,214,61,364,0,2,2757138398
863,4.87342,87,0,6,0,99.314,157,8191,6,0,223,6,10.0817,220,67,370,0,2,2848527990
730,4.12224,174,0,3,0,86.562,187,8189,3,0,164,3,12.2279,223,70,373,0,2,2654120574
796,4.49491,73,0,5,0,97.274,226,8189,5,0,249,5,10.2963,228,75,378,0,2,2936599330
772,4.35906,249,0,5,0,130.698,249,8191,5,0,173,5,9.65243,233,80,383,0,2,2462545470
855,4.82814,95,0,4,0,94.042,292,8190,3,0,361,4,12.4821,236,84,387,0,2,3126506628
690,3.8961,104,0,24,0,133.472,302,8166,25,0,97,24,11.6292,261,108,411,0,2,2647334634
501,2.82889,33,0,323,0,45.928,33,8189,205,0,32,21,10.0873,466,129,734,0,3,2945839396
807,4.55708,120,0,9,0,81.935,120,8150,9,0,210,9,9.48864,475,138,743,0,3,2793033198
771,4.35353,161,0,8,0,94.163,161,8136,8,0,177,8,9.34179,483,146,751,0,3,2416851052
417,2.35477,75,0,166,0,60.508,81,8191,63,0,116,5,7.91285,546,151,917,0,4,3177004110
694,3.91872,69,0,5,0,109.711,131,8189,5,0,169,5,7.88461,551,156,922,0,4,2791150530
873,4.9294,195,0,1,0,175.262,198,8189,1,0,345,1,10.6182,552,157,923,0,4,2748560318
840,4.74305,85,0,3,0,156.81,240,8189,3,0,285,3,8.79958,555,160,926,0,4,2824811948
738,4.16711,9,0,200,0,89.604,9,8189,136,0,88,10,9.72586,691,170,1126,0,5,2790707318
807,4.55701,70,0,2,0,101.326,141,8189,2,0,320,2,10.3245,693,172,1128,0,5,2815568784
782,4.41582,93,0,3,0,70.219,194,8187,3,0,278,3,9.40392,696,175,1131,0,5,2795726136
808,4.56265,85,0,4,0,114.972,229,8189,4,0,231,4,7.81683,700,179,1135,0,5,2790914644
773,4.36472,148,0,5,0,89.349,260,8191,5,0,236,5,6.55733,705,184,1140,0,5,2754163916
785,4.43247,57,0,3,0,88.866,290,8189,3,0,263,3,7.99192,708,187,1143,0,5,2779690471
819,4.62451,74,0,3,0,116.206,319,8189,3,0,274,3,8.86171,711,190,1146,0,5,2850355139
772,4.35908,131,0,8,0,78.544,335,8190,8,0,161,8,9.77104,719,198,1154,0,5,2686664918
781,4.40987,78,0,6,0,163.972,353,8189,6,0,199,6,7.31416,725,204,1160,0,5,2808798398
868,4.9011,341,0,4,0,151.445,371,8191,4,0,205,4,6.13373,729,208,1164,0,5,2623295626
729,4.11629,106,0,17,0,109.266,379,8191,17,0,85,17,8.19525,746,225,1181,0,5,2898537712
525,2.96454,3,0,403,0,89.639,6,8189,81,0,25,22,8.33645,827,247,1584,0,6,2957136518
771,4.35322,107,0,3,0,80.768,129,8189,3,0,272,3,10.3528,830,250,1587,0,6,2764128500
653,3.68712,64,0,6,0,132.581,172,8191,6,0,203,6,12.0924,836,256,1593,0,6,2786697718
675,3.81112,77,0,8,0,150.726,194,8190,8,0,125,8,13.4648,844,264,1601,0,6,2816853452
774,4.37056,139,0,14,0,95.404,210,8190,14,0,104,14,9.82752,858,278,1615,0,6,2733953278
920,5.19485,85,0,2,0,185.654,249,8189,2,0,279,2,7.46101,860,280,1617,0,6,2848144558
811,4.57914,156,0,2,0,87.179,288,8191,2,0,322,2,7.58526,862,282,1619,0,6,2497010108
757,4.27484,120,0,6,0,134.214,306,8191,6,0,172,6,7.41582,868,288,1625,0,6,3092657038
737,4.16176,46,0,3,0,98.346,333,8189,3,0,266,3,11.4259,871,291,1628,0,6,2812171740
