SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
2142,0.907679,235,0,0,0,86.344,246,8189,0,0,960,0,9.26374,0,0,0,0,0,-621805933951828
3083,1.38082,241,0,0,0,60.798,397,8191,0,0,1516,0,3.66106,0,0,0,0,0,2790974648
3174,1.42171,368,0,0,0,102.473,505,8189,0,0,1529,0,14.2168,0,0,0,0,0,2787265614
3238,1.45037,328,0,0,0,75.626,598,8189,0,0,1610,0,22.9242,0,0,0,0,0,2800845026
3105,1.39069,336,0,0,0,110.031,676,8189,0,0,1544,0,6.4279,0,0,0,0,0,2784321974
3086,1.38225,133,0,0,0,45.927,739,8189,0,0,1394,0,55.2783,0,0,0,0,0,2798222154
3233,1.44802,233,0,0,0,113.416,804,8189,0,0,1573,0,14.6447,0,0,0,0,0,2800389462
3012,1.34906,222,0,0,0,75.004,862,8189,0,0,1516,0,4.72147,0,0,0,0,0,2774858986
2980,1.33468,434,0,0,0,102.169,912,8189,0,0,1372,0,8.57203,0,0,0,0,0,2777598348
2852,1.27747,191,0,0,0,63.939,960,8191,0,0,1416,0,31.4079,0,0,0,0,0,2815041922
3280,1.46917,306,0,0,0,92.65,1012,8187,0,0,1585,0,20.4826,0,0,0,0,0,2781612484
3051,1.36657,216,0,0,0,32.968,1060,8187,0,0,1573,0,9.06438,0,0,0,0,0,2822975176
3079,1.37913,363,0,0,0,116.301,1100,8189,0,0,1360,0,22.0317,0,0,0,0,0,2768205426
3213,1.43915,244,0,0,0,145.269,1143,8189,0,0,1512,0,6.04083,0,0,0,0,0,2788992458
2916,1.3061,409,0,0,0,53.436,1181,8187,0,0,1379,0,3.41869,0,0,0,0,0,2805092052
2904,1.30078,332,0,0,0,93.973,1218,8189,0,0,1384,0,3.25248,0,0,0,0,0,2808704012
3191,1.42935,431,0,0,0,131.732,1255,8187,0,0,1424,0,7.17651,0,0,0,0,0,2781029578
3234,1.44851,245,0,0,0,95.468,1296,8187,0,0,1636,0,60.9034,0,0,0,0,0,2804463984
3054,1.36794,173,0,0,0,47.815,1334,8189,0,0,1564,0,75.0969,0,0,0,0,0,2793735910
3339,1.49562,597,0,0,0,140.115,1366,8189,0,0,1355,0,27.5874,0,0,0,0,0,2796156334
3229,1.44635,346,0,0,0,144.26,1392,8189,0,0,1097,0,28.284,0,0,0,0,0,2794104790
3167,1.41859,214,0,0,0,37.503,1428,8187,0,0,1576,0,4.70758,0,0,0,0,0,2775876956
3276,1.46742,351,0,0,0,96.415,1462,8187,0,0,1575,0,7.23296,0,0,0,0,0,2819730096
3164,1.41721,360,0,0,0,113.689,1496,8187,0,0,1539,0,15.0156,0,0,0,0,0,2781158184
3114,1.39471,223,0,0,0,85.102,1530,8189,0,0,1608,0,4.58304,0,0,0,0,0,2792189792
3328,1.49067,445,0,0,0,81.894,1562,8189,0,0,1556,0,40.9817,0,0,0,0,0,2792670636
3067,1.37369,296,0,0,0,99.225,1593,8187,0,0,1532,0,7.08198,0,0,0,0,0,2772689276
3023,1.35393,124,0,0,0,35.631,1624,8189,0,0,1559,0,6.51974,0,0,0,0,0,2797767454
3719,1.66576,112,0,0,0,71.455,1656,8189,0,0,1634,0,3.92269,0,0,0,0,0,2816862462
3239,1.45081,303,0,0,0,95.89,1685,8189,0,0,1527,0,33.1493,0,0,0,0,0,2764009262
3031,1.35758,109,0,0,0,41.086,1713,8189,0,0,1499,0,10.7014,0,0,0,0,0,2832046280
3108,1.39211,154,0,0,0,24.899,1742,8189,0,0,1535,0,4.63994,0,0,0,0,0,2797392542
3255,1.45799,529,0,0,0,102.652,1768,8189,0,0,1432,0,3.41018,0,0,0,0,0,2794028216
3161,1.41575,286,0,0,0,105.842,1793,8189,0,0,1381,0,4.45402,0,0,0,0,0,2749123846
3157,1.41394,192,0,0,0,33.75,1821,8189,0,0,1629,0,33.8119,0,0,0,0,0,2800590562
3477,1.55736,281,0,0,0,66.327,1845,8189,0,0,1372,0,36.6244,0,0,0,0,0,2828106320
3228,1.44589,221,0,0,0,39.449,1873,8187,0,0,1613,0,7.11648,0,0,0,0,0,2795077160
3062,1.3716,270,0,0,0,87.694,1899,8191,0,0,1512,0,10.3573,0,0,0,0,0,2792567430
3179,1.42392,399,0,0,0,49.187,1924,8191,0,0,1520,0,3.03386,0,0,0,0,0,2785159154
