SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
602,4.29946,73,0,12,0,90.157,120,8158,12,2922,33,12,8.17571,12,12,12,0,0,-649752238670250
295,2.25541,29,0,2,0,39.74,57,8190,2,3636.45,47,2,7.87744,14,14,14,0,0,2620233868
322,2.462,20,0,0,0,32.899,43,8186,0,3046.52,58,0,9.82003,14,14,14,0,0,2884637812
356,2.72195,10,0,2,0,69.806,279,8181,2,3377.15,41,2,10.3554,16,16,16,0,0,2874863054
321,2.45421,20,0,1,0,39.687,101,8189,1,3255.15,45,1,9.10112,17,17,17,0,0,2774257654
363,2.77546,19,0,0,0,32.418,60,8187,0,2701.2,58,0,10.0801,17,17,17,0,0,2784315282
432,3.30192,28,0,0,0,30.033,50,8183,0,2292.5,59,0,9.18525,17,17,17,0,0,2723110628
500,3.82293,53,0,0,0,40.119,62,8175,0,1997.18,60,0,9.43763,17,17,17,0,0,2855458144
557,4.2589,16,0,0,0,43.603,67,8181,0,1773.97,70,0,10.9213,17,17,17,0,0,2831490956
635,4.85523,50,0,0,0,52.698,83,8183,0,1599.47,64,0,10.363,17,17,17,0,0,2777417258
618,4.72504,31,0,1,0,44.899,66,8191,1,1646.28,62,1,9.26938,18,18,18,0,0,2815755194
580,4.4347,29,0,1,0,84.333,136,8171,1,1706.2,51,1,10.3019,19,19,19,0,0,2785200866
660,5.04663,26,0,0,0,51.953,126,8191,0,1538.82,71,0,8.77226,19,19,19,0,0,2812583592
626,4.78666,173,0,6,0,65.282,265,8191,6,2631,39,6,8.9711,25,25,25,0,0,2252632046
344,2.63041,22,0,266,0,33.241,45,8189,12,2653.66,37,1,9.88886,37,26,291,0,1,3325897400
422,3.2266,24,0,0,0,36.871,53,8191,0,2289.18,58,0,8.55046,37,26,291,0,1,2803944780
494,3.77709,22,0,0,0,39.44,57,8191,0,2018.82,66,0,11.0514,37,26,291,0,1,2745940428
564,4.31224,41,0,0,0,41.928,80,8191,0,1800.71,61,0,12.0456,37,26,291,0,1,2773774934
620,4.74045,41,0,0,0,56.1,99,8186,0,1625.12,66,0,10.2407,37,26,291,0,1,2788809380
560,4.28194,56,0,3,0,58.858,81,8186,3,2131.22,53,3,11.3573,40,29,294,0,1,2755264344
531,4.0599,23,0,0,0,33.408,65,8183,0,1889.59,68,0,12.5198,40,29,294,0,1,2845626770
598,4.57226,55,0,0,0,37.273,77,8184,0,1692.86,60,0,10.1642,40,29,294,0,1,2768760386
611,4.67173,20,0,2,0,62.68,112,8175,2,1955.64,64,2,10.2866,42,31,296,0,1,2877612514
577,4.41201,34,0,0,0,42.838,84,8179,0,1727.59,62,0,10.6537,42,31,296,0,1,2782345468
567,4.33527,22,0,2,0,57.844,81,8191,2,1987.9,57,2,8.90992,44,33,298,0,1,2789933286
555,4.24349,18,0,0,0,39.682,91,8182,0,1879.72,65,0,8.72637,44,33,298,0,1,2809428118
570,4.3581,22,0,1,0,51.827,80,8182,1,1903.47,63,1,10.3783,45,34,299,0,1,2780798104
598,4.57249,24,0,0,0,45.312,66,8182,0,1678.26,69,0,8.71872,45,34,299,0,1,2800221018
600,4.58778,20,0,3,0,64.293,90,8188,3,2231.76,54,3,7.21206,48,37,302,0,1,2801308678
465,3.55532,37,0,0,0,52.823,85,8191,0,2202.27,58,0,8.61165,48,37,302,0,1,2793912254
518,3.96056,38,0,0,0,37.886,85,8183,0,1937.88,64,0,9.00934,48,37,302,0,1,2740138562
573,4.38101,41,0,0,0,36.675,58,8187,0,1736.03,68,0,9.96534,48,37,302,0,1,2818682664
613,4.68698,32,0,1,0,46.808,70,8188,1,1754.77,63,1,10.5236,49,38,303,0,1,2757508340
605,4.62592,38,0,1,0,66.777,1157,8185,1,1797.28,63,1,8.38986,50,39,304,0,1,2863717102
475,3.63185,37,0,3,0,59.287,82,8180,3,2251.95,56,3,7.99216,53,42,307,0,1,2789621086
483,3.69292,32,0,0,0,51.471,66,8184,0,2067.57,68,0,9.07818,53,42,307,0,1,2788558318
551,4.21287,38,0,0,0,35.557,73,8191,0,1804.53,67,0,11.602,53,42,307,0,1,2747258822
586,4.48046,38,0,1,0,60.614,4263,8187,1,1829.73,63,1,12.1833,54,43,308,0,1,2787648768
615,4.70253,54,0,0,0,52.984,90,8180,0,1644.66,65,0,10.0265,54,43,308,0,1,2851835124
600,4.58746,25,0,3,0,47.738,102,8191,3,2138.76,61,3,10.0724,57,46,311,0,1,2802268658
530,4.05217,17,0,0,0,31.884,55,8191,0,1868.95,65,0,9.65942,57,46,311,0,1,2786713916
583,4.45716,44,0,0,0,44.497,84,8191,0,1655.46,64,0,11.2502,57,46,311,0,1,2719808462
684,5.22954,27,0,0,0,43.373,77,8191,0,1479.16,71,0,9.72061,57,46,311,0,1,2847152378
602,4.60313,37,0,2,0,45.66,97,8186,2,1699.19,60,2,8.74931,59,48,313,0,1,2802297176
629,4.80927,35,0,0,0,43.776,90,8191,0,1678.65,64,0,8.58106,59,48,313,0,1,2765365218
599,4.57987,43,0,1,0,54.942,74,8174,1,1778.81,67,1,9.53706,60,49,314,0,1,2783433940
608,4.64888,27,0,0,0,58.001,95,8169,0,1607.27,69,0,9.88122,60,49,314,0,1,2857222340
556,4.25106,19,0,3,0,49.026,96,8174,3,1861.33,53,3,10.6154,63,52,317,0,1,2757225646
608,4.64868,22,0,0,0,46.034,71,8186,0,1665.97,68,0,9.10877,63,52,317,0,1,2818226628
622,4.75584,75,0,1,0,59.263,75,8191,1,1716,66,1,8.30573,64,53,318,0,1,2573618726
544,4.1594,15,0,1,0,43.374,67,8177,1,1909.43,63,1,7.51034,65,54,319,0,1,3005682120
548,4.19003,29,0,0,0,36.038,66,8187,0,1890.48,69,0,7.4415,65,54,319,0,1,2805943084
563,4.30495,19,0,0,0,43.279,68,8191,0,1868.23,70,0,8.17571,65,54,319,0,1,2803898457
586,4.48056,37,0,0,0,38.444,60,8187,0,1722.9,66,0,10.9672,65,54,319,0,1,2763559691
636,4.86309,30,0,2,0,65.423,84,8185,2,1968.41,64,2,11.0972,67,56,321,0,1,2824819914
577,4.41182,18,0,0,0,35.631,55,8191,0,1724.06,71,0,11.3879,67,56,321,0,1,2785604920
645,4.93148,47,0,0,0,39.942,65,8191,0,1558.79,67,0,8.08394,67,56,321,0,1,2772036582
637,4.87078,96,0,2,0,53.554,96,8187,2,1615,60,2,8.06099,69,58,323,0,1,2570150380
652,4.98543,41,0,0,0,47.066,67,8191,0,1514.13,68,0,9.60589,69,58,323,0,1,2968562448
