SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
762,4.11709,71,0,2,0,185.064,230,8189,2,0,228,2,5.67624,2,2,2,0,0,-1627891829239446
810,4.57347,58,0,7,0,77.2,433,8189,7,0,203,7,7.00917,9,9,9,0,0,2756979722
759,4.2844,96,0,3,0,127.32,660,8191,3,0,227,3,9.39827,12,12,12,0,0,2866398724
916,5.17197,154,0,3,0,90.101,1003,8190,3,0,343,3,11.0136,15,15,15,0,0,2679629064
848,4.78828,108,0,1,0,82.882,1338,8187,1,0,335,1,8.6245,16,16,16,0,0,2926427056
808,4.56105,107,0,4,0,140.095,1540,8191,4,0,202,4,9.27402,20,20,20,0,0,2799806702
707,3.99208,131,0,8,0,90.919,1671,8191,8,0,131,8,8.0484,28,28,28,0,0,2611839636
789,4.45297,142,0,9,0,71.755,1884,8190,9,0,213,9,7.11083,37,37,37,0,0,2822004794
791,4.46672,61,0,5,0,91.984,2147,8191,5,0,263,5,7.82248,42,42,42,0,0,2944287892
838,4.73202,58,0,5,0,68.937,2417,8189,5,0,270,5,7.58526,47,47,47,0,0,2767903306
861,4.86169,72,0,3,0,162.392,2627,8191,3,0,210,3,7.54008,50,50,50,0,0,2758468902
723,4.08245,91,0,7,0,118.595,2806,8191,7,0,179,7,7.80554,57,57,57,0,0,2827654396
722,4.07681,316,0,8,0,189.454,2933,8191,8,0,127,8,7.23509,65,65,65,0,0,2006890298
883,4.98594,1194,0,5,0,189.454,2933,8191,5,0,0,5,7.23509,70,70,70,0,0,0
883,4.98597,2075,0,2,0,189.454,2933,8191,2,0,0,2,7.23509,72,72,72,0,0,0
822,4.6415,2894,0,3,0,189.454,2933,8191,3,0,0,3,7.23509,75,75,75,0,0,0
39,0.220215,2933,0,0,0,189.454,2933,8191,0,0,0,0,7.23509,75,75,75,0,0,0
631,3.5632,75,0,2937,0,100.306,122,8189,132,0,120,4,8.06534,207,79,3012,0,1,14799743350
793,4.47776,87,0,4,0,109.08,383,8191,4,0,261,4,7.79989,211,83,3016,0,1,2719784175
916,5.17229,81,0,3,0,113.225,720,8189,3,0,337,3,7.13907,214,86,3019,0,1,2858646823
866,4.89011,191,0,2,0,86.965,1028,8189,2,0,308,2,9.53947,216,88,3021,0,1,2718883566
733,4.13899,735,0,8,0,170.089,1088,8124,8,0,60,8,9.96872,224,96,3029,0,1,898111634
358,2.02136,1088,0,5,0,170.089,1088,8124,5,0,0,5,9.96872,229,101,3034,0,1,0
