SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
212,2.28766,14,0,0,0,36.976,14,8189,0,0,105,0,9.52806,0,0,0,0
299,3.48157,22,0,2,0,61.18,22,8190,2,0,141,2,6.9655,2,2,2,0
325,3.7845,27,0,2,0,66.759,27,8189,2,0,134,2,5.5095,4,4,4,0
287,3.34084,31,0,4,0,78.289,31,8190,4,0,108,4,4.41459,8,8,8,0
183,2.13096,12,0,31,0,29.807,12,8189,31,0,79,0,4.43789,39,8,39,0
311,3.62155,18,0,1,0,52.201,21,8189,1,0,151,1,4.88051,40,9,40,0
293,3.41192,26,0,4,0,63.68,26,8189,4,0,109,4,5.11347,44,13,44,0
221,2.57341,6,0,31,0,40.995,6,8189,31,0,75,3,4.58931,75,16,75,0
288,3.35362,18,0,0,0,45.87,18,8191,0,0,143,0,4.41459,75,16,75,0
263,3.06209,23,0,3,0,61.101,23,8189,3,0,105,3,4.40294,78,19,78,0
285,3.31874,25,0,3,0,72.657,27,8189,3,0,114,3,4.9504,81,22,81,0
248,2.88789,4,0,33,0,67.736,4,8189,33,0,81,3,4.33306,114,25,114,0
227,2.64307,15,0,0,0,44.031,15,8189,0,0,114,0,3.71571,114,25,114,0
321,3.73796,23,0,1,0,59.069,23,8189,1,0,150,1,3.70406,115,26,115,0
314,3.65643,28,0,4,0,70.942,28,8191,4,0,123,4,3.61088,119,30,119,0
203,2.36394,10,0,32,0,30.687,10,8189,32,0,88,1,4.15834,151,31,151,0
298,3.46911,20,0,1,0,48.237,20,8190,1,0,142,1,4.58931,152,32,152,0
322,3.74979,26,0,3,0,65.373,26,8189,3,0,140,3,4.64755,155,35,155,0
318,3.70324,28,0,2,0,83.97,30,8191,2,0,137,2,3.45946,157,37,157,0
195,2.27072,8,0,34,0,35.311,8,8189,34,0,65,2,3.69242,191,39,191,0
270,3.14378,18,0,0,0,54.673,18,8191,0,0,134,0,3.63418,191,39,191,0
304,3.53995,24,0,3,0,63.412,24,8190,3,0,139,3,3.56429,194,42,194,0
335,3.90093,29,0,5,0,77.759,29,8191,5,0,132,5,4.3447,199,47,199,0
277,3.22558,32,0,7,0,81.532,32,8166,7,0,99,7,4.78733,206,54,206,0
304,3.53985,35,0,5,0,88.862,35,8190,5,0,108,5,5.28819,211,59,211,0
332,3.866,39,0,8,0,90.936,39,8190,8,0,102,8,5.12512,219,67,219,0
250,2.91126,2,0,48,0,110.412,2,8147,48,0,64,4,5.18336,267,71,267,0
159,1.85148,12,0,0,0,42.955,12,8189,0,0,77,0,5.20666,267,71,267,0
284,3.30532,21,0,0,0,51.722,21,8191,0,0,143,0,4.96205,267,71,267,0
298,3.47032,26,0,3,0,69.534,26,8189,3,0,117,3,4.19328,270,74,270,0
242,2.81809,4,0,31,0,62.487,4,8189,31,0,82,3,4.47283,301,77,301,0
229,2.66661,16,0,0,0,38,16,8189,0,0,116,0,4.28646,301,77,301,0
310,3.60976,23,0,1,0,70.92,23,8191,1,0,158,1,4.27482,302,78,302,0
300,3.4931,28,0,5,0,72.073,28,8190,5,0,117,5,4.35635,307,83,307,0
229,2.66661,11,0,30,0,32.301,11,8191,30,0,88,1,3.69242,337,84,337,0
296,3.44662,20,0,0,0,60.635,20,8191,0,0,148,0,3.98362,337,84,337,0
284,3.30705,26,0,4,0,84.184,26,8189,4,0,127,4,4.04186,341,88,341,0
300,3.4935,29,0,7,0,86.827,29,8191,7,0,103,7,4.32141,348,95,348,0
294,3.42353,33,0,3,0,86.709,33,8189,3,0,109,3,4.64755,351,98,351,0
285,3.31872,36,0,7,0,101.908,36,8190,7,0,94,7,4.21658,358,105,358,0
306,3.56327,43,0,7,0,103.262,43,8190,7,0,102,7,3.86714,365,112,365,0
352,4.09879,58,0,5,0,120.01,58,8191,5,0,73,5,3.91373,370,117,370,0
306,3.56343,74,0,12,0,156.988,74,8177,12,0,51,12,4.16998,382,129,382,0
155,1.80498,9,0,76,0,37.798,9,8189,76,0,40,2,5.71917,458,131,458,0
269,3.13239,18,0,0,0,62.458,18,8189,0,0,136,0,6.55782,458,131,458,0
318,3.70299,25,0,2,0,66.496,25,8191,2,0,145,2,5.29984,460,133,460,0
310,3.60983,29,0,4,0,73.336,29,8191,4,0,113,4,5.2183,464,137,464,0
196,2.28238,5,0,35,0,73.732,5,8191,35,0,70,2,4.88051,499,139,499,0
216,2.51535,15,0,0,0,42.243,15,8189,0,0,111,0,3.89043,499,139,499,0
301,3.50509,23,0,0,0,64.204,23,8189,0,0,151,0,3.59923,499,139,499,0
205,2.38715,5,0,30,0,48.617,5,8189,30,0,70,5,3.72736,529,144,529,0
252,2.93449,17,0,0,0,43.138,17,8189,0,0,128,0,3.94867,529,144,529,0
288,3.35354,23,0,3,0,63.185,23,8189,3,0,119,3,4.21658,532,147,532,0
291,3.38852,28,0,1,0,90.317,28,8189,1,0,135,1,5.40467,533,148,533,0
319,3.71463,32,0,3,0,75.322,32,8189,3,0,120,3,5.83565,536,151,536,0
157,1.82834,9,0,35,0,32.605,9,8189,35,0,50,3,5.36973,571,154,571,0
