SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,ExpCount,usSndDuration
1159,6.21237,130,0,0,0,80.633,524,8189,0,0,522,0,11.104,0,0,0,0,0,1,-1113868906254336
1279,7.22207,216,0,0,0,127.663,1123,8189,0,0,599,0,11.5671,0,0,0,0,0,1,2797813802
1327,7.49322,308,0,0,0,169.513,1732,8189,0,0,609,0,11.0983,0,0,0,0,0,1,2793144844
1354,7.64563,228,0,0,0,221.004,2416,8189,0,0,684,0,12.5442,0,0,0,0,0,1,2798989424
1311,7.40263,112,0,0,0,83.325,3132,8187,0,0,716,0,10.2568,0,0,0,0,0,1,2752689800
1317,7.43633,121,0,0,0,110.467,3789,8189,0,0,657,0,9.21754,0,0,0,0,0,1,2830868698
1314,7.42,160,0,0,0,182.006,4358,8189,0,0,569,0,12.9283,0,0,0,0,0,1,2784369280
1407,7.94465,119,0,0,0,81.336,5090,8189,0,0,732,0,13.5383,0,0,0,0,0,1,2793265804
1486,8.39057,257,0,0,0,139.68,5770,8189,0,0,680,0,11.7196,0,0,0,0,0,1,2759615838
1394,7.8719,142,0,0,0,50.796,6532,8189,0,0,762,0,12.0924,0,0,0,0,0,1,2840464382
1264,7.13768,116,0,0,0,72.967,7183,8189,0,0,651,0,11.2734,0,0,0,0,0,1,2781256520
1322,7.46491,91,0,0,0,71.969,7862,8185,0,0,679,0,12.6967,0,0,0,0,0,1,2790379886
1367,7.71872,109,0,0,0,107.461,8456,8189,0,0,594,0,11.5728,0,0,0,0,0,1,2791688186
1456,8.22081,290,0,0,0,345.378,8904,8189,0,0,448,0,11.6518,0,0,0,0,0,1,2802501814
1444,8.15354,509,0,0,0,154.31,9522,8189,0,0,618,0,13.7924,0,0,0,0,0,1,2708751738
1544,8.71821,141,0,0,0,79.286,10372,8189,0,0,850,0,16.2549,0,0,0,0,0,1,2895434066
1359,7.67423,225,0,0,0,143.79,11013,8189,0,0,641,0,16.6503,0,0,0,0,0,1,2781202620
1401,7.91106,191,0,0,0,229.244,11667,8189,0,0,654,0,12.7588,0,0,0,0,0,1,2805209274
1336,7.54439,103,0,0,0,39.521,12384,8189,0,0,717,0,13.8489,0,0,0,0,0,1,2792466040
1546,8.72958,234,0,0,0,136.536,13094,8189,0,0,710,0,12.3522,0,0,0,0,0,1,2740206504
1341,7.57225,293,0,0,0,243.054,13573,8189,0,0,479,0,14.4589,0,0,0,0,0,1,2838824660
1268,7.1604,157,0,1,0,97.282,14179,8189,1,0,606,1,10.2511,1,1,1,0,0,1,2796823246
