SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,ExpCount,usSndDuration
888,4.57648,68,0,3,0,70.814,147,8178,3,607.803,55,3,6.19586,3,3,3,0,0,0,-1127687838697377
875,4.94021,97,0,6,0,67.176,132,8191,6,1221,45,6,9.08198,9,9,9,0,0,0,2715856904
925,5.223,46,0,0,0,43.69,133,8163,0,1090.51,75,0,9.99696,9,9,9,0,0,0,2878051640
771,4.35342,44,0,2,0,43.297,81,8191,2,1336.27,66,2,7.34805,11,11,11,0,0,0,2803694404
816,4.60749,48,0,0,0,35.776,88,8191,0,1234.33,70,0,9.06504,11,11,11,0,0,0,2770909512
821,4.63558,28,0,2,0,38.762,122,8188,2,1456.95,66,2,8.78264,13,13,13,0,0,0,2786081368
773,4.36472,27,0,0,0,33.733,847,8191,0,1293.72,70,0,9.62419,13,13,13,0,0,0,2790968782
871,4.91809,23,0,0,0,35.374,72,8177,0,1161.49,69,0,9.94613,13,13,13,0,0,0,2821533120
838,4.73186,30,0,3,0,56.642,320,8189,3,1548.56,60,3,7.3311,16,16,16,0,0,0,2770344024
695,3.92433,21,0,0,0,35.209,75,8180,0,1526.81,69,0,6.4839,16,16,16,0,0,0,2815234926
703,3.96966,59,0,0,0,28.992,76,8187,0,1507.47,66,0,7.93544,16,16,16,0,0,0,2691918768
721,4.07123,36,0,0,0,33.626,405,8174,0,1410.51,66,0,10.0986,16,16,16,0,0,0,2902664806
806,4.55118,64,0,0,0,36.183,273,8190,0,1257.92,61,0,9.36438,16,16,16,0,0,0,2764189002
801,4.52326,33,0,2,0,41.24,582,8172,2,1498.24,64,2,8.21784,18,18,18,0,0,0,2830982154
732,4.13327,84,0,0,0,36.832,455,8191,0,1369.02,64,0,9.74845,18,18,18,0,0,0,2702797510
774,4.37038,53,0,1,0,37.833,176,8182,1,1384.79,65,1,8.68662,19,19,19,0,0,0,2872617625
782,4.41552,33,0,0,0,31.362,68,8191,0,1357.35,69,0,7.19555,19,19,19,0,0,0,2788101747
780,4.40413,64,0,0,0,45.575,105,8191,0,1342.77,65,0,6.89621,19,19,19,0,0,0,2790371016
614,3.4669,39,0,2,0,31.599,78,8191,2,1653.49,54,2,8.82782,21,21,21,0,0,0,2731914228
688,3.8848,47,0,0,0,35.727,75,8186,0,1456.07,62,0,10.2003,21,21,21,0,0,0,2861429970
720,4.06545,40,0,0,0,47.749,91,8183,0,1294.03,65,0,9.65808,21,21,21,0,0,0,2796589418
801,4.5228,30,0,1,0,33.563,70,8184,1,1361.09,71,1,8.09358,22,22,22,0,0,0,2799984600
795,4.48897,33,0,0,0,38.288,85,8180,0,1238.07,69,0,10.1495,22,22,22,0,0,0,2787904882
817,4.61306,53,0,1,0,40.836,134,8191,1,1255.11,65,1,10.477,23,23,23,0,0,0,2783231276
761,4.29696,37,0,1,0,45.478,100,8173,1,1318.92,59,1,7.37064,24,24,24,0,0,0,2802854124
811,4.57919,36,0,0,0,36.725,68,8183,0,1297.7,67,0,8.82218,24,24,24,0,0,0,2770867134
846,4.77691,37,0,0,0,42.923,240,8191,0,1167.41,66,0,9.38698,24,24,24,0,0,0,2806272714
764,4.31415,52,0,2,0,43.087,71,8170,2,1357.78,58,2,8.15006,26,26,26,0,0,0,2720704812
757,4.27445,48,0,0,0,41.343,100,8179,0,1343.19,66,0,6.7663,26,26,26,0,0,0,2874222708
799,4.51185,38,0,0,0,51.12,112,8174,0,1312.52,69,0,9.01421,26,26,26,0,0,0,2818832622
818,4.6189,31,0,1,0,51.6,99,8178,1,1331.27,66,1,10.4375,27,27,27,0,0,0,2760003578
798,4.50585,26,0,0,0,51.374,113,8182,0,1240.75,68,0,8.53413,27,27,27,0,0,0,2818332160
749,4.22921,19,0,2,0,39.849,139,8191,2,1443.84,56,2,10.7086,29,29,29,0,0,0,2791185754
744,4.20094,52,0,1,0,50.804,111,8191,1,1466.68,60,1,10.0252,30,30,30,0,0,0,2717329734
766,4.32517,30,0,0,0,44.71,2360,8185,0,1324.83,68,0,8.69227,30,30,30,0,0,0,2879102086
744,4.20081,43,0,1,0,83.285,2586,8144,1,1357.84,58,1,10.7425,31,31,31,0,0,0,2788346022
833,4.70348,34,0,0,0,43.53,1260,8169,0,1209.98,69,0,9.33614,31,31,31,0,0,0,2759687476
839,4.73737,150,0,3,0,79.63,275,8184,3,1602,54,3,9.48299,34,34,34,0,0,0,2646264374
665,3.75491,32,0,2,0,37.566,70,8189,2,1603.08,61,2,9.24578,36,36,36,0,0,0,2980931550
704,3.97532,17,0,0,0,37.028,76,8191,0,1412.83,66,0,10.0252,36,36,36,0,0,0,2801728566
797,4.49994,38,0,0,0,43.404,147,8191,0,1256.6,68,0,8.98597,36,36,36,0,0,0,2770602338
841,4.7486,50,0,2,0,46.404,1949,8191,2,1475.07,67,2,7.6248,38,38,38,0,0,0,2744232470
726,4.09956,27,0,0,0,37.15,562,8181,0,1458.29,67,0,7.09954,38,38,38,0,0,0,2858438380
708,3.99785,21,0,1,0,46.426,84,8191,1,1622.19,62,1,7.46101,39,39,39,0,0,0,2774519034
656,3.70408,32,0,0,0,31.469,69,8177,0,1599.36,70,0,7.7773,39,39,39,0,0,0,2803024186
669,3.77759,43,0,0,0,47.271,89,8191,0,1491.09,66,0,11.1379,39,39,39,0,0,0,2757124576
721,4.07109,61,0,0,0,81.055,183,8189,0,1339.31,68,0,9.92354,39,39,39,0,0,0,2792317878
815,4.60185,63,0,1,0,60.924,99,8181,1,1339,71,1,7.86766,40,40,40,0,0,0,2847977566
773,4.3648,41,0,1,0,44.781,105,8191,1,1326.21,64,1,7.17861,41,41,41,0,0,0,2726385564
809,4.56822,34,0,0,0,32.764,66,8166,0,1246.53,67,0,9.69197,41,41,41,0,0,0,2866297700
863,4.87292,36,0,0,0,50.655,96,8179,0,1118.29,71,0,9.72021,41,41,41,0,0,0,2758212772
886,5.00279,53,0,1,0,44.568,138,8184,1,1167.05,69,1,9.34179,42,42,42,0,0,0,2827261304
741,4.18436,21,0,2,0,46.586,121,8182,2,1357.2,57,2,10.5222,44,44,44,0,0,0,2798563292
833,4.70335,60,0,0,0,37.958,86,8180,0,1215.34,67,0,8.7544,44,44,44,0,0,0,2711198756
847,4.78255,46,0,1,0,43.515,947,8178,1,1301.69,60,1,8.77699,45,45,45,0,0,0,2817453128
752,4.24623,33,0,1,0,45.765,158,8179,1,1436.35,61,1,7.03176,46,46,46,0,0,0,2844450140
752,4.24627,32,0,0,0,43.067,70,8183,0,1378.15,69,0,7.65304,46,46,46,0,0,0,2757834688
795,4.48923,29,0,0,0,41.387,94,8183,0,1309.57,70,0,8.4833,46,46,46,0,0,0,2838487736
857,4.83938,71,0,0,0,45.771,99,8191,0,1177.01,71,0,9.57336,46,46,46,0,0,0,2778680198
862,4.86729,39,0,1,0,42.729,105,8191,1,1188.73,72,1,8.84477,47,47,47,0,0,0,2763245002
853,4.81651,40,0,1,0,46.819,102,8191,1,1218.89,66,1,9.97437,48,48,48,0,0,0,2768548748
851,4.80533,22,0,3,0,65.012,651,8191,3,1597.32,58,3,8.49459,51,51,51,0,0,0,2847458600
672,3.79472,38,0,0,0,44.154,387,8191,0,1577.67,65,0,8.10488,51,51,51,0,0,0,2747486742
711,4.01472,40,0,0,0,38.971,78,8191,0,1411.14,65,0,9.65243,51,51,51,0,0,0,2832051880
