SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,ExpCount,usSndDuration
723,7.74121,73,0,3,0,107.608,232,8189,3,0,230,3,12.3236,3,3,3,0,0,1,-1068337217716736
798,9.29313,64,0,8,0,89.596,393,8189,8,0,161,8,18.0893,11,11,11,0,0,1,2790357042
770,8.96649,76,0,7,0,79.437,582,8189,7,0,189,7,16.6683,18,18,18,0,0,1,2742871838
780,9.08304,122,0,10,0,99.591,721,8189,10,0,139,10,14.3969,28,28,28,0,0,1,2763010194
821,9.56068,462,0,32,0,83.479,736,8191,32,0,15,32,12.9293,60,60,60,0,0,1,1577846760
286,3.33071,736,0,12,0,83.479,736,8191,12,0,0,12,12.9293,72,72,72,0,0,1,0
420,4.89095,94,0,737,0,74.287,103,8190,136,0,101,1,14.5833,208,73,809,0,1,1,6726767516
806,9.3852,137,0,14,0,73.443,211,8189,14,0,108,14,15.0609,222,87,823,0,1,1,2819321946
823,9.58321,122,0,23,0,73.261,352,8189,23,0,141,23,14.2106,245,110,846,0,1,1,2787749468
233,2.71334,352,0,3,0,73.261,352,8189,3,0,0,3,14.2106,248,113,849,0,1,1,0
431,5.01937,95,0,354,0,77.816,100,8189,61,0,98,2,12.6031,309,115,1203,0,2,1,5751630276
760,8.85007,74,0,5,0,100.938,176,8189,5,0,202,5,15.0259,314,120,1208,0,2,1,2792671476
796,9.26921,76,0,9,0,99.099,177,8189,9,0,157,9,16.7964,323,129,1217,0,2,1,2760702952
217,2.52712,177,0,7,0,104.061,177,8158,7,0,40,7,16.8663,330,136,1224,0,2,1,596672832
416,4.84424,67,0,180,0,77.493,88,8189,63,0,107,3,18.1942,393,139,1404,0,3,1,5011642062
728,8.47769,69,0,8,0,86.46,90,8191,8,0,215,8,16.6566,401,147,1412,0,3,1,2732590770
685,7.97699,75,0,6,0,91.379,92,8189,6,0,174,6,13.2438,407,153,1418,0,3,1,2847865160
670,7.80236,94,0,6,0,102.844,94,8190,6,0,204,6,14.4319,413,159,1424,0,3,1,2690990428
454,5.28706,95,0,3,0,84.1,95,8190,3,0,110,3,13.9543,416,162,1427,0,3,1,1809268090
190,2.21258,47,0,95,0,40.352,47,8191,59,0,46,0,13.1739,475,162,1522,0,4,1,3905383328
688,8.01199,52,0,2,0,62.991,53,8189,2,0,303,2,15.6083,477,164,1524,0,4,1,2790109610
743,8.65258,57,0,4,0,57.005,58,8189,4,0,295,4,18.4271,481,168,1528,0,4,1,2754955286
632,7.35962,62,0,5,0,63.902,62,8189,5,0,227,5,17.1459,486,173,1533,0,4,1,2833672030
665,7.74388,59,0,6,0,65.345,65,8189,6,0,243,6,13.2554,492,179,1539,0,4,1,2780024996
728,8.47697,69,0,4,0,82.574,69,8189,4,0,267,4,10.9375,496,183,1543,0,4,1,2774266082
337,3.92457,71,0,4,0,87.46,71,8154,4,0,116,4,13.8378,500,187,1547,0,4,1,1467053462
299,3.48194,37,0,71,0,38.191,37,8189,59,0,106,0,16.6333,559,187,1618,0,5,1,4132351668
749,8.72205,45,0,1,0,48.561,45,8189,1,0,359,1,17.2041,560,188,1619,0,5,1,2803986958
694,8.08159,52,0,1,0,59.957,52,8189,1,0,323,1,16.2606,561,189,1620,0,5,1,2797218340
629,7.32448,56,0,5,0,72.944,56,8189,5,0,238,5,16.3538,566,194,1625,0,5,1,2804208456
729,8.48902,58,0,5,0,69.223,61,8130,5,0,257,5,14.5484,571,199,1630,0,5,1,2773069922
637,7.41817,64,0,4,0,71.462,64,8189,4,0,203,4,18.1709,575,203,1634,0,5,1,2793267148
691,8.04692,64,0,3,0,93.563,68,8189,3,0,260,3,15.4802,578,206,1637,0,5,1,2785432426
688,8.01124,71,0,4,0,85.367,71,8189,4,0,245,4,12.6614,582,210,1641,0,5,1,2829727348
718,8.36117,62,0,4,0,76.92,74,8190,4,0,206,4,13.5583,586,214,1645,0,5,1,2774205812
761,8.86221,64,0,3,0,66.485,78,8189,3,0,283,3,15.6083,589,217,1648,0,5,1,2807679210
713,8.30315,68,0,7,0,109.352,81,8189,7,0,241,7,15.6549,596,224,1655,0,5,1,2802587942
719,8.37263,84,0,5,0,93.707,84,8190,5,0,250,5,12.9992,601,229,1660,0,5,1,2754085516
683,7.95345,86,0,5,0,103.464,86,8189,5,0,232,5,14.991,606,234,1665,0,5,1,2580055128
62,0.721953,3,0,86,0,103.923,3,8105,59,0,1,0,14.9094,665,234,1751,0,6,1,2986363072
487,5.67115,46,0,2,0,67.954,46,8189,2,0,205,2,14.3736,667,236,1753,0,6,1,2370406738
660,7.68604,52,0,3,0,70.782,52,8189,3,0,264,3,12.7779,670,239,1756,0,6,1,3270057518
713,8.3034,56,0,4,0,64.382,56,8189,4,0,264,4,14.5833,674,243,1760,0,6,1,2798732580
670,7.80201,59,0,4,0,87.716,61,8189,4,0,251,4,12.8594,678,247,1764,0,6,1,2773780310
710,8.26771,65,0,4,0,78.548,65,8189,4,0,265,4,14.4668,682,251,1768,0,6,1,2813404230
677,7.8835,58,0,5,0,85.443,68,8153,5,0,220,5,13.5233,687,256,1773,0,6,1,2722250594
660,7.68527,71,0,4,0,74.938,71,8190,4,0,226,4,15.189,691,260,1777,0,6,1,2735218430
