SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,ExpCount,usSndDuration
753,7.28653,23,0,4,0,61.214,118,8179,4,1678.79,50,4,12.9642,4,4,4,0,0,0,-1570374651307709
659,7.67338,42,0,0,0,38.668,738,8191,0,1556.01,62,0,18.1825,4,4,4,0,0,0,2770387760
726,8.45411,45,0,0,0,46.396,91,8184,0,1312.91,69,0,18.5436,4,4,4,0,0,0,2815007566
618,7.19644,16,0,3,0,34.395,67,8189,3,1707.73,64,3,17.2856,7,7,7,0,0,0,2793925192
646,7.52301,29,0,0,0,33.833,72,8183,0,1593.44,70,0,14.8396,7,7,7,0,0,0,2768747742
607,7.06842,18,0,2,0,57.836,79,8191,2,1893.55,63,2,14.9677,9,9,9,0,0,0,2801965348
590,6.87042,23,0,0,0,35.192,77,8191,0,1735.78,67,0,16.249,9,9,9,0,0,0,2822846320
637,7.41785,47,0,0,0,36.581,72,8191,0,1599.72,66,0,15.0609,9,9,9,0,0,0,2715009290
691,8.04622,39,0,0,0,40.879,84,8177,0,1492.29,72,0,16.7382,9,9,9,0,0,0,2859847704
751,8.74576,28,0,2,0,46.156,83,8191,2,1459.39,64,2,17.8098,11,11,11,0,0,0,2792315554
749,8.72277,89,0,1,0,46.227,89,8191,1,1547,70,1,13.6864,12,12,12,0,0,0,2662898798
627,7.30181,39,0,1,0,39.915,83,8191,1,1615.41,63,1,15.6433,13,13,13,0,0,0,2903753356
681,7.93024,24,0,0,0,50.902,94,8191,0,1508.21,73,0,13.8262,13,13,13,0,0,0,2825585994
731,8.51238,51,0,0,0,48,102,8182,0,1410.36,68,0,14.5833,13,13,13,0,0,0,2755119518
682,7.94214,31,0,1,0,36.849,85,8191,1,1489.28,66,1,11.8577,14,14,14,0,0,0,2841739120
620,7.21988,22,0,4,0,44.663,73,8189,4,2250.86,56,4,15.4103,18,18,18,0,0,0,2779195720
500,5.82237,29,0,0,0,34.031,68,8179,0,1967.44,59,0,17.6933,18,18,18,0,0,0,2744816662
695,8.0931,30,0,2,0,52.473,91,8182,2,1577.51,63,2,19.557,20,20,20,0,0,0,2811916744
695,8.0931,58,0,0,0,39.694,82,8180,0,1481.68,70,0,15.4802,20,20,20,0,0,0,2783616836
643,7.48795,34,0,2,0,35.508,63,8191,2,1753,66,2,13.0807,22,22,22,0,0,0,2841964557
634,7.3831,35,0,0,0,33.503,74,8185,0,1614.33,66,0,13.0341,22,22,22,0,0,0,2765576543
684,7.96503,22,0,0,0,32.357,72,8189,0,1509.55,69,0,14.327,22,22,22,0,0,0,2809996602
684,7.96491,22,0,1,0,38.164,78,8178,1,1589.14,67,1,17.6467,23,23,23,0,0,0,2799523860
625,7.27816,35,0,1,0,55.377,96,8187,1,1685.17,56,1,18.2757,24,24,24,0,0,0,2809219462
652,7.59215,31,0,0,0,65.318,107,8176,0,1578.75,70,0,17.8214,24,24,24,0,0,0,2788764328
688,8.01205,76,0,1,0,46.266,76,8189,1,1492,67,1,18.2757,25,25,25,0,0,0,2673842570
729,8.48976,66,0,0,0,51.048,99,8187,0,1396.18,73,0,16.4586,25,25,25,0,0,0,2901031798
