SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,ExpCount,usSndDuration
4777,2.02153,117,0,0,0,20.413,4664,8127,0,1,74,0,100.068,0,0,0,0,0,0,-1568398581624560
5567,2.49324,161,0,0,0,23.87,10432,8191,0,3.73838,77,0,101.733,0,0,0,0,0,0,2800866572
5627,2.52025,151,0,0,0,20.914,6777,8124,0,3.73767,77,0,72.2427,0,0,0,0,0,0,2787659812
5157,2.30977,114,0,0,0,21.828,19329,8099,0,3.70586,74,0,164.34,0,0,0,0,0,0,2803543694
5533,2.47807,149,0,0,0,22.713,8487,8083,0,3.64081,75,0,84.8664,0,0,0,0,0,0,2761364564
5500,2.46323,177,0,0,0,18.897,8471,8132,0,3.6401,77,0,96.596,0,0,0,0,0,0,2821788144
5350,2.39617,154,0,0,0,22.218,9455,8026,0,3.63939,78,0,104.776,0,0,0,0,0,0,2759332450
5028,2.25199,131,0,0,0,28.376,9478,8191,0,3.63867,79,0,87.0657,0,0,0,0,0,0,2835307958
5044,2.2591,136,0,0,0,22.944,8874,8103,0,3.63796,75,0,67.2076,0,0,0,0,0,0,2777125288
5604,2.50991,155,0,0,0,24.692,11554,8191,0,3.5965,85,0,115.65,0,0,0,0,0,0,2799624786
5502,2.46427,121,0,0,0,24.191,8978,8137,0,3.59578,79,0,104.527,0,0,0,0,0,0,2783077010
5768,2.58332,230,0,0,0,20.373,6674,8191,0,3.59507,77,0,85.8579,0,0,0,0,0,0,2739352168
5283,2.36615,125,0,0,0,21.582,8342,8104,0,3.59435,81,0,85.1473,0,0,0,0,0,0,2861181372
5797,2.5965,153,0,0,0,20.798,13131,8134,0,3.5461,82,0,140.407,0,0,0,0,0,0,2803373944
5438,2.43566,152,0,0,0,25.083,9264,8105,0,3.53967,76,0,89.7129,0,0,0,0,0,0,2784678512
5197,2.32771,168,0,0,0,21.714,7726,8147,0,3.53931,82,0,107.913,0,0,0,0,0,0,2799171312
5462,2.44632,126,0,0,0,22.998,9513,8099,0,3.5386,76,0,95.6184,0,0,0,0,0,0,2787535548
5291,2.36963,137,0,0,0,23.917,8086,8143,0,3.53788,77,0,81.6838,0,0,0,0,0,0,2784434100
5198,2.32805,179,0,0,0,24.326,8222,8147,0,3.53717,78,0,81.3671,0,0,0,0,0,0,2807900732
5478,2.45351,209,0,0,0,21.011,8073,8160,0,3.53681,82,0,91.5506,0,0,0,0,0,0,2764685112
5191,2.32487,197,0,0,0,22.249,7745,8127,0,3.5361,81,0,94.9756,0,0,0,0,0,0,2783074742
5341,2.39214,160,0,0,0,22.824,7735,8102,0,3.53538,82,0,87.6252,0,0,0,0,0,0,2795322110
5318,2.38178,117,0,1,0,22.827,8649,8147,1,3.99929,77,1,91.4538,1,1,1,0,0,0,2846072208
5529,2.47622,150,0,0,0,21.983,8148,8113,0,3.99857,78,0,96.7147,1,1,1,0,0,0,2792614723
5536,2.47948,207,0,0,0,20.806,8080,8084,0,3.99786,77,0,97.6559,1,1,1,0,0,0,2769782201
5347,2.39478,124,0,0,0,21.456,9036,8141,0,3.99607,79,0,97.6058,1,1,1,0,0,0,2806347264
5302,2.37461,166,0,0,0,20.891,8910,8138,0,3.93603,77,0,104.162,1,1,1,0,0,0,2773863260
5085,2.27747,114,0,0,0,22.116,7174,8048,0,3.93531,73,0,85.0111,1,1,1,0,0,0,2813094676
5547,2.48453,214,0,0,0,25.402,10401,8191,0,3.9346,78,0,88.3048,1,1,1,0,0,0,2802241820
5361,2.40114,101,0,0,0,24.529,11485,8080,0,3.93388,77,0,102.937,1,1,1,0,0,0,2784335792
5190,2.32454,152,0,0,0,21.793,8867,8191,0,3.93317,80,0,95.036,1,1,1,0,0,0,2788039282
5376,2.40774,150,0,0,0,24.438,10074,8097,0,3.93245,79,0,89.8491,1,1,1,0,0,0,2776149936
5332,2.38806,155,0,0,0,23.337,7792,8191,0,3.93138,79,0,93.6324,1,1,1,0,0,0,2835478100
5353,2.39748,166,0,0,0,20.874,7358,8077,0,3.93066,80,0,91.2079,1,1,1,0,0,0,2784441296
5129,2.29716,203,0,0,0,20.465,7806,8146,0,3.92995,73,0,95.898,1,1,1,0,0,0,2803306464
5385,2.41179,200,0,0,0,20.096,16216,8057,0,3.86347,77,0,152.459,1,1,1,0,0,0,2736575254
4973,2.22732,183,0,0,0,25.302,8363,8062,0,3.79843,78,0,86.1715,1,1,1,0,0,0,2800598866
5415,2.42541,132,0,0,0,21.376,13008,8106,0,3.79771,79,0,102.756,1,1,1,0,0,0,2847621446
5250,2.35138,159,0,0,0,23.073,9321,8146,0,3.797,78,0,97.7711,1,1,1,0,0,0,2784325250
5743,2.57213,202,0,0,0,21.423,10001,8144,0,3.79628,81,0,93.3395,1,1,1,0,0,0,2759635732
5372,2.40617,225,0,0,0,23.35,7793,8064,0,3.79557,78,0,85.5904,1,1,1,0,0,0,2813323030
4847,2.17083,153,0,0,0,27.181,8584,8191,0,3.79485,77,0,90.3603,1,1,1,0,0,0,2797100320
5362,2.40148,179,0,0,0,24.713,7181,8129,0,3.79414,78,0,83.94,1,1,1,0,0,0,2790598398
5359,2.40023,142,0,0,0,20.842,8713,8125,0,3.79342,81,0,89.9172,1,1,1,0,0,0,2800364980
5389,2.41376,142,0,0,0,22.078,7597,8083,0,3.79271,75,0,88.596,1,1,1,0,0,0,2813708968
5330,2.38726,133,0,0,0,22.369,28946,8075,0,3.7391,74,0,244.731,1,1,1,0,0,0,2773778633
5496,2.4617,154,0,0,0,21.847,16939,8076,0,3.6451,79,0,176.95,1,1,1,0,0,0,2773487371
5250,2.35132,150,0,0,0,21.942,16187,8191,0,3.54039,75,0,162.229,1,1,1,0,0,0,2822578822
5579,2.49865,149,0,0,0,23.105,7413,8112,0,3.48999,78,0,76.328,1,1,1,0,0,0,2781587526
5319,2.38225,199,0,0,0,22.084,7304,8094,0,3.48928,75,0,61.0351,1,1,1,0,0,0,2795227326
5290,2.36924,165,0,0,0,25.694,9783,8191,0,3.48856,74,0,85.9766,1,1,1,0,0,0,2812768546
5489,2.45846,150,0,0,0,22.809,8332,8191,0,3.48821,80,0,85.0241,1,1,1,0,0,0,2800577472
5654,2.53234,154,0,0,0,23.077,9104,8191,0,3.48749,78,0,73.6642,1,1,1,0,0,0,2784193874
5344,2.3934,186,0,0,0,23.471,7151,8015,0,3.48678,75,0,90.7527,1,1,1,0,0,0,2800390442
5373,2.40643,225,0,0,0,21.166,7201,8134,0,3.48642,80,0,76.1932,1,1,1,0,0,0,2784648948
5537,2.47988,212,0,0,0,22.239,9114,8122,0,3.4857,78,0,94.1091,1,1,1,0,0,0,2786000406
5714,2.55915,120,0,0,0,21.285,8824,8142,0,3.48499,80,0,93.9859,1,1,1,0,0,0,2792374368
5434,2.43373,189,0,0,0,23.456,14204,8127,0,3.44675,78,0,135.901,1,1,1,0,0,0,2754630844
5240,2.34685,210,0,0,0,24.886,9476,8104,0,3.42816,78,0,108.543,1,1,1,0,0,0,2809791096
5442,2.43742,250,0,0,0,24.034,9202,8097,0,3.42781,82,0,83.8983,1,1,1,0,0,0,2836177652
5177,2.31862,133,0,0,0,22.311,9125,8140,0,3.42709,77,0,91.4843,1,1,1,0,0,0,2746537094
5444,2.4383,97,0,0,0,24.168,8207,8094,0,3.42638,79,0,76.9337,1,1,1,0,0,0,2834387402
5710,2.55747,223,0,0,0,21.312,11454,8191,0,3.42495,79,0,131.417,1,1,1,0,0,0,2777500082
5831,2.61157,143,0,0,0,21.032,8914,8069,0,3.42459,79,0,96.3841,1,1,1,0,0,0,2753198686
5634,2.52342,137,0,0,0,20.063,8967,8117,0,3.42387,83,0,90.2312,1,1,1,0,0,0,2866187618
5516,2.47051,163,0,0,0,24.537,11543,8158,0,3.42316,77,0,87.8524,1,1,1,0,0,0,2786838656
5207,2.33206,176,0,0,0,26.828,18729,8168,0,3.36419,80,0,156.009,1,1,1,0,0,0,2793851298
