SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,ExpCount,usSndDuration
281,3.04698,66,0,7,0,101.935,66,8189,7,0,64,7,10.39,7,7,7,0,0,1,-1144962464528253
232,2.70152,91,0,20,0,163.402,91,8169,20,0,25,20,9.27181,27,27,27,0,0,1,2138010210
89,1.03641,37,0,91,0,162.775,3,8137,89,0,1,0,9.13203,116,27,118,0,1,1,3521704354
247,2.87581,45,0,7,0,113.759,45,8191,9,0,65,7,6.18509,125,34,125,0,1,1,3142039166
246,2.86463,46,0,10,0,125.143,46,8166,10,0,58,10,4.13504,135,44,135,0,1,1,2401012950
303,3.52851,48,0,5,0,138.92,48,8189,5,0,65,5,3.68077,140,49,140,0,1,1,3175135642
290,3.37567,49,0,7,0,131.085,49,8191,7,0,79,7,4.0535,147,56,147,0,1,1,2805327140
276,3.21284,51,0,8,0,129.961,51,8189,8,0,67,8,4.22822,155,64,155,0,1,1,2699921392
263,3.0626,52,0,9,0,155.764,52,8189,9,0,62,9,4.13504,164,73,164,0,1,1,2874184869
268,3.12086,53,0,10,0,127.118,53,8190,10,0,60,10,3.86714,174,83,174,0,1,1,2730258059
260,3.02764,54,0,8,0,140.577,54,8191,8,0,55,8,3.77395,182,91,182,0,1,1,2733460002
275,3.20115,55,0,12,0,160.888,55,8191,12,0,62,12,3.72736,194,103,194,0,1,1,2936366818
275,3.20253,56,0,10,0,150.672,56,8187,10,0,59,10,3.8089,204,113,204,0,1,1,2798739034
138,1.60711,57,0,9,0,151.692,57,8170,9,0,27,9,3.90208,213,122,213,0,1,1,1808792048
81,0.943312,11,0,57,0,139.506,11,8189,57,0,9,0,3.96032,270,122,270,0,2,1,3750478424
141,1.64192,29,0,3,0,87.29,29,8190,3,0,52,3,3.96032,273,125,273,0,2,1,1476298978
117,1.36242,15,0,29,0,49.006,15,8191,29,0,39,0,4.0535,302,125,302,0,3,1,4062651012
278,3.23744,22,0,2,0,59.233,22,8189,2,0,128,2,3.37792,304,127,304,0,3,1,2878085152
262,3.05104,26,0,4,0,77.199,26,8191,4,0,99,4,3.54099,308,131,308,0,3,1,2706684206
157,1.82824,28,0,3,0,99.798,28,8191,3,0,58,3,3.72736,311,134,311,0,3,1,1869869928
68,0.791855,14,0,28,0,70.356,14,8191,28,0,16,0,3.7623,339,134,339,0,4,1,3802331320
249,2.89958,21,0,1,0,65.159,21,8189,1,0,120,1,3.91373,340,135,340,0,4,1,2779812154
215,2.50322,25,0,3,0,78.536,25,8191,3,0,91,3,4.368,343,138,343,0,4,1,2469945128
239,2.78312,27,0,5,0,85.589,27,8189,5,0,76,5,4.88051,348,143,348,0,4,1,3079195352
246,2.86465,30,0,2,0,92.12,30,8189,2,0,85,2,5.17171,350,145,350,0,4,1,2820490076
250,2.91123,33,0,6,0,105.876,33,8190,6,0,87,6,4.3447,356,151,356,0,4,1,2754939516
276,3.214,35,0,8,0,94.186,35,8189,8,0,77,8,3.94867,364,159,364,0,4,1,2835590814
258,3.00447,37,0,10,0,103.262,37,8191,10,0,63,10,3.48275,374,169,374,0,4,1,2800264096
172,2.00294,38,0,6,0,110.734,38,8189,6,0,37,6,3.31968,380,175,380,0,4,1,2254891562
294,3.42357,40,0,6,0,104.51,40,8189,6,0,76,6,3.55264,386,181,386,0,4,1,3279322032
213,2.48043,41,0,5,0,117.699,41,8189,5,0,50,5,3.62253,391,186,391,0,4,1,2794278368
254,2.95753,43,0,8,0,129.867,43,8191,8,0,71,8,3.72736,399,194,399,0,4,1,2857452472
254,2.95777,44,0,8,0,121.26,44,8189,8,0,65,8,3.29638,407,202,407,0,4,1,2730442520
211,2.45715,46,0,9,0,141.803,46,8180,9,0,60,9,3.04013,416,211,416,0,4,1,2603678572
49,0.570586,3,0,46,0,141.864,3,8191,46,0,1,0,3.04013,462,211,462,0,5,1,3029165280
180,2.09607,24,0,2,0,69.094,24,8168,2,0,62,2,3.02848,464,213,464,0,5,1,2766697432
221,2.57356,27,0,4,0,77.628,27,8190,4,0,77,4,2.90035,468,217,468,0,5,1,2659012410
260,3.02767,30,0,5,0,87.256,30,8191,5,0,80,5,2.48102,473,222,473,0,5,1,2990464778
253,2.94612,32,0,5,0,88.493,32,8162,5,0,74,5,3.41286,478,227,478,0,5,1,2756781874
264,3.07425,36,0,3,0,116.591,36,8190,3,0,118,3,3.61088,481,230,481,0,5,1,2737553798
271,3.15577,38,0,9,0,109.902,38,8190,9,0,77,9,2.92365,490,239,490,0,5,1,2756562060
226,2.63185,23,0,10,0,114.762,39,8171,10,0,61,10,3.35462,500,249,500,0,5,1,2927781906
290,3.3771,42,0,6,0,115.81,42,8191,6,0,93,6,3.15661,506,255,506,0,5,1,2707457900
267,3.10933,43,0,8,0,104.752,43,8191,8,0,78,8,3.2032,514,263,514,0,5,1,2760820538
