SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
2798,1.10603,209,0,0,0,41.048,1302,8185,0,0,1300,0,13.5995,0,0,0,0
3951,1.76959,406,0,0,0,64.959,3077,8187,0,0,1775,0,5.58477,0,0,0,0
3889,1.7419,335,0,0,0,76.097,4926,8189,0,0,1849,0,44.5908,0,0,0,0
3721,1.66657,344,0,0,0,79.033,6746,8189,0,0,1820,0,16.8556,0,0,0,0
3638,1.62953,309,0,0,0,89.474,8511,8189,0,0,1765,0,7.82477,0,0,0,0
3831,1.71553,460,0,0,0,112.906,9999,8189,0,0,1488,0,18.2367,0,0,0,0
3933,1.76162,147,0,0,0,76.318,12057,8189,0,0,2058,0,148.388,0,0,0,0
4513,2.02096,386,0,0,0,99.866,13687,8187,0,0,1630,0,124.449,0,0,0,0
3718,1.66528,587,0,0,0,178.527,15060,8183,0,0,1373,0,12.5592,0,0,0,0
3727,1.66938,282,0,0,0,78.471,16805,8189,0,0,1745,0,5.9145,0,0,0,0
3499,1.56721,269,0,0,0,58.049,18508,8189,0,0,1703,0,12.3415,0,0,0,0
3954,1.77106,425,0,0,0,88.943,20255,8189,0,0,1747,0,6.34144,0,0,0,0
3547,1.5888,228,0,0,0,75.563,22057,8189,0,0,1802,0,5.712,0,0,0,0
3767,1.68736,115,0,0,0,34.937,23963,8189,0,0,1906,0,41.5619,0,0,0,0
3750,1.67972,176,0,0,0,24.583,25812,8189,0,0,1849,0,22.9327,0,0,0,0
3938,1.76391,355,0,1,0,132.721,27446,8189,1,0,1634,1,5.08659,1,1,1,0
3791,1.69803,223,0,0,0,52.297,29377,8189,0,0,1931,0,5.82534,1,1,1,0
3863,1.73026,324,0,0,0,73.714,31247,8189,0,0,1870,0,11.7878,1,1,1,0
4004,1.79335,355,0,0,0,46.042,33130,8187,0,0,1883,0,5.61971,1,1,1,0
3696,1.65537,268,0,0,0,52.887,34976,8181,0,0,1846,0,6.2048,1,1,1,0
3736,1.67334,262,0,0,0,75.7,36757,8189,0,0,1781,0,19.8706,1,1,1,0
3878,1.73695,211,0,0,0,35.969,38723,8189,0,0,1966,0,10.9971,1,1,1,0
