SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,ExpCount,usSndDuration
495,5.64596,218,0,5,0,83.277,2063,8107,5,76,13,5,10.0522,5,5,5,0,0,0,-523994789080425
1004,11.692,674,0,8,0,126.751,2365,8027,8,124,6,8,13.6282,13,13,13,0,0,0,3315405646
891,10.3769,525,0,3,0,257.578,70610,8162,3,156,34,3,1487.89,16,16,16,0,0,0,2385262959
1367,15.9208,507,0,0,0,278.115,55506,8158,0,140.642,39,0,1957.12,16,16,16,0,0,0,3269040465
1480,17.2359,513,0,0,0,278.69,38882,8191,0,125.94,63,0,123.294,16,16,16,0,0,0,2763966002
1126,13.1131,456,0,0,0,330.813,113903,8191,0,125.776,56,0,1640.32,16,16,16,0,0,0,2672943350
1182,13.7658,722,0,722,0,318.091,66322,8189,77,97.5546,36,0,1338.52,93,16,738,0,1,0,1926834952
SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,ExpCount,usSndDuration
1490,17.1654,433,0,2,0,102.416,869,8189,2,90,43,1,23.2028,2,1,2,0,0,0,-523760575675419
1909,22.2311,524,0,1629,0,104.571,3594,8149,474,89.9961,33,0,27.9436,476,1,1631,0,2,0,2826086212
2269,26.4235,1183,0,1173,0,104.571,3594,8149,1610,102,0,1,27.9436,2086,2,2804,0,3,0,0
