SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
277,3.03346,74,0,7,0,137.733,74,8157,7,0,72,7,10.5414,7,7,7,0
149,1.73498,28,0,77,0,80.403,28,8189,77,0,26,3,9.44653,84,10,84,0
250,2.91123,38,0,8,0,108.909,38,8190,8,0,73,8,7.22176,92,18,92,0
217,2.52691,40,0,7,0,125.08,40,8190,7,0,56,7,5.5095,99,25,99,0
218,2.53869,41,0,8,0,127.14,41,8191,8,0,55,8,4.19328,107,33,107,0
264,3.07424,43,0,7,0,132.322,43,8190,7,0,78,7,3.61088,114,40,114,0
235,2.73637,44,0,8,0,136.233,44,8191,8,0,58,8,3.13331,122,48,122,0
233,2.71321,45,0,9,0,137.076,45,8191,9,0,55,9,3.29638,131,57,131,0
179,2.08436,15,0,51,0,113.386,15,8189,51,0,33,5,3.48275,182,62,182,0
271,3.15572,27,0,4,0,86.144,27,8191,4,0,112,4,3.68077,186,66,186,0
223,2.59676,29,0,7,0,95.376,29,8190,7,0,73,7,3.96032,193,73,193,0
200,2.3284,18,0,31,0,61.46,18,8189,31,0,76,2,4.47283,224,75,224,0
221,2.57345,22,0,5,0,76.938,22,8176,5,0,87,5,4.20493,229,80,229,0
220,2.56159,15,0,24,0,49.168,15,8191,24,0,95,1,4.27482,253,81,253,0
234,2.72501,21,0,2,0,71.566,21,8191,2,0,112,2,4.32141,255,83,255,0
240,2.79492,15,0,23,0,50.404,15,8191,23,0,108,1,4.51942,278,84,278,0
186,2.16594,20,0,1,0,87.536,20,8191,1,0,87,1,4.26317,279,85,279,0
239,2.78088,24,0,3,0,85.624,24,8189,3,0,96,3,4.74074,282,88,282,0
211,2.45707,27,0,3,0,81.812,27,8189,3,0,72,3,4.30976,285,91,285,0
232,2.70157,30,0,6,0,91.599,30,8189,6,0,79,6,4.49613,291,97,291,0
186,2.16593,18,0,32,0,83.987,18,8191,32,0,74,2,4.00691,323,99,323,0
260,3.02727,23,0,3,0,76.955,23,8189,3,0,104,3,3.90208,326,102,326,0
203,2.36374,26,0,4,0,82.89,26,8190,4,0,75,4,3.02848,330,106,330,0
222,2.58505,17,0,29,0,62.754,17,8191,29,0,82,3,2.9353,359,109,359,0
196,2.28241,3,0,28,0,79.729,3,8189,28,0,71,3,2.90035,387,112,387,0
155,1.80517,13,0,0,0,52.663,13,8189,0,0,80,0,3.07507,387,112,387,0
243,2.82981,19,0,2,0,61.028,19,8189,2,0,110,2,2.50432,389,114,389,0
173,2.01466,14,0,21,0,61.984,14,8189,21,0,74,1,2.70234,410,115,410,0
211,2.45648,19,0,2,0,72.262,19,8191,2,0,93,2,2.76058,412,117,412,0
233,2.71319,25,0,0,0,99.355,25,8191,0,0,123,0,3.13331,412,117,412,0
234,2.7248,3,0,31,0,89.594,3,8191,31,0,84,3,3.21485,443,120,443,0
119,1.38521,11,0,3,0,39.842,11,8189,3,0,57,0,3.40122,446,120,446,0
226,2.63164,18,0,1,0,62.744,18,8173,1,0,110,1,3.62253,447,121,447,0
224,2.60835,22,0,3,0,80.843,22,8191,3,0,87,3,3.1799,450,124,450,0
250,2.90953,25,0,3,0,77.953,26,8191,3,0,105,3,3.04013,453,127,453,0
210,2.4454,15,0,29,0,60.968,16,8189,29,0,80,2,2.90035,482,129,482,0
197,2.29412,11,0,21,0,50.557,11,8191,21,0,87,1,3.15661,503,130,503,0
164,1.90974,8,0,17,0,64.45,8,8190,17,0,75,1,3.48275,520,131,520,0
200,2.32891,16,0,0,0,71.724,16,8189,0,0,104,0,3.65747,520,131,520,0
218,2.53853,11,0,21,0,48.467,11,8189,21,0,99,1,3.86714,541,132,541,0
210,2.44537,17,0,1,0,58.049,17,8191,1,0,99,1,4.32141,542,133,542,0
211,2.45693,4,0,25,0,72.426,4,8189,25,0,88,3,4.69414,567,136,567,0
118,1.37404,15,0,0,0,111.93,15,8189,0,0,59,0,5.16006,567,136,567,0
