SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
583,1.90195,41,0,4,0,80.498,97,8178,4,1657.18,39,4,3.8304,4,4,4,0
649,2.36671,26,0,0,0,42.414,59,8181,0,1623.28,68,0,3.54221,4,4,4,0
654,2.38511,49,0,0,0,47.562,188,8179,0,1592.26,63,0,3.4656,4,4,4,0
678,2.47264,26,0,0,0,29.468,62,8178,0,1554.4,72,0,4.23533,4,4,4,0
687,2.50531,29,0,0,0,40.428,70,8190,0,1522.45,72,0,5.06707,4,4,4,0
614,2.23914,35,0,1,0,51.319,1230,8190,1,1679.92,62,1,3.31603,5,5,5,0
642,2.34132,42,0,0,0,39.364,79,8191,0,1641.86,66,0,4.00186,5,5,5,0
656,2.39236,36,0,0,0,45.597,66,8185,0,1606.25,65,0,5.18381,5,5,5,0
611,2.22821,27,0,1,0,35.663,64,8181,1,1771.28,69,1,3.7392,6,6,6,0
605,2.2061,32,0,0,0,64.033,209,8181,0,1737.12,63,0,4.07846,6,6,6,0
602,2.19553,30,0,0,0,54.346,132,8176,0,1701.65,60,0,4.10035,6,6,6,0
631,2.30123,51,0,0,0,45.393,73,8182,0,1664.27,64,0,4.44326,6,6,6,0
646,2.35601,31,0,0,0,35.99,73,8191,0,1627.7,65,0,5.3735,6,6,6,0
638,2.32683,41,0,0,0,57.182,504,8178,0,1560.64,64,0,5.71642,6,6,6,0
588,2.14425,46,0,2,0,57.63,80,8178,2,1865.87,53,2,4.38125,8,8,8,0
576,2.10063,46,0,0,0,56.383,74,8188,0,1825.01,64,0,4.60378,8,8,8,0
592,2.15891,10,0,0,0,46.688,66,8181,0,1785.9,68,0,4.03834,8,8,8,0
516,1.88181,55,0,0,0,61.685,76,8191,0,1749.35,55,0,3.72096,8,8,8,0
615,2.24275,79,0,0,0,52.371,84,8187,0,1711.62,67,0,4.3703,8,8,8,0
600,2.18833,45,0,0,0,48.404,65,8191,0,1679.71,71,0,3.88877,8,8,8,0
672,2.45075,24,0,0,0,53.957,83,8179,0,1407.38,70,0,5.73101,8,8,8,0
643,2.34492,58,0,1,0,52.594,85,8191,1,1517,57,1,5.2896,9,9,9,0
594,2.16609,28,0,2,0,79.8,89,8191,2,1893.85,60,2,4.43597,11,11,11,0
556,2.02786,18,0,0,0,57.877,70,8185,0,1850.73,62,0,4.41043,11,11,11,0
555,2.02413,32,0,0,0,44.37,72,8191,0,1808.56,61,0,6.1104,11,11,11,0
592,2.15893,36,0,0,0,49.656,72,8188,0,1772.02,70,0,4.90291,11,11,11,0
608,2.2172,20,0,0,0,36.972,72,8191,0,1733.32,63,0,6.3913,11,11,11,0
579,2.11157,72,0,0,0,85.743,120,8191,0,1700.6,56,0,3.88512,11,11,11,0
629,2.29392,40,0,0,0,59.575,76,8191,0,1667.43,68,0,3.32333,11,11,11,0
631,2.30132,43,0,0,0,68.341,979,8181,0,1634.72,62,0,3.8304,11,11,11,0
615,2.24287,14,0,2,0,55.563,223,8182,2,2029.76,57,2,4.1952,13,13,13,0
524,1.91091,28,0,0,0,51.521,85,8191,0,1981.5,63,0,5.03424,13,13,13,0
541,1.97284,27,0,0,0,80.198,100,8191,0,1938.85,62,0,4.95034,13,13,13,0
512,1.86717,55,0,0,0,98.997,91,8191,0,1895.85,65,0,4.94304,13,13,13,0
571,2.08224,39,0,0,0,36.876,55,8173,0,1852.65,69,0,4.90656,13,13,13,0
554,2.02039,32,0,0,0,42.071,74,8184,0,1812.35,70,0,5.20934,13,13,13,0
629,2.29419,34,0,0,0,49.249,81,8181,0,1510.19,66,0,4.53082,13,13,13,0
661,2.41074,54,0,2,0,62.908,99,8169,2,1749.25,63,2,4.86643,15,15,15,0
551,2.00951,31,0,1,0,44.342,76,8187,1,1928.47,60,1,6.4679,16,16,16,0
561,2.04582,22,0,0,0,62.192,112,8180,0,1884.85,64,0,7.14278,16,16,16,0
571,2.08246,43,0,0,0,53.892,317,8191,0,1846.22,66,0,5.92435,16,16,16,0
584,2.12979,39,0,0,0,34.907,69,8179,0,1805.23,67,0,5.22394,16,16,16,0
595,2.1699,21,0,0,0,45.631,82,8181,0,1764.14,71,0,4.63661,16,16,16,0
589,2.14806,38,0,0,0,44.505,88,8191,0,1573.45,63,0,3.34522,16,16,16,0
698,2.54567,57,0,1,0,48.763,154,8175,1,1571.31,61,1,3.66989,17,17,17,0
656,2.39226,25,0,0,0,59.836,2036,8171,0,1542.23,66,0,3.26496,17,17,17,0
703,2.56369,45,0,0,0,45.996,337,8179,0,1514.2,64,0,3.6553,17,17,17,0
660,2.40701,40,0,1,0,45.385,75,8187,1,1667.45,62,1,4.24992,18,18,18,0
631,2.30126,20,0,0,0,51.132,71,8184,0,1634.74,68,0,4.25722,18,18,18,0
580,2.1153,29,0,1,0,60.498,66,8181,1,1803.24,60,1,4.1879,19,19,19,0
600,2.18826,17,0,0,0,45.37,74,8179,0,1763.18,66,0,4.36301,19,19,19,0
599,2.18464,36,0,0,0,50.65,68,8187,0,1724.86,65,0,4.63661,19,19,19,0
604,2.20277,34,0,0,0,51.662,80,8186,0,1692.45,63,0,4.39949,19,19,19,0
571,2.08234,70,0,0,0,77.37,92,8191,0,1661.25,58,0,3.92525,19,19,19,0
645,2.35224,23,0,0,0,44.1,199,8178,0,1631.17,68,0,4.99411,19,19,19,0
675,2.46175,27,0,0,0,42.612,89,8191,0,1465.51,68,0,4.26086,19,19,19,0
669,2.43978,61,0,1,0,72.829,134,8191,1,1483.37,56,1,4.23898,20,20,20,0
536,1.95457,34,0,3,0,51.381,64,8191,3,2069.07,53,3,4.62931,23,23,23,0
494,1.80158,38,0,0,0,62.846,270,8176,0,2023.84,61,0,3.30144,23,23,23,0
533,1.94389,46,0,0,0,43.635,1756,8191,0,1974.69,64,0,3.85958,23,23,23,0
526,1.91825,41,0,0,0,71.967,100,8179,0,1932.33,58,0,4.91386,23,23,23,0
556,2.0277,33,0,0,0,64.832,462,8177,0,1893.91,63,0,4.73146,23,23,23,0
556,2.02765,21,0,0,0,56.694,69,8184,0,1849.77,68,0,5.3808,23,23,23,0
569,2.07503,27,0,0,0,46.346,76,8191,0,1808.62,64,0,5.48294,23,23,23,0
582,2.12258,77,0,0,0,48.333,77,8188,0,1773.02,61,0,6.0192,23,23,23,0
602,2.1955,30,0,0,0,64.746,103,8184,0,1735.18,68,0,5.15462,23,23,23,0
622,2.26857,32,0,0,0,39.731,62,8178,0,1698.05,69,0,4.41043,23,23,23,0
618,2.2539,35,0,0,0,48.258,72,8178,0,1602.54,72,0,5.07072,23,23,23,0
636,2.31946,55,0,1,0,73.254,343,8179,1,1555.27,61,1,5.09261,24,24,24,0
678,2.47258,68,0,0,0,54.925,74,8181,0,1526.08,66,0,4.1113,24,24,24,0
677,2.4689,36,0,0,0,47.949,76,8183,0,1495.95,76,0,4.41408,24,24,24,0
711,2.59291,28,0,0,0,48.119,287,8191,0,1471.51,67,0,6.7415,24,24,24,0
685,2.49824,28,0,0,0,53.887,71,8191,0,1446.61,70,0,5.19475,24,24,24,0
661,2.41055,44,0,1,0,40.351,680,8180,1,1602.23,61,1,3.15917,25,25,25,0
672,2.45072,56,0,0,0,87.88,1532,8191,0,1572.75,64,0,4.85914,25,25,25,0
684,2.49441,68,0,0,0,122.486,2386,8191,0,1545.05,60,0,6.36211,25,25,25,0
504,1.83793,23,0,3,0,33.594,56,8191,3,2159.65,52,3,5.73466,28,28,28,0
467,1.70311,60,0,0,0,52.18,60,8188,0,2114.44,60,0,6.21619,28,28,28,0
509,1.85635,36,0,0,0,34.982,51,8191,0,2059.57,70,0,5.95354,28,28,28,0
517,1.88547,63,0,0,0,46.561,92,8183,0,2011.11,62,0,5.23853,28,28,28,0
525,1.91461,55,0,0,0,90.167,95,8183,0,1960.25,65,0,5.15462,28,28,28,0
548,1.99846,32,0,0,0,42.87,78,8185,0,1913,67,0,4.60742,28,28,28,0
523,1.90736,85,0,0,0,67.068,88,8180,0,1878.5,58,0,5.30784,28,28,28,0
562,2.04961,54,0,0,0,79.053,431,8190,0,1835.07,64,0,4.72781,28,28,28,0
588,2.14451,52,0,0,0,33.853,65,8182,0,1791.67,65,0,3.63706,28,28,28,0
585,2.13342,62,0,0,0,55.104,113,8187,0,1760.44,62,0,3.79027,28,28,28,0
620,2.26116,44,0,0,0,82.888,420,8182,0,1635.22,65,0,3.69178,28,28,28,0
705,2.57122,67,0,0,0,87.509,4633,8191,0,1395.6,57,0,4.88832,28,28,28,0
532,1.94011,148,0,3,0,78.762,148,8186,3,1842,39,3,6.05203,31,31,31,0
515,1.87823,43,0,148,0,65.422,97,8191,18,1811.96,55,0,4.60378,49,31,179,0
596,2.17358,25,0,0,0,51.268,73,8190,0,1768.7,67,0,2.90016,49,31,179,0
552,2.01307,51,0,1,0,49.266,72,8191,1,1948.94,56,1,3.58963,50,32,180,0
554,2.02037,24,0,0,0,36.787,54,8191,0,1897.9,70,0,4.03469,50,32,180,0
568,2.07148,34,0,0,0,35.693,48,8184,0,1853.57,64,0,4.8409,50,32,180,0
578,2.108,78,0,0,0,55.612,85,8185,0,1817.19,59,0,5.25677,50,32,180,0
592,2.15906,24,0,0,0,49.047,140,8191,0,1776.52,72,0,5.88422,50,32,180,0
