SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,ExpCount,usSndDuration
193,2.10526,6,0,2,0,34.432,22,8191,2,6469.68,45,2,10.9841,2,2,2,0,0,0,-1138735561684410
187,2.17757,8,0,0,0,31.29,27,8189,0,5087.32,53,0,10.2735,2,2,2,0,0,0,2769988838
236,2.74824,11,0,0,0,29.158,31,8189,0,4072.2,59,0,8.91072,2,2,2,0,0,0,2812157922
287,3.34213,10,0,0,0,43.949,41,8186,0,3394.81,65,0,5.67258,2,2,2,0,0,0,2815147104
325,3.78493,11,0,0,0,35.992,31,8191,0,3230.66,67,0,3.54099,2,2,2,0,0,0,2793143898
306,3.56361,9,0,1,0,34.941,34,8191,1,3588.51,64,1,3.61088,3,3,3,0,0,0,2791213958
299,3.48207,10,0,0,0,35.92,34,8187,0,3535.23,63,0,4.54272,3,3,3,0,0,0,2777496148
304,3.53986,13,0,0,0,45.601,39,8190,0,3481.08,64,0,6.4064,3,3,3,0,0,0,2789954146
309,3.5985,18,0,0,0,49.584,35,8188,0,3426.22,65,0,6.62771,3,3,3,0,0,0,2816583798
291,3.38896,17,0,3,0,47.45,40,8187,3,4815,55,3,7.23341,6,6,6,0,0,0,2778383950
224,2.60863,13,0,0,0,31.407,31,8191,0,4728.48,48,0,5.71917,6,6,6,0,0,0,2802065582
227,2.6436,14,0,0,0,31.152,26,8191,0,4625.68,61,0,4.82227,6,6,6,0,0,0,2809813762
223,2.59692,12,0,0,0,37.442,28,8188,0,4543.71,52,0,5.46291,6,6,6,0,0,0,2784724726
237,2.75988,11,0,0,0,33.049,29,8190,0,4458.63,58,0,5.06688,6,6,6,0,0,0,2791856368
241,2.8064,12,0,0,0,39.496,33,8188,0,4378.58,54,0,4.90381,6,6,6,0,0,0,2786949452
246,2.86473,12,0,0,0,33.144,30,8185,0,4293.98,57,0,5.40467,6,6,6,0,0,0,2740922366
263,3.06263,8,0,0,0,34.389,29,8185,0,3762.45,64,0,4.91546,6,6,6,0,0,0,2842170688
280,3.26061,20,0,1,0,50.176,39,8191,1,3796.78,51,1,4.61261,7,7,7,0,0,0,2785477912
283,3.29555,13,0,0,0,48.772,39,8189,0,3741.38,64,0,5.35808,7,7,7,0,0,0,2794815848
288,3.3538,11,0,0,0,42.809,39,8187,0,3682.14,61,0,6.22003,7,7,7,0,0,0,2820670476
290,3.37711,27,0,1,0,47.957,36,8187,1,4081,63,1,6.55782,8,8,8,0,0,0,2703956248
263,3.06266,15,0,0,0,34.965,30,8185,0,4009.01,61,0,5.46291,8,8,8,0,0,0,2835592158
268,3.12087,8,0,0,0,34.803,31,8189,0,3944.18,63,0,5.07853,8,8,8,0,0,0,2832530092
272,3.16737,9,0,0,0,29.096,27,8186,0,3878.4,60,0,4.70579,8,8,8,0,0,0,2798063576
272,3.16759,18,0,0,0,40.84,37,8188,0,3816.24,61,0,5.14842,8,8,8,0,0,0,2761616210
200,2.3292,11,0,5,0,72.439,35,8189,5,6775.46,47,5,4.75238,13,13,13,0,0,0,2767014688
158,1.83994,6,0,0,0,37.799,24,8188,0,6601.03,50,0,4.64755,13,13,13,0,0,0,2836822226
165,1.92145,7,0,0,0,40.534,23,8191,0,6414.72,61,0,5.59104,13,13,13,0,0,0,2798718076
168,1.95638,3,0,0,0,36.776,24,8189,0,6242.53,60,0,5.42797,13,13,13,0,0,0,2801784636
173,2.01459,7,0,0,0,55.902,29,8191,0,6105.32,52,0,4.99699,13,13,13,0,0,0,2765346990
176,2.04959,9,0,0,0,32.229,25,8187,0,5966.89,55,0,5.27654,13,13,13,0,0,0,2815955470
180,2.09615,11,0,0,0,40.625,30,8188,0,5824.4,57,0,5.42797,13,13,13,0,0,0,2743302220
187,2.17763,18,0,0,0,31.701,25,8190,0,5691.8,53,0,5.48621,13,13,13,0,0,0,2846204774
189,2.20095,7,0,0,0,45.76,41,8187,0,5583.74,47,0,5.42797,13,13,13,0,0,0,2793939660
193,2.2476,9,0,0,0,37.469,29,8191,0,5464.74,52,0,6.33651,13,13,13,0,0,0,2796496028
196,2.28249,5,0,0,0,37.606,28,8186,0,5333.58,54,0,6.47629,13,13,13,0,0,0,2805151050
203,2.3639,12,0,0,0,31.955,24,8187,0,5227.62,53,0,6.66266,13,13,13,0,0,0,2695343649
205,2.38717,7,0,0,0,66.061,42,8191,0,5117.93,55,0,6.76749,13,13,13,0,0,0,2886163611
210,2.44545,12,0,0,0,73.92,40,8191,0,5035.46,49,0,7.44307,13,13,13,0,0,0,2803721405
214,2.49204,10,0,0,0,48.841,32,8187,0,4938.48,60,0,6.59277,13,13,13,0,0,0,2775833159
218,2.53872,10,0,0,0,40.663,29,8191,0,4845.16,58,0,6.17344,13,13,13,0,0,0,2764989070
222,2.58531,10,0,0,0,37.647,30,8187,0,4755.3,54,0,5.66093,13,13,13,0,0,0,2834900950
