SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
214,1.84139,14,0,0,0,33.279,14,8189,0,0,108,0,8.97264,0,0,0,0
536,5.16992,27,0,0,0,37.2,27,8189,0,0,271,0,7.98854,0,0,0,0
684,6.59781,38,0,0,0,46.934,38,8191,0,0,341,0,14.0764,0,0,0,0
757,7.30165,88,0,1,0,94.595,115,8189,1,0,329,1,16.691,1,1,1,0
844,8.14074,148,0,5,0,80.922,169,8190,5,0,238,5,15.2535,6,6,6,0
772,7.44635,93,0,3,0,114.815,203,8189,3,0,200,3,11.1434,9,9,9,0
790,7.62022,77,0,2,0,87.357,242,8189,2,0,272,2,13.5747,11,11,11,0
789,7.61067,242,0,17,0,87.163,259,8191,17,0,129,17,15.35,28,28,28,0
153,1.47582,9,0,260,0,51.605,9,8190,60,0,41,1,14.9255,88,29,288,0
417,4.02233,22,0,0,0,29.084,22,8189,0,0,213,0,14.1826,88,29,288,0
625,6.02879,33,0,0,0,40.218,33,8189,0,0,311,0,14.9544,88,29,288,0
761,7.34012,92,0,3,0,109.429,97,8190,3,0,279,3,16.6717,91,32,291,0
783,7.55297,77,0,3,0,118.203,161,8181,3,0,257,3,12.388,94,35,294,0
790,7.62014,96,0,8,0,107.171,184,8189,8,0,125,8,15.9674,102,43,302,0
295,2.8454,9,0,192,0,32.667,9,8189,67,0,54,7,17.2796,169,50,494,0
346,3.33732,21,0,0,0,54.005,21,8189,0,0,173,0,12.4266,169,50,494,0
595,5.73902,32,0,0,0,37.627,32,8189,0,0,297,0,12.8029,169,50,494,0
727,7.01203,96,0,0,0,101.934,100,8189,0,0,338,0,14.2983,169,50,494,0
771,7.43653,80,0,4,0,139.761,149,8189,4,0,192,4,12.7354,173,54,498,0
845,8.15069,200,0,2,0,119.732,200,8191,2,0,276,2,11.5294,175,56,500,0
714,6.8869,77,0,5,0,91.914,240,8191,5,0,281,5,11.2882,180,61,505,0
767,7.39802,72,0,5,0,85.167,265,8189,5,0,197,5,12.9187,185,66,510,0
764,7.36912,99,0,5,0,108.966,292,8189,5,0,235,5,13.5844,190,71,515,0
827,7.97727,106,0,8,0,111.738,312,8189,8,0,184,8,11.2399,198,79,523,0
425,4.09958,15,0,129,0,39.524,15,8189,48,0,163,1,11.5872,246,80,652,0
532,5.13171,27,0,0,0,28.669,27,8189,0,0,265,0,13.9221,246,80,652,0
714,6.88713,47,0,0,0,46.805,47,8189,0,0,355,0,15.5912,246,80,652,0
734,7.07956,60,0,3,0,129.186,131,8189,3,0,236,3,13.6037,249,83,655,0
716,6.90614,134,0,6,0,103.432,177,8190,6,0,218,6,13.6616,255,89,661,0
