SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
1286,4.29885,214,0,1,0,117.422,528,8189,1,0,526,1,8.14234,1,1,1,0
1445,5.26968,142,0,1,0,294.15,1024,8189,1,0,496,1,9.1127,2,2,2,0
1716,6.25827,477,0,1,0,207.26,1610,8189,1,0,586,1,13.0015,3,3,3,0
1670,6.09076,374,0,0,0,120.734,2408,8189,0,0,798,0,11.2541,3,3,3,0
1398,5.09868,165,0,2,0,155.538,3052,8190,2,0,644,2,11.4219,5,5,5,0
1501,5.47398,185,0,1,0,113.767,3675,8189,1,0,623,1,11.8232,6,6,6,0
1713,6.24769,255,0,0,0,185.639,4439,8189,0,0,764,0,121.194,6,6,6,0
1475,5.37982,225,0,2,0,173.645,5024,8180,2,0,585,2,9.41914,8,8,8,0
1596,5.82074,151,0,3,0,101.718,5497,8189,3,0,473,3,9.51034,11,11,11,0
1668,6.08377,205,0,1,0,83.273,6227,8189,1,0,730,1,27.7175,12,12,12,0
1649,6.01449,315,0,0,0,111.127,7002,8189,0,0,775,0,8.82816,12,12,12,0
1597,5.82432,219,0,3,0,65.944,7602,8189,3,0,600,3,16.9887,15,15,15,0
1823,6.64869,279,0,1,0,137.766,8335,8187,1,0,733,1,11.918,16,16,16,0
1562,5.69687,136,0,2,0,71.77,8991,8189,2,0,656,2,10.426,18,18,18,0
1634,5.9594,130,0,1,0,66.364,9747,8189,1,0,756,1,13.4575,19,19,19,0
1708,6.22955,156,0,2,0,86.115,10439,8189,2,0,692,2,13.1219,21,21,21,0
1740,6.3461,95,0,1,0,97.909,11257,8189,1,0,818,1,11.7356,22,22,22,0
1434,5.23023,217,0,2,0,134.767,11782,8189,2,0,525,2,9.22944,24,24,24,0
1506,5.49245,101,0,3,0,92.087,12368,8189,3,0,586,3,8.10221,27,27,27,0
1638,5.97383,262,0,3,0,67.762,12803,8189,3,0,435,3,9.97363,30,30,30,0
1484,5.41243,155,0,1,0,97.39,13486,8189,1,0,683,1,10.2509,31,31,31,0
1467,5.35017,616,0,0,0,211.341,13963,8189,0,0,477,0,12.0639,31,31,31,0
1622,5.91583,204,0,2,0,120.835,14560,8189,2,0,597,2,8.95219,33,33,33,0
1572,5.73356,434,0,0,0,154.578,15234,8189,0,0,674,0,10.3786,33,33,33,0
1421,5.18265,97,0,1036,0,45.951,124,8189,118,0,257,0,9.3097,151,33,1069,0
1572,5.7337,458,0,0,0,158.797,518,8191,0,0,610,0,10.8273,151,33,1069,0
1640,5.98167,371,0,0,0,197.588,519,8187,0,0,697,0,8.90112,151,33,1069,0
1547,5.64248,124,0,3,0,163.543,520,8189,3,0,399,3,11.203,154,36,1072,0
1532,5.58774,169,0,1,0,61.975,521,8189,1,0,689,1,13.0343,155,37,1073,0
1590,5.79878,286,0,1,0,149.958,523,8189,1,0,655,1,19.0353,156,38,1074,0
1513,5.51807,136,0,1,0,43.283,524,8189,1,0,678,1,9.88608,157,39,1075,0
1263,4.60619,157,0,6,0,90.202,525,8189,6,0,339,6,10.8856,163,45,1081,0
1742,6.35308,331,0,1,0,114.545,526,8187,1,0,709,1,14.9896,164,46,1082,0
1696,6.18559,523,0,0,0,245.659,527,8189,0,0,739,0,14.1469,164,46,1082,0
1601,5.83882,137,0,2,0,80.835,529,8189,2,0,684,2,13.2824,166,48,1084,0
1659,6.05034,148,0,1,0,60.228,530,8191,1,0,733,1,12.0676,167,49,1085,0
1795,6.54638,110,0,1,0,42.13,532,8189,1,0,839,1,10.0429,168,50,1086,0
1566,5.71119,128,0,2,0,85.664,533,8189,2,0,591,2,12.841,170,52,1088,0
1670,6.09051,160,0,0,0,127.153,534,8189,0,0,824,0,9.24038,170,52,1088,0
1667,6.07879,219,0,0,0,99.239,536,8189,0,0,809,0,10.5464,170,52,1088,0
1706,6.222,231,0,2,0,64.791,537,8189,2,0,678,2,10.5026,172,54,1090,0
1849,6.74365,191,0,1,0,124.986,538,8189,1,0,741,1,17.1237,173,55,1091,0
1752,6.3893,201,0,1,0,73.611,540,8189,1,0,785,1,10.1889,174,56,1092,0
1809,6.59804,188,0,2,0,88.622,541,8189,2,0,641,2,8.08762,176,58,1094,0
1553,5.66435,183,0,1,0,95.71,542,8189,1,0,596,1,7.83226,177,59,1095,0
1771,6.4589,167,0,0,0,133.644,544,8189,0,0,893,0,8.18611,177,59,1095,0
1721,6.27669,235,0,1,0,130.26,545,8191,1,0,716,1,11.3854,178,60,1096,0
1652,6.02513,131,0,1,0,87.849,546,8189,1,0,698,1,9.0215,179,61,1097,0
1749,6.37925,308,0,0,0,175.153,548,8189,0,0,792,0,8.7552,179,61,1097,0
1686,6.14943,250,0,0,0,152.622,549,8189,0,0,876,0,9.29146,179,61,1097,0
1671,6.09457,101,0,1,0,93.558,551,8189,1,0,782,1,11.3781,180,62,1098,0
1692,6.17087,292,0,2,0,91.64,552,8189,2,0,597,2,8.48525,182,64,1100,0
1766,6.44096,93,0,2,0,59.485,553,8189,2,0,744,2,10.3749,184,66,1102,0
1576,5.7477,540,0,0,0,247.389,554,8187,0,0,506,0,8.86464,184,66,1102,0
1685,6.14548,199,0,1,0,66.801,556,8189,1,0,844,1,9.5687,185,67,1103,0
1815,6.61939,271,0,0,0,162.946,557,8189,0,0,876,0,8.52538,185,67,1103,0
1755,6.40092,276,0,0,0,176.111,559,8189,0,0,879,0,14.5117,185,67,1103,0
1626,5.93059,192,0,0,0,134.172,560,8189,0,0,859,0,11.3307,185,67,1103,0
1710,6.23678,178,0,3,0,85.604,562,8189,3,0,662,3,11.2504,188,70,1106,0
1767,6.44479,126,0,0,0,86.699,563,8189,0,0,913,0,10.0174,188,70,1106,0
