SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
3157,4.99321,148,0,0,0,30.356,3001,8117,0,1,73,0,227.548,0,0,0,0
3659,6.02804,137,0,0,0,29.662,6760,8158,0,1,81,0,434.64,0,0,0,0
3610,5.94768,125,0,0,0,32.51,15689,8191,0,2.68216,81,0,431.852,0,0,0,0
3439,5.66596,106,0,0,0,30.322,15715,8191,0,2.68216,83,0,305.734,0,0,0,0
3514,5.78937,131,0,0,0,33.11,15789,8166,0,2.6818,81,0,481.053,0,0,0,0
3406,5.61194,136,0,0,0,35.612,14079,8166,0,2.6818,82,0,428.671,0,0,0,0
3505,5.77501,122,0,0,0,33.74,8255,8124,0,2.6818,82,0,259.357,0,0,0,0
3479,5.73174,125,0,0,0,35.638,8048,8191,0,2.68144,81,0,295.107,0,0,0,0
3622,5.96743,209,0,0,0,30.513,6066,8191,0,2.68144,79,0,190.913,0,0,0,0
3507,5.77798,113,0,0,0,33.073,8677,8137,0,2.68109,81,0,253.848,0,0,0,0
3490,5.74985,107,0,0,0,33.382,16013,8136,0,2.68109,78,0,486.041,0,0,0,0
3745,6.17007,160,0,0,0,27.84,12340,8168,0,2.68109,81,0,498.874,0,0,0,0
3874,6.38303,121,0,0,0,34.69,8185,8191,0,2.68073,80,0,282.489,0,0,0,0
3544,5.8392,133,0,0,0,29.553,6110,8177,0,2.68073,80,0,293.553,0,0,0,0
3791,6.24608,161,0,0,0,32.185,16593,8191,0,2.68037,81,0,444.504,0,0,0,0
3662,6.03384,203,0,0,0,30.101,13119,8148,0,2.68037,83,0,449.616,0,0,0,0
3322,5.4732,176,0,0,0,35.507,12365,8163,0,2.68037,79,0,420.464,0,0,0,0
3629,5.97898,184,0,0,0,33.335,7548,8191,0,2.68001,80,0,221.349,0,0,0,0
3489,5.74842,137,0,0,0,33.484,9676,8191,0,2.68001,82,0,272.624,0,0,0,0
3633,5.98583,203,0,0,0,33.009,7885,8112,0,2.67966,80,0,279.646,0,0,0,0
3358,5.53255,199,0,0,0,30.232,7005,8180,0,2.67966,81,0,274.647,0,0,0,0
