SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
601,6.60902,126,0,8,0,85.233,131,8160,8,0,129,8,11.8227,8,8,8,0
599,6.97523,163,0,31,0,84.975,163,8174,31,0,32,31,15.0376,39,39,39,0
646,7.52261,82,0,169,0,98.463,82,8191,65,0,178,6,15.0609,104,45,208,0
667,7.76712,82,0,6,0,100.124,84,8189,6,0,218,6,14.1989,110,51,214,0
613,7.13575,84,0,6,0,93.328,86,8189,6,0,183,6,13.7912,116,57,220,0
631,7.34742,87,0,8,0,104.052,88,8133,8,0,168,8,13.8844,124,65,228,0
706,8.22167,91,0,4,0,78.087,91,8188,4,0,270,4,15.6782,128,69,232,0
627,7.30136,93,0,4,0,97.094,93,8190,4,0,160,4,14.2921,132,73,236,0
574,6.68415,96,0,5,0,131.244,96,8172,5,0,242,5,11.4034,137,78,241,0
582,6.77773,51,0,99,0,67.04,51,8191,91,0,202,3,15.6549,228,81,340,0
649,7.5576,55,0,5,0,54.912,55,8189,5,0,226,5,14.0242,233,86,345,0
601,6.99863,59,0,3,0,66.034,59,8189,3,0,222,3,14.5484,236,89,348,0
708,8.24457,63,0,5,0,70.177,63,8189,5,0,267,5,15.9927,241,94,353,0
513,5.97378,66,0,5,0,84.69,66,8189,5,0,168,5,14.5134,246,99,358,0
637,7.41773,69,0,4,0,79.849,69,8189,4,0,222,4,16.1325,250,103,362,0
671,7.81367,72,0,5,0,79.397,72,8190,5,0,235,5,18.8931,255,108,367,0
689,8.02325,57,0,3,0,80.565,75,8189,3,0,226,3,16.4004,258,111,370,0
542,6.31141,3,0,82,0,98.064,3,8113,63,0,195,4,17.8331,321,115,452,0
562,6.5444,44,0,1,0,54.363,44,8189,1,0,248,1,14.5251,322,116,453,0
603,7.02199,49,0,3,0,68.886,49,8189,3,0,261,3,15.387,325,119,456,0
646,7.52303,52,0,3,0,83.185,54,8189,3,0,254,3,12.5332,328,122,459,0
529,6.16056,57,0,7,0,75.327,57,8191,7,0,165,7,14.3154,335,129,466,0
454,5.28721,31,0,59,0,51.051,31,8189,59,0,161,1,17.0993,394,130,525,0
628,7.31299,40,0,0,0,52.648,40,8189,0,0,315,0,15.3637,394,130,525,0
632,7.35985,46,0,2,0,53.47,46,8191,2,0,280,2,14.956,396,132,527,0
714,8.31449,53,0,1,0,56.035,53,8189,1,0,335,1,14.6998,397,133,528,0
604,7.03347,16,0,60,0,55.53,16,8189,60,0,193,4,14.6881,457,137,588,0
577,6.71909,36,0,0,0,49.462,36,8189,0,0,284,0,14.9444,457,137,588,0
584,6.80058,43,0,2,0,63.235,43,8189,2,0,273,2,15.5734,459,139,590,0
541,6.29984,29,0,43,0,42.755,29,8189,43,0,241,0,15.3754,502,139,633,0
689,8.02344,39,0,0,0,56.752,39,8189,0,0,345,0,12.9992,502,139,633,0
649,7.55742,45,0,3,0,59.199,45,8147,3,0,269,3,15.1191,505,142,636,0
676,7.87192,52,0,2,0,85.496,52,8189,2,0,315,2,12.5565,507,144,638,0
636,7.40613,56,0,6,0,67.915,56,8189,6,0,225,6,13.8611,513,150,644,0
529,6.16012,59,0,5,0,92.099,59,8157,5,0,175,5,16.4353,518,155,649,0
607,7.06718,61,0,6,0,77.474,62,8190,6,0,207,6,14.3853,524,161,655,0
589,6.8593,66,0,3,0,84.932,66,8190,3,0,205,3,14.956,527,164,658,0
598,6.96443,69,0,6,0,86.864,69,8191,6,0,207,6,19.755,533,170,664,0
650,7.56964,70,0,3,0,85.531,72,8191,3,0,228,3,14.4785,536,173,667,0
583,6.78945,74,0,5,0,95.126,74,8191,5,0,189,5,14.0125,541,178,672,0
477,5.55466,32,0,78,0,46.492,32,8189,60,0,163,2,14.8861,601,180,750,0
587,6.8355,44,0,1,0,68.363,44,8189,1,0,273,1,13.6515,602,181,751,0
662,7.70938,50,0,3,0,72.981,50,8187,3,0,268,3,15.7132,605,184,754,0
670,7.80216,55,0,3,0,67.146,55,8189,3,0,258,3,11.5898,608,187,757,0
602,7.01019,58,0,5,0,86.323,58,8176,5,0,197,5,11.881,613,192,762,0
649,7.55751,62,0,4,0,70.873,62,8189,4,0,246,4,12.8477,617,196,766,0
628,7.3129,66,0,6,0,89.236,66,8190,6,0,225,6,12.0091,623,202,772,0
641,7.46431,64,0,6,0,86.776,68,8189,6,0,195,6,11.5199,629,208,778,0
569,6.62591,67,0,4,0,90.794,71,8191,4,0,190,4,11.9508,633,212,782,0
643,7.48763,74,0,5,0,83.525,74,8189,5,0,189,5,13.733,638,217,787,0
614,7.1497,75,0,4,0,90.128,76,8189,4,0,204,4,13.7213,642,221,791,0
592,6.89411,71,0,7,0,78.962,79,8191,7,0,189,7,15.62,649,228,798,0
599,6.976,78,0,5,0,94.876,81,8189,5,0,185,5,15.3055,654,233,803,0
563,6.55638,83,0,6,0,118.302,83,8189,6,0,160,6,12.871,660,239,809,0
529,6.16033,42,0,88,0,43.654,42,8189,82,0,170,6,12.673,742,245,897,0
602,7.01015,48,0,3,0,73.486,48,8191,3,0,258,3,12.4634,745,248,900,0
525,6.11354,52,0,2,0,67.406,52,8191,2,0,215,2,12.4517,747,250,902,0
580,6.75448,56,0,4,0,76.279,56,8191,4,0,193,4,13.5233,751,254,906,0
567,6.60239,59,0,5,0,73.478,59,8189,5,0,207,5,13.535,756,259,911,0
601,6.99852,63,0,6,0,70.903,63,8189,6,0,214,6,13.8961,762,265,917,0
623,7.25487,66,0,4,0,80.279,66,8190,4,0,192,4,12.4867,766,269,921,0
616,7.17371,69,0,6,0,89.542,69,8191,6,0,196,6,13.302,772,275,927,0
404,4.70451,37,0,71,0,63.583,37,8191,61,0,158,2,14.0475,833,277,998,0
614,7.14987,44,0,1,0,54.522,44,8189,1,0,273,1,13.2904,834,278,999,0
621,7.23102,49,0,3,0,69.987,49,8143,3,0,246,3,16.9828,837,281,1002,0
593,6.90534,53,0,5,0,58.49,53,8190,5,0,208,5,14.5949,842,286,1007,0
670,7.80173,57,0,3,0,51.656,57,8189,3,0,237,3,12.708,845,289,1010,0
621,7.23137,61,0,5,0,85.522,61,8191,5,0,218,5,16.7149,850,294,1015,0
629,7.32521,65,0,3,0,82.458,65,8189,3,0,243,3,13.4185,853,297,1018,0
615,7.16168,68,0,5,0,83.584,68,8189,5,0,185,5,12.4168,858,302,1023,0
597,6.95192,65,0,5,0,102.001,70,8144,5,0,176,5,12.5798,863,307,1028,0
513,5.97374,9,0,77,0,87.139,9,8189,77,0,150,6,12.1605,940,313,1105,0
638,7.42939,43,0,0,0,62.918,43,8189,0,0,308,0,11.8926,940,313,1105,0
664,7.73219,49,0,2,0,57.865,49,8189,2,0,291,2,15.2589,942,315,1107,0
