SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
168,1.16249,13,0,0,0,33.17,13,8191,0,0,87,0,7.8392,0,0,0,0
501,3.83059,26,0,0,0,32.143,26,8189,0,0,249,0,7.94627,0,0,0,0
870,6.65211,41,0,0,0,31.438,41,8189,0,0,434,0,12.3592,0,0,0,0
1081,8.26601,162,0,0,0,73.335,162,8189,0,0,483,0,16.0149,0,0,0,0
1030,7.87543,128,0,3,0,67.155,229,8189,3,0,407,3,12.9404,3,3,3,0
1064,8.13548,89,0,1,0,56.836,287,8189,1,0,469,1,16.2673,4,4,4,0
1143,8.73943,262,0,1,0,206.848,330,8189,1,0,419,1,16.3208,5,5,5,0
1076,8.22806,198,0,0,0,178.206,382,8189,0,0,573,0,15.686,5,5,5,0
989,7.56231,220,0,0,0,177.463,421,8189,0,0,489,0,15.4184,5,5,5,0
966,7.38625,176,0,0,0,196.85,458,8189,0,0,509,0,13.1087,5,5,5,0
1016,7.76832,367,0,1,0,119.651,486,8190,1,0,416,1,13.4452,6,6,6,0
975,7.45506,93,0,2,0,88.632,512,8189,2,0,400,2,12.015,8,8,8,0
996,7.61588,88,0,3,0,69.705,537,8190,3,0,416,3,10.4548,11,11,11,0
936,7.15668,104,0,2,0,53.901,557,8189,2,0,345,2,11.2732,13,13,13,0
1032,7.89057,95,0,3,0,71.991,580,8189,3,0,403,3,14.1564,16,16,16,0
983,7.51571,245,0,1,0,213.583,603,8189,1,0,421,1,12.841,17,17,17,0
993,7.593,157,0,1,0,98.604,624,8189,1,0,409,1,14.8448,18,18,18,0
983,7.51632,185,0,0,0,155.173,648,8189,0,0,481,0,14.47,18,18,18,0
993,7.59234,133,0,1,0,101.036,667,8189,1,0,386,1,13.5446,19,19,19,0
1028,7.86023,128,0,2,0,113.141,686,8189,2,0,408,2,15.3113,21,21,21,0
1134,8.67106,186,0,0,0,190.025,710,8189,0,0,518,0,14.8907,21,21,21,0
1019,7.79118,161,0,1,0,119.41,731,8189,1,0,467,1,13.8582,22,22,22,0
1040,7.95196,347,0,1,0,205.999,749,8190,1,0,431,1,14.8142,23,23,23,0
988,7.55434,262,0,2,0,208.44,762,8189,2,0,313,2,14.2176,25,25,25,0
1046,7.99829,274,0,0,0,350.335,781,8189,0,0,450,0,13.6287,25,25,25,0
993,7.59323,319,0,0,0,395.706,798,8187,0,0,418,0,14.5541,25,25,25,0
1000,7.64606,166,0,1,0,170.109,815,8189,1,0,429,1,13.9805,26,26,26,0
700,5.3521,223,0,3,0,298.63,827,8191,3,0,299,3,15.556,29,29,29,0
697,5.32932,125,0,9,0,154.148,832,8190,9,0,140,9,12.5504,38,38,38,0
715,5.46703,85,0,5,0,119.352,841,8189,5,0,224,5,14.7836,43,43,43,0
