SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,ExpCount,usSndDuration
1509,0.624471,405,0,1,0,103.33,540,8191,1,0,538,1,2.00077,1,1,1,0,0,1,-1550287161878492
2080,0.931615,337,0,0,0,145.031,1446,8189,0,0,906,0,38.4447,1,1,1,0,0,1,2800346402
2100,0.940617,252,0,0,0,157.744,2060,8191,0,0,614,0,3.2825,1,1,1,0,0,1,2798078262
1904,0.85281,274,0,0,0,148.775,3005,8189,0,0,945,0,6.29395,1,1,1,0,0,1,2786095504
1928,0.863588,438,0,0,0,126.051,3889,8189,0,0,884,0,2.18982,1,1,1,0,0,1,2780993324
1848,0.827695,155,0,1,0,158.855,4747,8189,1,0,858,1,14.0977,2,2,2,0,0,1,2777464606
2018,0.903818,264,0,0,0,131.949,5578,8189,0,0,831,0,16.3332,2,2,2,0,0,1,2823444372
1908,0.854531,350,0,0,0,206.609,6413,8189,0,0,835,0,4.21837,2,2,2,0,0,1,2783818240
1851,0.829074,163,0,0,0,55.818,7405,8189,0,0,992,0,3.36269,2,2,2,0,0,1,2813102838
2000,0.895775,123,0,0,0,48.122,8316,8189,0,0,911,0,1.3552,2,2,2,0,0,1,2751299810
1940,0.868883,275,0,0,0,141.92,9212,8189,0,0,896,0,21.3983,2,2,2,0,0,1,2809964332
1845,0.826257,130,0,0,0,114.788,10213,8177,0,0,1001,0,5.10362,2,2,2,0,0,1,2822882830
1877,0.840603,297,0,0,0,170.709,11072,8187,0,0,859,0,4.2551,2,2,2,0,0,1,2782069880
1759,0.787804,94,0,0,0,110.359,12000,8189,0,0,928,0,8.34938,2,2,2,0,0,1,2793556472
1992,0.891966,397,0,2,0,256.183,12733,8189,2,0,733,2,2.27853,4,4,4,0,0,1,2700495028
1927,0.863142,320,0,0,0,167.845,13545,8183,0,0,812,0,1.39059,4,4,4,0,0,1,2880823638
2016,0.90294,242,0,1,0,90.236,14438,8189,1,0,893,1,22.2109,5,5,5,0,0,1,2814840238
1959,0.877469,353,0,0,0,166.654,15321,8189,0,0,883,0,3.03162,5,5,5,0,0,1,2786346906
1799,0.805739,228,0,0,0,142.617,16231,8191,0,0,910,0,7.20698,5,5,5,0,0,1,2744910588
1889,0.846027,128,0,1,0,53.612,17126,8185,1,0,895,1,2.35245,6,6,6,0,0,1,2823558976
1993,0.892546,102,0,1,0,47.528,18077,8189,1,0,951,1,26.9745,7,7,7,0,0,1,2804334560
2026,0.906929,154,0,0,0,67.703,19068,8189,0,0,991,0,5.42707,7,7,7,0,0,1,2794581476
1843,0.825506,308,0,0,0,193.544,19895,8189,0,0,827,0,4.21523,7,7,7,0,0,1,2774206960
2036,0.911926,227,0,0,0,104.932,20865,8187,0,0,970,0,1.53485,7,7,7,0,0,1,2832082330
1895,0.848738,192,0,1,0,158.61,21779,8191,1,0,914,1,2.38067,8,8,8,0,0,1,2751209048
2055,0.920364,422,0,0,0,94.472,22603,8189,0,0,824,0,1.83277,8,8,8,0,0,1,2783914448
2059,0.921841,369,0,0,0,184.173,23453,8187,0,0,850,0,14.9852,8,8,8,0,0,1,2811501924
1853,0.829981,237,0,0,0,171.673,24409,8189,0,0,956,0,4.24883,8,8,8,0,0,1,2803062332
1944,0.870749,90,0,0,0,46.568,25459,8189,0,0,1050,0,3.69555,8,8,8,0,0,1,2822041852
