SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,ExpCount,usSndDuration
439,2.29049,75,0,2,0,143.631,137,8190,2,0,135,2,5.19616,2,2,2,0,0,1,-1551294786157129
317,1.78986,178,0,17,0,153.558,178,8169,17,0,41,17,4.71043,19,19,19,0,0,1,1215422614
106,0.598526,18,0,178,0,91.533,18,8189,60,0,16,0,4.3659,79,19,197,0,1,1,4387904122
221,1.24788,79,0,7,0,80.595,79,8177,7,0,61,7,4.12869,86,26,204,0,1,1,1119951042
236,1.33256,39,0,80,0,63.668,39,8190,60,0,74,1,3.37186,146,27,284,0,2,1,4404414336
419,2.36587,43,0,5,0,71.418,43,8191,5,0,157,5,2.8353,151,32,289,0,2,1,2792911422
461,2.60303,47,0,2,0,80.031,47,8189,2,0,189,2,2.97085,153,34,291,0,2,1,2832980444
455,2.56915,51,0,4,0,93.744,51,8189,4,0,162,4,4.05526,157,38,295,0,2,1,2808017604
457,2.58045,54,0,9,0,82.159,54,8191,9,0,155,9,5.45597,166,47,304,0,2,1,2773253504
403,2.27567,56,0,4,0,107.084,56,8191,4,0,125,4,5.03802,170,51,308,0,2,1,2803726744
443,2.5014,55,0,8,0,81.441,58,8189,8,0,145,8,4.25294,178,59,316,0,2,1,2820887594
501,2.82886,61,0,8,0,99.718,61,8189,8,0,164,8,3.42834,186,67,324,0,2,1,2737522228
405,2.28686,63,0,8,0,119.549,63,8189,8,0,116,8,3.85194,194,75,332,0,2,1,2706738062
522,2.94765,63,0,7,0,97.52,65,8189,7,0,141,7,3.9423,201,82,339,0,2,1,2881247446
475,2.68225,53,0,5,0,100.009,67,8191,5,0,127,5,5.10579,206,87,344,0,2,1,2840533402
488,2.75547,55,0,9,0,130.692,69,8189,9,0,147,9,5.70448,215,96,353,0,2,1,2749847436
485,2.73852,71,0,8,0,115.778,71,8190,8,0,138,8,5.46726,223,104,361,0,2,1,2809910740
470,2.65383,71,0,5,0,115.721,73,8189,5,0,106,5,4.18517,228,109,366,0,2,1,2826246318
487,2.74982,74,0,9,0,98.086,74,8191,9,0,138,9,3.26454,237,118,375,0,2,1,2795419914
485,2.73858,77,0,7,0,105.365,77,8168,7,0,160,7,3.66555,244,125,382,0,2,1,2772852922
431,2.43362,65,0,8,0,130.121,77,8191,8,0,41,8,4.08915,252,133,390,0,2,1,2796833004
459,2.5917,67,0,7,0,147.349,79,8191,7,0,118,7,4.1061,259,140,397,0,2,1,2819220586
491,2.7724,71,0,10,0,111.158,80,8191,10,0,93,10,3.8237,269,150,407,0,2,1,2785047062
427,2.41101,72,0,10,0,129.685,81,8174,10,0,98,10,4.16822,279,160,417,0,2,1,2642853444
466,2.6313,62,0,10,0,140.487,82,8189,10,0,99,10,3.58648,289,170,427,0,2,1,2939181980
490,2.76682,71,0,9,0,104.29,84,8189,9,0,127,9,3.58083,298,179,436,0,2,1,2786322168
515,2.90796,85,0,14,0,103.548,85,8161,14,0,127,14,3.87453,312,193,450,0,2,1,2794983016
350,1.97621,86,0,7,0,121.377,86,8144,7,0,84,7,4.84034,319,200,457,0,2,1,1946777770
107,0.604198,19,0,86,0,74.756,19,8189,59,0,17,0,4.75562,378,200,543,0,3,1,3619633192
333,1.88037,45,0,5,0,84.902,45,8191,5,0,116,5,5.08885,383,205,548,0,3,1,2085476078
452,2.55239,48,0,3,0,94.323,48,8189,3,0,166,3,3.92536,386,208,551,0,3,1,3467632532
222,1.2536,49,0,4,0,87.74,49,8190,4,0,65,4,3.59778,390,212,555,0,3,1,1384426526
207,1.16883,26,0,49,0,52.034,26,8189,49,0,72,0,3.95925,439,212,604,0,4,1,4273085684
439,2.47881,33,0,1,0,55.487,33,8189,1,0,209,1,3.69379,440,213,605,0,4,1,2780264746
444,2.50707,38,0,2,0,85.639,38,8190,2,0,212,2,3.24195,442,215,607,0,4,1,2610320538
404,2.28132,42,0,5,0,64.941,42,8189,5,0,132,5,2.85789,447,220,612,0,4,1,3003522928
424,2.39406,45,0,5,0,85.717,45,8190,5,0,157,5,4.32072,452,225,617,0,4,1,2613566130
455,2.56914,48,0,5,0,93.101,48,8143,5,0,140,5,4.43933,457,230,622,0,4,1,2960988226
447,2.52397,52,0,3,0,98.932,52,8189,3,0,178,3,3.6599,460,233,625,0,4,1,2808061466
447,2.52398,51,0,7,0,90.84,54,8189,7,0,138,7,3.77851,467,240,632,0,4,1,2791771934
437,2.46755,56,0,6,0,109.185,57,8189,6,0,164,6,4.20211,473,246,638,0,4,1,2787422092
467,2.63689,60,0,6,0,94.886,60,8189,6,0,149,6,4.96459,479,252,644,0,4,1,2771011026
466,2.63126,63,0,8,0,82.786,63,8189,8,0,176,8,4.34896,487,260,652,0,4,1,2537288040
468,2.64253,64,0,9,0,105.813,64,8191,9,0,102,9,3.9649,496,269,661,0,4,1,3068287208
408,2.30388,66,0,9,0,115.603,66,8175,9,0,116,9,4.34331,505,278,670,0,4,1,2544375540
499,2.81774,68,0,5,0,106.156,68,8191,5,0,133,5,4.89682,510,283,675,0,4,1,2979835040
456,2.57484,68,0,6,0,111.025,70,8189,6,0,130,6,3.68814,516,289,681,0,4,1,2872581418
421,2.37705,58,0,9,0,131.184,71,8163,9,0,115,9,3.18547,525,298,690,0,4,1,2721228678
469,2.64818,72,0,7,0,108.793,73,8189,7,0,114,7,2.75622,532,305,697,0,4,1,2840077772
475,2.68208,63,0,7,0,116.712,75,8191,7,0,112,7,3.86888,539,312,704,0,4,1,2821019376
427,2.41108,76,0,6,0,105.872,76,8191,6,0,107,6,4.39414,545,318,710,0,4,1,2488890600
486,2.74415,78,0,8,0,114.678,78,8191,8,0,134,8,3.91406,553,326,718,0,4,1,3038947548
363,2.04965,79,0,9,0,117.274,79,8189,9,0,106,9,3.34926,562,335,727,0,4,1,2087430156
70,0.39525,6,0,79,0,124.695,6,8189,59,0,4,0,3.41139,621,335,806,0,5,1,3541363392
441,2.49008,42,0,3,0,87.23,42,8149,3,0,169,3,3.1064,624,338,809,0,5,1,2680049554
429,2.42232,46,0,5,0,111.333,46,8190,5,0,177,5,3.71074,629,343,814,0,5,1,2915721830
377,2.12872,49,0,2,0,108.01,49,8189,2,0,148,2,4.21341,631,345,816,0,5,1,2795976330
463,2.61436,53,0,6,0,84.064,53,8191,6,0,186,6,5.00413,637,351,822,0,5,1,2639211694
462,2.60868,55,0,7,0,99.134,55,8170,7,0,130,7,4.17387,644,358,829,0,5,1,2958838432
423,2.38865,57,0,5,0,83.064,57,8189,5,0,136,5,4.26989,649,363,834,0,5,1,2780304530
404,2.28118,59,0,6,0,109.81,59,8189,6,0,123,6,4.53534,655,369,840,0,5,1,2565326540
491,2.77251,62,0,5,0,125.85,62,8190,5,0,161,5,4.5297,660,374,845,0,5,1,2960737794
143,0.807443,63,0,4,0,107.699,63,8191,4,0,43,4,4.62571,664,378,849,0,5,1,1012895506
143,0.80744,31,0,63,0,84.109,31,8189,59,0,29,0,4.55229,723,378,912,0,6,1,4479401926
389,2.19648,36,0,1,0,59.599,36,8189,1,0,184,1,4.82339,724,379,913,0,6,1,2910968992
408,2.30373,40,0,3,0,88.241,40,8189,3,0,155,3,4.49581,727,382,916,0,6,1,2845428530
439,2.4788,44,0,4,0,76.661,44,8189,4,0,163,4,4.05526,731,386,920,0,6,1,2713795504
472,2.66512,48,0,5,0,100.425,48,8190,5,0,174,5,4.21341,736,391,925,0,6,1,2786407176
447,2.52394,51,0,6,0,93.958,51,8189,6,0,156,6,5.59152,742,397,931,0,6,1,2643415824
523,2.95308,54,0,5,0,78.428,54,8145,5,0,167,5,5.31477,747,402,936,0,6,1,2982329476
442,2.49571,56,0,5,0,94.256,56,8167,5,0,138,5,4.34331,752,407,941,0,6,1,2847681186
444,2.50702,57,0,7,0,96.624,59,8189,7,0,140,7,4.04962,759,414,948,0,6,1,2740124268
445,2.51267,60,0,5,0,98.85,61,8189,5,0,137,5,3.89147,764,419,953,0,6,1,2848946632
451,2.54676,58,0,8,0,100.248,63,8190,8,0,140,8,2.93131,772,427,961,0,6,1,2715963432
419,2.36592,63,0,6,0,125.465,65,8189,6,0,102,6,2.6828,778,433,967,0,6,1,2791638402
410,2.31502,67,0,5,0,133.334,67,8191,5,0,114,5,2.74493,783,438,972,0,6,1,2860622142
459,2.59173,69,0,5,0,110.617,69,8191,5,0,139,5,4.46192,788,443,977,0,6,1,2715373836
392,2.21339,71,0,3,0,105.278,71,8190,3,0,133,3,4.93635,791,446,980,0,6,1,2458151570
468,2.64255,58,0,7,0,115.705,72,8119,7,0,104,7,5.33171,798,453,987,0,6,1,3095352932
416,2.34892,59,0,5,0,124.193,73,8119,5,0,103,5,4.28683,803,458,992,0,6,1,2806318508
453,2.55785,75,0,7,0,134.565,75,8191,7,0,123,7,3.95925,810,465,999,0,6,1,2700531148
526,2.97011,77,0,5,0,120.161,77,8191,5,0,155,5,4.0835,815,470,1004,0,6,1,2737258706
508,2.86846,79,0,8,0,143.03,79,8189,8,0,132,8,4.54664,823,478,1012,0,6,1,2903634272
176,0.993783,79,0,4,0,105.628,79,8165,4,0,25,4,4.3659,827,482,1016,0,6,1,1190862208
221,1.24785,39,0,80,0,81.005,39,8189,59,0,66,1,4.13434,886,483,1096,0,7,1,4318883082
458,2.58607,43,0,6,0,89.618,43,8190,6,0,157,6,2.94826,892,489,1102,0,7,1,2917133730
434,2.45055,46,0,4,0,89.406,46,8191,4,0,157,4,2.1293,896,493,1106,0,7,1,2776847248
425,2.39974,49,0,5,0,95.675,49,8189,5,0,125,5,3.32102,901,498,1111,0,7,1,2903868016
400,2.25856,52,0,7,0,95.566,52,8191,7,0,130,7,4.15693,908,505,1118,0,7,1,2789759714
381,2.15139,54,0,6,0,84.534,54,8189,6,0,116,6,4.31507,914,511,1124,0,7,1,2535986390
445,2.51265,57,0,3,0,106.454,57,8189,3,0,171,3,3.60907,917,514,1127,0,7,1,2858370368
473,2.67084,59,0,4,0,95.172,59,8189,4,0,108,4,3.53,921,518,1131,0,7,1,2989366548
480,2.71031,61,0,6,0,77.695,61,8189,6,0,145,6,3.68814,927,524,1137,0,7,1,2816051294
517,2.91919,62,0,6,0,97.288,64,8189,6,0,173,6,4.28683,933,530,1143,0,7,1,2776376764
457,2.58042,63,0,6,0,118.671,66,8189,6,0,138,6,4.19082,939,536,1149,0,7,1,2817918432
415,2.3433,68,0,6,0,108.787,68,8190,6,0,121,6,4.38285,945,542,1155,0,7,1,2621020486
466,2.63119,67,0,7,0,86.074,70,8191,7,0,139,7,4.11739,952,549,1162,0,7,1,2853967494
468,2.64256,72,0,7,0,112.366,72,8191,7,0,131,7,4.11739,959,556,1169,0,7,1,2764197898
440,2.48443,73,0,9,0,104.959,73,8191,9,0,119,9,5.16227,968,565,1178,0,7,1,2839288466
496,2.80065,75,0,6,0,111.681,75,8191,6,0,106,6,3.43963,974,571,1184,0,7,1,2880479866
457,2.58049,75,0,4,0,84.349,76,8191,4,0,102,4,2.42299,978,575,1188,0,7,1,2788359366
463,2.61435,77,0,7,0,135.2,78,8189,7,0,121,7,3.0951,985,582,1195,0,7,1,2704178806
481,2.71597,79,0,6,0,126.926,79,8189,6,0,130,6,4.23035,991,588,1201,0,7,1,2900558150
496,2.80064,64,0,10,0,114.61,80,8191,10,0,87,10,4.36026,1001,598,1211,0,7,1,2741867422
456,2.5749,82,0,6,0,148.797,82,8158,6,0,126,6,4.19082,1007,604,1217,0,7,1,2684242302
58,0.327513,82,0,82,0,148.797,2,8158,58,0,0,0,4.19082,1065,604,1299,0,8,1,0
302,1.70529,43,0,0,0,86.05,43,8190,1,0,135,0,4.85728,1066,604,1299,0,8,1,5717421962
