SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
832,2.86904,203,0,18,0,117.906,263,8169,18,843,33,18,3.17011,18,18,18,0
384,1.40038,34,0,252,0,65.921,94,8186,61,1700.64,24,15,3.71366,79,33,270,0
632,2.30485,17,0,0,0,35.831,67,8184,0,1661.65,67,0,4.87738,79,33,270,0
583,2.12618,14,0,2,0,37.538,60,8187,2,2060.47,55,2,5.27136,81,35,272,0
525,1.91472,36,0,0,0,35,66,8191,0,2004.71,62,0,4.32653,81,35,272,0
537,1.95841,27,0,0,0,36.215,66,8191,0,1955.32,65,0,5.23853,81,35,272,0
552,2.01314,25,0,0,0,35.973,47,8185,0,1901.77,68,0,5.95718,81,35,272,0
565,2.06067,21,0,0,0,36.27,77,8189,0,1857.27,67,0,6.40589,81,35,272,0
612,2.23201,33,0,0,0,36.768,65,8183,0,1579.22,65,0,6.04109,81,35,272,0
589,2.1481,30,0,3,0,38.783,63,8185,3,2048.38,58,3,5.11085,84,38,275,0
424,1.54633,34,0,2,0,38.647,65,8185,2,2518.59,52,2,5.15462,86,40,277,0
429,1.56456,46,0,0,0,42.436,78,8188,0,2446.49,54,0,5.45011,86,40,277,0
442,1.61197,18,0,0,0,34.869,53,8185,0,2373.33,62,0,5.21664,86,40,277,0
454,1.65573,44,0,0,0,47.12,124,8182,0,2315.63,51,0,5.58874,86,40,277,0
492,1.79431,28,0,0,0,31.41,537,8189,0,1943.08,63,0,4.95034,86,40,277,0
612,2.23195,36,0,0,0,28.576,749,8187,0,1546.44,67,0,4.85914,86,40,277,0
678,2.47265,18,0,1,0,48.745,86,8184,1,1479.34,62,1,4.78982,87,41,278,0
549,2.00211,41,0,3,0,36.213,55,8189,3,1841.13,51,3,5.71642,90,44,281,0
587,2.14072,27,0,0,0,31.839,53,8188,0,1787.8,71,0,5.51942,90,44,281,0
593,2.16265,28,0,0,0,38.377,59,8191,0,1746.59,67,0,5.77843,90,44,281,0
585,2.13338,38,0,1,0,56.003,915,8179,1,1925.77,61,1,5.61062,91,45,282,0
561,2.04612,32,0,0,0,36.579,52,8191,0,1879.09,63,0,4.52352,91,45,282,0
576,2.10079,27,0,0,0,40.46,747,8190,0,1837.65,64,0,5.08531,91,45,282,0
585,2.13359,36,0,0,0,37.915,74,8175,0,1792.2,61,0,5.50118,91,45,282,0
594,2.16632,41,0,0,0,34.025,61,8186,0,1749.87,70,0,5.4793,91,45,282,0
617,2.25027,52,0,0,0,32.17,59,8182,0,1670.08,70,0,5.23853,91,45,282,0
454,1.65573,35,0,85,0,64.357,91,8191,25,1673.79,39,1,5.85869,116,46,367,0
643,2.345,21,0,0,0,45.017,72,8179,0,1638.41,68,0,4.57824,116,46,367,0
556,2.0277,25,0,2,0,31.365,59,8178,2,2029.71,62,2,3.47654,118,48,369,0
533,1.94387,13,0,0,0,33.563,56,8191,0,1974.41,65,0,4.30829,118,48,369,0
538,1.96208,16,0,0,0,30.948,260,8181,0,1929.83,64,0,4.3849,118,48,369,0
559,2.03867,23,0,0,0,37.107,64,8190,0,1881.89,65,0,3.23578,118,48,369,0
573,2.08965,31,0,0,0,36.93,65,8187,0,1834.25,66,0,3.48749,118,48,369,0
628,2.29038,66,0,0,0,52.236,172,8191,0,1553.81,65,0,5.4647,118,48,369,0
457,1.6667,28,0,4,0,34.3,53,8187,4,2432.69,47,4,6.3913,122,52,373,0
444,1.61918,25,0,0,0,34.125,508,8191,0,2367.04,59,0,4.87008,122,52,373,0
461,1.68123,22,0,0,0,38.514,62,8181,0,2296.91,61,0,5.23488,122,52,373,0
468,1.70691,21,0,0,0,32.119,63,8185,0,2232.3,59,0,5.36256,122,52,373,0
515,1.87829,15,0,0,0,41.89,55,8191,0,1804.51,65,0,5.42822,122,52,373,0
657,2.3962,44,0,0,0,40.522,79,8188,0,1457.37,65,0,5.31878,122,52,373,0
687,2.50558,33,0,5,0,74.279,194,8187,5,1900.39,52,5,4.71322,127,57,378,0
569,2.07514,26,0,0,0,36.162,62,8178,0,1850.79,66,0,4.92115,127,57,378,0
564,2.05689,25,0,0,0,56.808,960,8191,0,1809.6,68,0,5.31878,127,57,378,0
597,2.1772,40,0,0,0,33.845,57,8184,0,1769.26,62,0,4.83725,127,57,378,0
554,2.02042,36,0,1,0,36.844,913,8187,1,1942.9,65,1,3.8231,128,58,379,0
558,2.03499,20,0,0,0,38.97,55,8181,0,1892.16,65,0,3.96173,128,58,379,0
566,2.06418,17,0,0,0,48.518,609,8176,0,1851.18,56,0,4.84454,128,58,379,0
584,2.12984,33,0,0,0,40.285,189,8191,0,1810.95,60,0,3.46195,128,58,379,0
596,2.17365,32,0,0,0,33.588,56,8191,0,1768.67,68,0,4.23533,128,58,379,0
639,2.33046,42,0,0,0,34.993,75,8191,0,1479.08,68,0,4.70592,128,58,379,0
571,2.08241,55,0,4,0,57.573,963,8146,4,2281,46,4,5.6544,132,62,383,0
475,1.73244,31,0,0,0,42.188,329,8191,0,2223.19,57,0,4.48704,132,62,383,0
488,1.77985,24,0,0,0,30.497,71,8184,0,2158.41,64,0,4.12589,132,62,383,0
501,1.82725,42,0,0,0,34.84,85,8183,0,2101.26,57,0,3.85958,132,62,383,0
514,1.87454,39,0,0,0,47.869,74,8179,0,2045.81,61,0,4.29734,132,62,383,0
546,1.99122,39,0,0,0,47.24,82,8179,0,1722.34,66,0,5.09626,132,62,383,0
689,2.51275,70,0,0,0,48.387,89,8188,0,1409.24,70,0,5.47565,132,62,383,0
600,2.1882,36,0,2,0,65.214,91,8191,2,1715.9,54,2,6.0265,134,64,385,0
630,2.29761,32,0,0,0,37.782,62,8186,0,1681.28,67,0,4.16237,134,64,385,0
580,2.11524,53,0,0,0,77.443,94,8183,0,1651.3,60,0,4.49434,134,64,385,0
649,2.36688,30,0,0,0,32.622,72,8191,0,1614.51,71,0,5.62886,134,64,385,0
659,2.40334,30,0,0,0,37.464,67,8178,0,1577.83,67,0,5.57414,134,64,385,0
568,2.07148,32,0,2,0,32.381,58,8187,2,1951.48,58,2,4.14778,136,66,387,0
553,2.01677,21,0,0,0,48.058,76,8185,0,1904.64,67,0,4.57094,136,66,387,0
506,1.84549,23,0,1,0,37.872,65,8177,1,2091.41,52,1,4.32653,137,67,388,0
516,1.88179,34,0,0,0,48.073,65,8188,0,2041.46,61,0,4.27181,137,67,388,0
521,1.90009,40,0,0,0,35.996,554,8191,0,1992.64,57,0,6.04109,137,67,388,0
539,1.96586,26,0,0,0,43.461,65,8178,0,1942.71,68,0,6.77434,137,67,388,0
555,2.02415,25,0,0,0,34.506,60,8181,0,1866.56,66,0,4.96128,137,67,388,0
642,2.34143,67,0,0,0,53.144,93,8191,0,1511.15,64,0,5.23853,137,67,388,0
609,2.22103,74,0,1,0,44.198,74,8189,1,1462,57,1,4.3849,138,68,389,0
565,2.06055,15,0,7,0,56.469,328,8183,7,2596.67,43,7,3.76838,145,75,396,0
417,1.5208,23,0,0,0,48.044,61,8189,0,2525.83,56,0,4.97952,145,75,396,0
