SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
181,1.98747,3,0,3,0,37.365,22,8183,3,7455.37,44,3,10.9142,3,3,3,0
165,1.92141,11,0,0,0,35.075,25,8188,0,5645.52,54,0,9.45818,3,3,3,0
190,2.21267,7,0,1,0,29.392,23,8189,1,5662.37,57,1,7.76922,4,4,4,0
190,2.21265,4,0,0,0,28.683,23,8191,0,5518.62,55,0,5.90554,4,4,4,0
195,2.27076,4,0,0,0,27.463,23,8189,0,5379.1,61,0,4.6592,4,4,4,0
201,2.34061,14,0,0,0,33.109,25,8188,0,5202.79,55,0,4.1001,4,4,4,0
228,2.65503,13,0,0,0,31.125,26,8187,0,4382.03,59,0,3.50605,4,4,4,0
245,2.85306,11,0,0,0,34.117,29,8186,0,4295.45,57,0,3.48275,4,4,4,0
218,2.53857,10,0,2,0,40.73,28,8184,2,5334.08,56,2,3.59923,6,6,6,0
202,2.35234,9,0,0,0,27.908,24,8191,0,5203.63,60,0,3.61088,6,6,6,0
207,2.41041,10,0,0,0,29.273,25,8190,0,5079.4,58,0,3.59923,6,6,6,0
213,2.48033,14,0,0,0,34.088,28,8191,0,4973.3,59,0,3.85549,6,6,6,0
216,2.51526,5,0,0,0,35.506,30,8186,0,4864.44,60,0,4.46118,6,6,6,0
221,2.57359,6,0,0,0,34.915,27,8185,0,4625.91,60,0,4.26317,6,6,6,0
221,2.57361,7,0,2,0,46.21,28,8184,2,5176.36,50,2,4.82227,8,8,8,0
210,2.44559,9,0,0,0,26.951,23,8191,0,5055.97,57,0,3.73901,8,8,8,0
212,2.46882,10,0,0,0,33.91,25,8189,0,4943.49,59,0,3.41286,8,8,8,0
219,2.55041,16,0,0,0,36.191,25,8184,0,4840.6,59,0,3.42451,8,8,8,0
222,2.58521,13,0,0,0,33.123,28,8184,0,4739.65,57,0,3.24979,8,8,8,0
190,2.21246,11,0,2,0,42.835,25,8187,2,5879.17,48,2,3.15661,10,10,10,0
184,2.14259,7,0,0,0,31.379,31,8186,0,5717.81,62,0,3.69242,10,10,10,0
189,2.20092,6,0,0,0,32.127,25,8188,0,5580.6,56,0,3.21485,10,10,10,0
193,2.24756,10,0,0,0,40.682,25,8191,0,5449.83,53,0,3.14496,10,10,10,0
197,2.29387,9,0,0,0,30.269,27,8188,0,5325.04,56,0,3.71571,10,10,10,0
204,2.37554,10,0,0,0,31.675,30,8186,0,5200.42,55,0,3.96032,10,10,10,0
207,2.41048,6,0,0,0,34.181,28,8187,0,5081.51,59,0,4.11174,10,10,10,0
212,2.46879,12,0,0,0,32.285,25,8189,0,4972.85,57,0,5.16006,10,10,10,0
215,2.50363,10,0,0,0,29.596,27,8191,0,4873.48,56,0,4.99699,10,10,10,0
202,2.35225,10,0,2,0,41.887,26,8188,2,6045.53,52,2,4.89216,12,12,12,0
179,2.08443,6,0,0,0,31.309,26,8187,0,5888.88,53,0,4.90381,12,12,12,0
183,2.13095,5,0,0,0,27.766,23,8189,0,5727,58,0,4.88051,12,12,12,0
188,2.18921,9,0,0,0,29.597,24,8187,0,5598.74,56,0,4.85722,12,12,12,0
192,2.23597,7,0,0,0,26.229,26,8189,0,5461.15,58,0,4.6825,12,12,12,0
208,2.4223,10,0,0,0,34.413,27,8189,0,4696.79,57,0,4.85722,12,12,12,0
223,2.59685,13,0,2,0,41.515,27,8189,2,5224.56,53,2,4.3913,14,14,14,0
205,2.3872,22,0,0,0,48.246,33,8189,0,5133.37,54,0,4.08845,14,14,14,0
170,1.97975,3,0,2,0,31.633,27,8190,2,6357.2,48,2,3.16826,16,16,16,0
170,1.97965,7,0,0,0,31.004,23,8188,0,6188.04,53,0,3.62253,16,16,16,0
175,2.03784,4,0,0,0,28.971,23,8189,0,6005.93,61,0,3.84384,16,16,16,0
179,2.08441,8,0,0,0,26.302,22,8191,0,5871.92,52,0,3.69242,16,16,16,0
185,2.15427,6,0,0,0,33.043,24,8184,0,5717.49,56,0,3.72736,16,16,16,0
187,2.17763,8,0,0,0,34.19,25,8190,0,5580.29,58,0,3.96032,16,16,16,0
195,2.27072,7,0,0,0,32.515,24,8186,0,5455.48,59,0,3.91373,16,16,16,0
197,2.29401,5,0,0,0,34.313,24,8191,0,5330.43,58,0,3.70406,16,16,16,0
202,2.35226,8,0,0,0,30.391,25,8191,0,5210.99,58,0,3.29638,16,16,16,0
195,2.27072,7,0,1,0,33.673,24,8187,1,5741.67,54,1,3.55264,17,17,17,0
187,2.17746,8,0,0,0,35.638,25,8189,0,5606.47,59,0,3.48275,17,17,17,0
195,2.2708,6,0,0,0,34.436,27,8188,0,5480.49,56,0,3.5177,17,17,17,0
196,2.28255,9,0,0,0,33.134,25,8191,0,5362.93,57,0,3.43616,17,17,17,0
200,2.32895,11,0,0,0,35.798,25,8191,0,5239.3,54,0,4.08845,17,17,17,0
209,2.43375,11,0,0,0,27.992,26,8191,0,4742.36,62,0,3.84384,17,17,17,0
249,2.89955,13,0,0,0,41.615,34,8186,0,3893.09,59,0,4.6592,17,17,17,0
223,2.59679,8,0,2,0,33.339,26,8185,2,4724.48,56,2,4.82227,19,19,19,0
228,2.65499,7,0,0,0,41.056,31,8191,0,4630.41,61,0,4.15834,19,19,19,0
231,2.68999,8,0,0,0,30.927,26,8191,0,4533.84,59,0,3.26144,19,19,19,0
230,2.67831,16,0,1,0,60.563,31,8190,1,5006.39,58,1,3.28474,20,20,20,0
215,2.50361,8,0,0,0,35.907,26,8186,0,4896.09,57,0,2.912,20,20,20,0
221,2.57341,15,0,0,0,37.218,30,8191,0,4790.54,55,0,3.13331,20,20,20,0
223,2.59678,11,0,0,0,33.715,28,8189,0,4691.65,57,0,3.72736,20,20,20,0
163,1.89803,7,0,38,0,54.656,30,8190,7,5872.28,30,2,3.90208,27,22,58,0
183,2.13084,10,0,0,0,36.058,28,8190,0,5730.94,56,0,3.7623,27,22,58,0
190,2.21242,14,0,0,0,34.275,24,8187,0,5599.37,55,0,4.1001,27,22,58,0
